stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,13.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,6.13,12.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.51,0,0,0,13.14,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.14,0,0,0,72.38,0,0,3.15,6.29,0,6.29,3.15,0,0,0,0,0
 14-21,0,0,4,1,21,5,0,9,0,0,0,3,0,0,0,1,0,1,0,0,0,7,0,0,18,610,3,46,5,1,0,0,88,0,2,43,426,0,0,0,0,0
 24-34,0,0,6.57,0.82,17.24,0,0,41.04,0,0,0,9.03,0.82,0,0,0,1.64,0,0,1.64,0,27.91,0.82,0,14.78,2617.71,0,114.92,4.93,0,0,5.75,0,0,1.64,14.78,740.41,0,0,4.93,0,0.82
 36-46,0,0,0.81,0,11.28,1.61,0,272.32,2.42,0.81,1.61,22.56,0,0.81,0.81,0.81,0,1.61,0,0.81,2.42,31.42,0,0.81,12.89,4893.64,3.22,87.82,4.03,0,0,5.64,0,0,0,0,1238.31,0,0,8.06,0.81,2.42
 48-58,0.57,0,0,0,17.21,2.3,0,600.2,0.57,1.72,4.02,68.86,0.57,0,1.72,1.15,0,1.15,3.44,0.57,1.15,50.49,0.57,1.72,9.18,4227.22,1.15,52.22,2.87,0,0,4.59,0,0.57,1.15,0,1109.74,0,0,5.74,0,5.74
 60-70,0,0,0,0,6.87,1.96,0,727.31,0.98,0,1.96,46.13,0,0,0,0.98,0,0.98,0,0.98,1.96,30.43,0.98,0,3.93,2460.68,0.98,24.54,1.96,0,0,0.98,0,0,0.98,0,517.26,0,1.96,4.91,0,3.93
 72-82,0,0,0,0,22.58,6.87,0,796.13,1.96,2.94,3.93,58.9,2.94,0.98,1.96,3.93,0.98,1.96,1.96,1.96,0.98,63.81,0.98,1.96,3.93,1886.75,0,61.84,2.94,0,2.94,4.91,0,0,0,0,200.26,0,1.96,8.83,0.98,8.83
 84-94,0,0,1.06,0,30.8,5.31,0,521.46,0,1.06,3.19,63.72,2.12,0,3.19,3.19,3.19,1.06,1.06,1.06,1.06,55.23,1.06,1.06,3.19,1014.25,3.19,78.59,3.19,0,0,4.25,0,1.06,0,0,147.62,3.19,3.19,4.25,3.19,4.25
 96-106,0,0,1.09,0,31.69,9.84,0,425.12,3.28,4.37,2.19,42.62,3.28,0,1.09,5.46,0,0,0,2.19,0,44.81,2.19,1.09,2.19,759.53,2.19,120.21,1.09,0,1.09,14.21,0,1.09,0,0,48.09,0,2.19,3.28,5.46,2.19
108-118,0,0,0,0,8.43,3.06,3.06,307.15,0,0,1.53,27.57,0.77,0,0.77,3.83,0,0.77,0,0.77,0,9.96,2.3,0.77,1.53,971.24,2.3,78.89,0.77,0,0,3.83,0,0,0,0,29.11,3.06,0,2.3,0,0.77
120,1.96,0,0,0,9.8,1.96,0,241.05,1.96,0,3.92,17.64,0,0,0,1.96,0,1.96,1.96,0,0,31.36,0,0,5.88,779.99,0,58.79,0,0,0,1.96,0,0,0,0,21.56,0,1.96,0,3.92,1.96
