stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,1265.08,18752.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,856.57,0,0,0,0,0,0,0,0,0,0,0
  5-6,1538.54,21214.67,0,42.91,0,0,0,0,0,0,0,0,0,79.69,0,0,0,0,0,0,0,0,0,0,0,557.8,67.43,0,0,190.02,0,459.72,0,0,0,0,0,0,0,0,0,0,0
  7-9,315.45,346.99,0,620.38,0,2.63,0,1240.75,0,0,0,0,0,475.8,0,0,0,0,0,0,0,0,0,0,0,10843.44,375.91,0,0,3827.41,0,36.8,47.32,0,2.63,0,0,0,0,0,0,0,0
 10-12,0,308.4,0,456.31,0,50.35,0,940.94,0,0,0,0,0,94.41,0,0,0,0,0,6.29,0,0,0,0,3.15,8147.5,236.02,0,0,2923.53,0,0,34.62,15.73,355.61,0,28.32,12.59,0,0,0,0,0
 14-21,2,3,6,83,1605,428,0,871,0,7,0,108,49,14,17,9,46,4,6,4,35,656,4,0,524,7574,212,45,133,220,0,137,14,1069,85,71,1450,2346,0,0,58,0,22
 24-34,0,0,9.85,42.68,531.91,68.95,0,1316.65,0.82,23.8,16.42,154.32,21.34,0.82,18.06,21.34,40.22,16.42,32.01,19.7,54.18,940.7,12.31,3.28,418.64,7736.57,66.49,118.2,118.2,0,2.46,243.79,1.64,6.57,27.09,15.6,246.26,1838.72,0,0,166.63,0,50.07
 36-46,0,0,3.22,4.03,157.91,13.7,0,2018.2,4.03,8.86,34.64,250.56,14.5,0,17.72,11.28,9.67,15.31,28.2,16.92,13.7,861.26,6.45,14.5,244.12,7579.74,36.26,82.18,68.48,0,0,170.8,2.42,1.61,16.11,4.03,5.64,1579.92,0,1.61,95.07,0,27.39
 48-58,2.3,0,0.57,5.74,157.22,8.03,0,2743.36,6.89,16.64,39.02,463.06,19.51,2.87,18.94,26.4,8.61,20.66,29.26,17.21,12.05,1096.54,6.89,39.02,210.59,6121.92,22.38,51.64,57.38,0,4.02,95.25,0.57,0.57,11.48,5.16,0,1183.19,0,3.44,73.45,0.57,27.54
 60-70,0,0,4.91,0,115.82,11.78,0,2657.96,11.78,15.7,26.5,429.91,38.28,1.96,15.7,18.65,12.76,22.58,16.69,13.74,4.91,1007.04,2.94,31.41,122.69,5073.49,7.85,36.32,37.3,0,6.87,82.45,0.98,0,6.87,5.89,0,618.36,1.96,18.65,62.82,6.87,9.82
 72-82,0,0,18.65,1.96,183.57,32.39,0.98,2162.6,11.78,13.74,59.88,528.13,83.44,0.98,17.67,43.19,28.47,25.52,32.39,10.8,1.96,1213.33,16.69,42.21,179.64,3963.95,11.78,64.79,60.86,0,8.83,96.2,0,0,13.74,0,0,296.46,20.61,33.38,116.82,27.49,15.71
 84-94,0,0,16.99,2.12,276.13,56.29,7.43,1538.89,11.68,30.8,26.55,365.34,133.82,4.25,20.18,56.29,38.23,33.99,36.11,32.92,10.62,893.17,4.25,46.73,141.25,2169.74,20.18,59.47,72.22,0,5.31,275.07,0,0,24.43,2.12,0,199.66,54.16,39.3,107.27,39.3,14.87
 96-106,1.09,0,13.11,1.09,240.43,68.85,2.19,1060.06,9.84,26.23,32.79,316.93,88.52,1.09,30.6,102.73,32.79,19.67,43.71,14.21,5.46,699.42,10.93,27.32,126.77,1648.01,15.3,80.87,75.41,0,10.93,217.48,3.28,0,13.11,7.65,0,69.94,40.44,20.76,130.05,27.32,14.21
108-118,0,0,7.66,3.06,194.55,65.11,3.06,834.13,4.6,32.94,28.34,261.96,68.94,0,13.79,73.53,29.11,32.17,27.57,23.74,8.43,528.51,7.66,19.92,128.68,2314.74,16.85,69.7,67.4,0,5.36,206.04,1.53,0,10.72,3.83,0,58.21,26.81,12.26,91.92,13.02,14.55
120,0,0,1.96,1.96,170.5,62.71,0,621.25,5.88,13.72,23.52,197.94,43.12,0,13.72,72.51,15.68,25.48,19.6,11.76,1.96,384.12,3.92,15.68,107.79,1816.72,11.76,31.36,45.08,0,7.84,156.78,1.96,0,7.84,0,0,37.24,3.92,7.84,78.39,17.64,5.88
