stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,26.36,263.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.18,0,0,0,0,0,0,0,0,0,0
  5-6,0,79.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,2.63,7.89,0,7.89,0,0,0,15.77,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,102.52,0,0,0,31.54,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,9.44,0,3.15,0,3.15,0,18.88,0,0,0,0,0,12.59,0,0,0,0,0,0,0,0,0,0,0,129.03,3.15,0,0,18.88,0,0,0,6.29,0,0,0,0,0,0,0,0
 14-21,0,0,1,1,15,4,0,4,0,1,0,1,0,0,2,0,1,0,0,1,0,2,0,0,4,61,2,1,1,0,0,1,2,0,0,6,26,0,0,0,0,0
 24-34,0,0,0,1.64,3.28,2.46,0,13.95,0,3.28,0.82,1.64,0,0.82,0.82,0,0,0,0.82,3.28,2.46,8.21,1.64,0,6.57,293.05,0.82,2.46,1.64,0,0,15.6,0,0,0,2.46,60.74,0,0,3.28,0,0
 36-46,0,0,0,0,3.22,2.42,0,64.45,0,0,0.81,4.03,0,0,0.81,0,1.61,0.81,0,0,3.22,13.7,0,0,3.22,508.38,1.61,5.64,0.81,0,0,11.28,0,0,0,0,89.43,0,0,0.81,0,0.81
 48-58,0,0,0,0,3.44,2.3,0,143.45,0.57,1.72,0,17.21,0,0,0,0,0,0.57,0,0.57,4.02,22.38,0.57,0.57,2.87,471.09,0.57,2.3,0.57,0,0,6.89,0,0,0,0,64.84,0,0,2.3,0,1.15
 60-70,0,0,0,0,1.96,0,0,211.03,0,0.98,0.98,16.69,0,0,0,1.96,0,2.94,0,0,3.93,17.67,0,0.98,2.94,605.6,0,0.98,0,0,0,3.93,0,0,0,0,66.74,0,0,1.96,0.98,0
 72-82,0,0,0,0,5.89,16.69,0,153.14,0,0.98,1.96,27.49,2.94,0,0,1.96,0,0,1.96,0,3.93,22.58,1.96,0.98,0.98,444.69,0.98,1.96,1.96,0,0.98,5.89,0,0.98,0,0,41.23,0.98,1.96,1.96,0,1.96
 84-94,0,0,0,0,3.19,7.43,0,106.2,0,3.19,0,20.18,10.62,0,0,8.5,1.06,1.06,1.06,0,4.25,16.99,1.06,0,1.06,208.16,1.06,2.12,1.06,0,1.06,19.12,0,0,0,0,21.24,0,1.06,5.31,1.06,1.06
 96-106,0,0,2.19,0,5.46,4.37,0,72.13,0,3.28,0,13.11,6.56,0,0,7.65,1.09,1.09,1.09,0,2.19,10.93,4.37,2.19,4.37,179.23,1.09,3.28,6.56,0,1.09,14.21,0,0,0,0,5.46,0,1.09,2.19,0,4.37
108-118,0,0,0,0,6.89,4.6,1.53,58.98,0.77,0,0.77,9.96,9.19,0,0,8.43,2.3,2.3,1.53,0,0.77,8.43,0.77,0,2.3,181.53,0,0.77,0.77,0,0,6.13,0,0,0,0,6.13,2.3,0,3.83,0,0.77
120,0,0,0,0,3.92,7.84,0,64.67,0,5.88,0,3.92,3.92,0,0,13.72,0,0,0,0,0,3.92,0,1.96,1.96,168.54,1.96,1.96,0,0,0,9.8,0,0,1.96,0,9.8,1.96,0,0,0,0
