stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,527.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,18.39,104.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,0,0,0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,13.14,0,0,0,2.63,0,0,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.79,0,0,0,6.29,0,0,0,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,0,3,12,2,0,0,0,0,2,4,0,0,0,0,0,0,0,0,12,0,0,5,63,2,1,0,0,0,1,0,4,2,0,2,33,0,0,0,0,0
 24-34,0,0,0,4.93,5.75,0,4.1,0,1.64,0,3.28,1.64,0,1.64,0,0,0,0,0,0.82,23.8,0,0.82,8.21,109.99,0,0.82,0.82,0,0,1.64,0,0,7.39,0,0.82,28.73,0,0,1.64,0,0
 36-46,0,0,0,0.81,2.42,0,5.64,0,4.83,4.03,15.31,0,0,1.61,0,0,0,1.61,0,0,37.87,0,0.81,16.11,53.98,0.81,0,0.81,0,0,3.22,0,0,6.45,0,0,24.98,0,0,1.61,0,0
 48-58,0,0,0,0,0.57,0.57,4.02,0,5.16,2.87,21.8,1.15,0,0.57,0,0,0,0.57,0,1.15,47.05,0,0,10.33,33.85,0,0.57,0.57,0,0,1.72,0,0,4.59,0.57,0,17.21,0,0,1.15,1.15,0
 60-70,0,0,0,0,4.91,0,5.89,0,3.93,4.91,39.26,0.98,0,0,2.94,0,0,0,2.94,0,73.61,0,3.93,5.89,18.65,0,0,0,0,4.91,2.94,0,0,6.87,0.98,0,8.83,0,3.93,0.98,0.98,0.98
 72-82,0,0,0,0,2.94,0,17.67,0.98,7.85,4.91,62.83,0.98,0,1.96,0.98,0,0,0,0.98,0,92.28,0,0.98,11.78,30.43,0,0.98,2.94,0,0.98,4.91,0,0,2.94,0,0,5.89,0,1.96,0.98,6.87,0
 84-94,0,0,0,1.06,9.56,0,16.99,0,4.25,4.25,36.11,0,0,1.06,5.31,0,0,1.06,3.19,1.06,67.97,1.06,5.31,5.31,14.87,0,1.06,2.12,0,2.12,8.5,0,0,4.25,0,0,5.31,0,1.06,2.12,8.5,0
 96-106,0,0,2.19,0,7.65,0,9.84,0,8.74,4.37,32.79,2.19,0,1.09,4.37,0,0,0,4.37,0,51.36,0,1.09,3.28,16.39,0,0,1.09,0,3.28,8.74,0,0,6.56,0,0,5.46,2.19,5.46,3.28,5.46,0
108-118,0,0,1.53,0.77,11.49,0,7.66,0,12.26,3.83,30.64,1.53,0,1.53,2.3,0.77,1.53,1.53,3.83,0,34.47,0,0,0.77,22.21,0,2.3,3.83,0,4.6,6.89,0,0,5.36,0,0,4.6,0.77,3.06,0,1.53,0
120,0,0,0,0,13.72,0,3.92,0,5.88,1.96,37.24,1.96,0,0,11.76,0,0,0,1.96,0,23.52,0,5.88,1.96,21.56,0,0,1.96,0,5.88,5.88,1.96,0,3.92,0,0,3.92,0,3.92,3.92,1.96,0
