stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,118.6,1897.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.89,0,0,0,0,0,0,0,0,0,0,0
  5-6,196.15,2059.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.04,6.13,0,0,18.39,0,73.56,0,0,0,0,0,0,0,0,0,0,0
  7-9,70.98,70.98,0,107.78,0,2.63,141.95,0,0,0,0,0,99.89,0,0,0,0,0,0,0,0,0,0,0,1327.5,63.09,0,0,523.11,0,23.66,5.26,0,0,0,0,0,0,0,0,0,0
 10-12,0,22.03,0,81.82,0,3.15,66.09,0,0,0,0,0,34.62,0,0,0,0,0,0,0,0,0,0,0,1029.06,50.35,0,0,239.17,0,12.59,3.15,0,25.18,0,6.29,0,0,0,0,0,0
 14-21,0,0,0,1,21,0,1,0,1,0,2,1,0,1,0,2,0,0,0,0,4,0,0,2,41,1,1,0,0,0,0,0,3,1,0,1,29,0,0,2,0,0
 24-34,0,0,0.82,0.82,20.52,0.82,15.6,0,2.46,0.82,3.28,0,0,1.64,0,4.1,0,1.64,1.64,0,17.24,0.82,0,5.75,155.96,1.64,2.46,1.64,0,0,14.78,0,0,2.46,0,4.1,73.06,0,0,13.13,0,1.64
 36-46,0,0,0,0,10.47,1.61,20.95,0,2.42,2.42,7.25,1.61,0,0.81,0,1.61,0,0,0.81,0,20.95,0,1.61,4.83,111.18,0,2.42,0,0,0,14.5,0,0.81,1.61,0,0,53.98,0,0,4.03,0,1.61
 48-58,0,0,0,0,5.74,0,24.67,0,2.3,1.15,10.33,1.15,0,0,0.57,0.57,0.57,0,0.57,0.57,23.53,0.57,0.57,4.59,49.35,0.57,0,1.72,0,0,2.87,0,0,0,0.57,0,29.26,0,0,1.15,0,1.72
 60-70,0,0,0,0,9.82,0,24.54,0,3.93,0.98,5.89,0,0.98,0.98,2.94,0,0.98,0.98,0,0,32.39,0,1.96,2.94,43.19,0,0.98,0,0,0,3.93,0,0,0,0,0,17.67,0,0.98,0.98,0,2.94
 72-82,0,0,1.96,0,5.89,1.96,23.56,0,0,0,6.87,5.89,0.98,0,0,0,0,0,0.98,0.98,29.45,0,1.96,2.94,34.36,0,0,0.98,0,0.98,2.94,0,0,0,0,0,13.74,0,0,6.87,0,0
 84-94,0,0,0,0,19.12,1.06,26.55,0,4.25,0,7.43,4.25,0,0,1.06,2.12,1.06,1.06,2.12,2.12,28.68,0,1.06,1.06,12.74,0,1.06,0,0,1.06,6.37,0,0,0,0,0,9.56,0,1.06,4.25,0,1.06
 96-106,0,0,1.09,0,5.46,0,17.49,1.09,2.19,0,2.19,3.28,0,1.09,1.09,0,0,0,1.09,0,17.49,0,0,2.19,20.76,1.09,1.09,0,0,0,3.28,0,0,1.09,0,0,9.84,0,1.09,3.28,0,1.09
108-118,0,0,3.83,0,8.43,0,19.92,0,3.83,0,3.83,1.53,0,0,4.6,0.77,0.77,0,0.77,0,16.85,0,1.53,0.77,18.38,2.3,0.77,0.77,0,0,3.83,0,0,0.77,0,0,4.6,1.53,0.77,0.77,0,0
120,0,0,1.96,0,19.6,1.96,23.52,1.96,1.96,1.96,15.68,1.96,0,1.96,1.96,0,0,0,0,0,17.64,0,0,3.92,25.48,0,3.92,0,0,0,5.88,0,0,1.96,0,0,7.84,1.96,0,7.84,1.96,3.92
