stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,26.36,303.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,685.25,0,0,0,0,0,0,0,0,0,0
  5-6,30.65,502.63,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,30.65,0,0,0,0,0,619.09,0,0,0,0,0,0,0,0,0,0
  7-9,13.14,10.51,0,15.77,0,0,0,55.2,0,0,0,0,0,26.29,0,0,0,0,0,0,0,0,0,0,0,494.2,2.63,0,0,155.09,0,107.78,0,0,0,0,0,0,0,0,0,0
 10-12,3.15,9.44,0,18.88,0,3.15,0,37.76,0,0,0,0,0,18.88,0,0,0,0,0,0,0,0,0,0,0,673.45,37.76,0,0,169.94,0,66.09,0,22.03,0,3.15,0,0,0,0,0,0
 14-21,0,0,1,1,21,2,0,1,0,4,0,0,0,1,0,0,25,0,0,0,0,3,9,0,4,25,0,1,1,0,0,962,2,0,2,5,14,0,0,0,0,0
 24-34,0,0,0.82,0.82,43.51,1.64,0,25.45,0,11.49,1.64,3.28,3.28,0.82,0.82,2.46,82.91,0,9.85,3.28,0,20.52,33.66,0.82,9.03,240.51,2.46,17.24,1.64,0,0,1920.8,0,1.64,2.46,3.28,35.3,0,0,9.03,0,0.82
 36-46,0,0,0,0,17.72,0.81,0,33.84,0.81,22.56,2.42,8.86,1.61,0,0,0,29.81,0,5.64,0,3.22,12.89,34.64,0,4.83,172.41,1.61,12.89,0,0,0,2122.94,0,0,0,0,40.28,0,0,4.03,0,0.81
 48-58,0,0,0,0,23.53,0.57,0,43.04,0,36.72,1.15,11.48,1.72,1.72,0,1.15,13.2,0,5.16,0.57,1.15,19.51,22.95,0.57,4.59,114.19,0.57,8.61,0,0,0,1620.42,0,0,0,0,24.67,0,0.57,1.72,0,2.3
 60-70,0,0,0,0,72.63,0,0,51.04,0,37.3,0,6.87,2.94,0.98,0,0.98,20.61,0,9.82,0,0,17.67,13.74,0,0.98,99.13,0,5.89,0,0,0,1450.69,0,0,0,0,13.74,4.91,0,0,0,2.94
 72-82,0,0,0,0,144.3,1.96,0,39.27,0,45.16,0.98,8.83,22.58,2.94,0,1.96,49.08,0.98,11.78,0.98,0,20.61,28.47,0,1.96,71.66,0,6.87,0.98,0,0,1426.35,0,0,0,0,1.96,9.82,0.98,0.98,0,0.98
 84-94,0,0,1.06,0,335.6,0,0,26.55,0,135.94,0,9.56,52.04,1.06,0,4.25,109.39,2.12,11.68,0,1.06,20.18,39.3,2.12,2.12,43.54,1.06,35.05,2.12,0,0,3740.5,0,1.06,0,0,2.12,78.59,0,3.19,3.19,1.06
 96-106,0,0,0,0,436.05,4.37,1.09,31.69,0,148.63,0,4.37,102.73,0,0,2.19,139.88,0,18.58,0,1.09,16.39,63.39,1.09,5.46,81.96,0,37.16,2.19,0,0,3616.23,0,0,2.19,0,4.37,108.19,0,1.09,1.09,2.19
108-118,0,0,0,0,437.36,3.06,0.77,19.15,0,230.55,0.77,6.89,111.06,0,0,0,142.47,0,11.49,1.53,0,19.15,63.57,0.77,1.53,58.21,0,18.38,1.53,0,0.77,3057.72,0,0.77,0,0,0.77,101.87,1.53,3.06,2.3,0.77
120,0,0,0,0,295.93,1.96,0,19.6,0,154.82,0,1.96,37.24,0,0,5.88,54.87,0,7.84,3.92,0,7.84,31.36,0,1.96,33.32,1.96,11.76,0,0,0,1497.28,0,0,0,0,1.96,33.32,0,0,0,0
