stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,658.9,12005.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421.69,0,0,0,0,0,0,0,0,0,0,0
  5-6,698.78,7674.3,0,0,0,0,0,0,0,0,0,0,0,18.39,0,0,0,0,0,0,0,0,0,0,0,183.89,12.26,0,0,49.04,0,140.98,0,0,0,0,0,0,0,0,0,0,0
  7-9,89.38,70.98,0,139.32,0,2.63,0,236.58,0,0,0,0,0,136.69,0,0,0,0,0,0,0,0,0,0,0,2402.64,136.69,0,0,867.48,0,13.14,31.54,0,0,0,0,0,0,0,0,0,0
 10-12,3.15,78.67,0,191.97,0,25.18,0,173.08,0,0,0,0,0,62.94,0,0,0,0,0,0,0,0,0,0,0,2105.32,94.41,0,0,645.13,0,3.15,9.44,0,100.7,0,9.44,6.29,0,0,0,0,0
 14-21,0,0,2,20,288,46,0,31,0,2,0,13,34,2,3,0,14,0,1,2,0,146,1,0,65,486,15,3,12,19,0,15,1,71,11,2,83,161,0,0,6,0,0
 24-34,0.82,0,0,10.67,60.74,2.46,0,78.8,0,8.21,0.82,22.98,10.67,0.82,0,0.82,9.85,0,4.1,4.1,0.82,146.11,1.64,0,49.25,854.51,4.93,11.49,9.85,0,0.82,38.58,0,0.82,2.46,2.46,12.31,224.09,0,0,16.42,0,0.82
 36-46,0,0,0,0.81,8.06,0.81,0,134.55,0.81,1.61,3.22,29.81,0.81,0,1.61,0,2.42,0,4.83,1.61,0.81,87.01,4.03,3.22,24.98,874.96,2.42,9.67,4.83,0,0,31.42,0,0,4.03,0.81,0,243.31,0,0.81,4.03,0,4.83
 48-58,0.57,0,0,0,10.9,0.57,0,235.83,1.15,3.44,10.9,65.41,1.15,1.15,0.57,2.87,0.57,0,2.3,1.15,0,145.75,1.72,4.02,29.26,716.68,1.72,5.74,6.31,0,0.57,16.64,0,0,1.72,0.57,0,199.68,0,0.57,8.61,0,1.72
 60-70,0,0,0,0,15.7,0.98,0,299.36,0.98,1.96,8.83,52.02,0,0,0,1.96,2.94,0.98,2.94,0,0,144.28,0.98,3.93,5.89,571.25,0.98,8.83,8.83,0,1.96,10.8,0.98,0,2.94,0,0,93.24,0.98,0,12.76,2.94,0.98
 72-82,0,0,4.91,0,19.63,20.61,1.96,241.49,1.96,2.94,7.85,78.53,5.89,0,2.94,7.85,1.96,0.98,1.96,2.94,1.96,194.37,0.98,3.93,21.6,420.15,0.98,5.89,7.85,0,0.98,22.58,0,0,0.98,0,0,34.36,0.98,6.87,11.78,2.94,0.98
 84-94,0,0,3.19,0,24.43,14.87,0,195.41,1.06,6.37,3.19,49.92,11.68,0,2.12,9.56,4.25,0,0,4.25,2.12,122.13,2.12,6.37,20.18,246.39,2.12,0,4.25,0,1.06,49.92,0,0,6.37,1.06,0,20.18,3.19,2.12,16.99,3.19,1.06
 96-106,1.09,0,2.19,0,30.6,13.11,0,114.75,0,4.37,4.37,41.53,12.02,0,6.56,10.93,9.84,5.46,3.28,5.46,0,108.19,5.46,2.19,17.49,178.13,0,5.46,9.84,0,0,43.71,0,0,9.84,1.09,0,19.67,1.09,1.09,17.49,6.56,1.09
108-118,0,0,0,0,27.57,9.19,4.6,94.21,1.53,9.19,3.83,45.96,10.72,0,3.83,11.49,4.6,2.3,6.89,5.36,0.77,77.36,3.83,1.53,11.49,229.02,0.77,9.19,10.72,0,1.53,26.81,0,0,0.77,2.3,0,7.66,1.53,1.53,9.96,2.3,6.13
120,0,0,3.92,0,47.03,7.84,0,74.47,1.96,11.76,0,41.16,13.72,0,5.88,15.68,13.72,1.96,1.96,3.92,0,50.95,0,0,9.8,195.98,1.96,3.92,3.92,0,1.96,21.56,0,0,5.88,0,0,11.76,1.96,0,13.72,0,3.92
