stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,250.38,5165.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237.2,0,0,0,0,0,0,0,0,0,0,0
  5-6,275.83,4131.37,0,6.13,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,61.3,12.26,0,0,12.26,0,116.46,0,0,0,0,0,0,0,0,0,0,0
  7-9,10.51,15.77,0,23.66,0,0,0,5.26,0,0,0,0,0,21.03,0,0,0,0,0,0,0,0,0,0,0,312.82,23.66,0,0,94.63,0,44.69,21.03,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,25.18,0,0,0,12.59,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,232.88,25.18,0,0,62.94,0,15.73,6.29,0,6.29,0,0,0,0,0,0,0,0
 14-21,0,0,6,2,27,11,0,6,0,1,0,1,1,0,1,7,0,1,0,14,0,21,0,0,15,146,8,3,2,3,0,51,1,11,1,1,5,63,0,0,12,0,1
 24-34,0,0,6.57,2.46,11.49,4.1,0,20.52,0,0.82,0,9.85,3.28,0.82,2.46,13.95,5.75,2.46,0.82,15.6,3.28,49.25,3.28,0,31.19,517.96,6.57,18.06,4.1,0,0,135.44,0,0,8.21,0,1.64,148.57,0,0,44.33,0,5.75
 36-46,0,0,0.81,1.61,4.83,0,0,59.62,0,1.61,1.61,24.17,1.61,0,3.22,3.22,0,0.81,0.81,8.86,5.64,72.51,1.61,0,15.31,832.26,2.42,17.72,1.61,0,0,83.79,0,0,4.83,0,0,174.02,0,0,17.72,0,11.28
 48-58,0.57,0,1.15,0,8.03,0,0,142.88,0.57,1.15,2.87,36.72,1.72,0.57,2.87,4.02,1.15,2.87,0.57,8.03,9.75,99.84,0.57,2.3,17.21,797.01,2.3,7.46,2.3,0,0.57,77.46,0,0,3.44,0,0,152.06,0,1.72,16.07,0,14.92
 60-70,0,0,3.93,0,18.65,0.98,0,262.07,0.98,0.98,5.89,66.74,6.87,0,1.96,10.8,0.98,7.85,1.96,5.89,2.94,129.56,0.98,3.93,13.74,1046.3,1.96,16.69,4.91,0,1.96,108.95,0,0,3.93,0,0,133.49,0,1.96,14.72,0.98,12.76
 72-82,0,0,25.52,0,26.5,17.67,1.96,249.34,0.98,2.94,7.85,102.09,46.14,0.98,2.94,13.74,8.83,21.6,3.93,10.8,4.91,218.91,2.94,8.83,13.74,944.36,1.96,24.54,6.87,0.98,0,156.08,0,0,8.83,0,0,87.37,0.98,4.91,34.36,1.96,14.72
 84-94,0,0,19.12,0,42.48,8.5,11.68,221.97,0,15.93,10.62,70.09,59.47,1.06,4.25,15.93,11.68,13.81,3.19,26.55,6.37,156.12,4.25,8.5,8.5,500.22,3.19,15.93,6.37,0,3.19,447.12,0,0,13.81,2.12,0,53.1,7.43,12.74,24.43,4.25,12.74
 96-106,0,0,15.3,1.09,55.74,13.11,3.28,181.41,1.09,7.65,4.37,72.13,69.94,0,6.56,25.14,13.11,15.3,3.28,26.23,5.46,132.23,10.93,6.56,8.74,472.11,1.09,20.76,4.37,0,2.19,436.05,0,0,15.3,0,0,21.86,6.56,3.28,28.41,5.46,12.02
108-118,0,0,9.96,3.06,55.92,9.19,42.13,125.62,0.77,19.92,6.13,51.32,74.3,0,2.3,17.62,16.85,23.74,1.53,51.32,10.72,128.68,11.49,6.89,6.13,519.32,0.77,10.72,9.19,0,3.06,302.56,0,0,13.79,0,0,19.92,9.19,1.53,28.34,7.66,20.68
120,0,0,11.76,1.96,58.79,7.84,5.88,139.14,1.96,7.84,11.76,54.87,88.19,0,0,39.2,11.76,11.76,0,35.28,3.92,88.19,9.8,7.84,7.84,546.78,0,7.84,3.92,0,3.92,272.41,0,0,19.6,1.96,0,13.72,5.88,0,15.68,1.96,15.68
