stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,171.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.36,0,0,0,0,0,0,0,0,0,0
  5-6,12.26,134.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,0,0,42.91,0,0,0,0,0,0,0,0,0,0
  7-9,5.26,2.63,0,120.92,0,0,0,2.63,0,0,0,0,0,21.03,0,0,0,0,0,0,0,0,0,0,0,176.12,0,0,0,23.66,0,28.92,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,22.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.85,3.15,0,0,12.59,0,15.73,0,3.15,0,0,0,0,0,0,0,0
 14-21,0,0,1,1,8,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,3,45,2,0,0,0,0,51,4,0,0,6,36,0,0,1,0,0
 24-34,0,0,0,0,5.75,0,0,4.1,0,0,0.82,0.82,0.82,0,1.64,0,1.64,0,0,0.82,0.82,9.03,0,0,6.57,151.86,0.82,5.75,0,0,0,66.49,0,0,0,4.1,132.98,0,0,5.75,0,0.82
 36-46,0,0,0,0,2.42,0,0,5.64,3.22,0,0.81,2.42,0,0,3.22,0.81,0,0,0,0,0,8.06,0.81,0,4.83,286.82,0.81,2.42,0.81,0,0,37.06,0,0,1.61,0,168.38,0,0,2.42,0,0.81
 48-58,0.57,0,0,0,2.3,0,0,37.3,1.15,1.15,1.72,2.87,0,0,1.15,0.57,0.57,0,0,0,1.15,14.35,0,0.57,8.61,416.01,1.72,4.59,1.15,0,0,16.07,0,0,0.57,0,128.53,0,0,3.44,0,1.72
 60-70,0,0,1.96,0,7.85,0,0,110.91,1.96,0.98,3.93,21.59,0,0,0,0.98,0,0,0,0.98,1.96,36.32,0,0.98,1.96,764.61,0.98,1.96,0,0,0.98,12.76,0,0,0.98,0,162.93,0,0.98,1.96,0,0.98
 72-82,0,0,0.98,0,9.82,1.96,0,248.36,0,0,6.87,53.01,1.96,0,1.96,1.96,0.98,0.98,1.96,1.96,1.96,98.17,0,2.94,6.87,773.55,2.94,4.91,7.85,0,0,14.72,0,0,0.98,0,108.96,2.94,5.89,6.87,0.98,2.94
 84-94,0,0,0,0,9.56,2.12,0,156.12,2.12,2.12,6.37,39.3,4.25,0,4.25,9.56,0,2.12,1.06,1.06,5.31,71.16,1.06,0,7.43,370.65,0,2.12,2.12,0,0,38.23,0,0,1.06,0,47.79,3.19,5.31,10.62,4.25,0
 96-106,0,0,5.46,0,16.39,3.28,0,177.04,3.28,2.19,4.37,53.55,4.37,0,4.37,9.84,1.09,1.09,1.09,3.28,0,87.43,0,1.09,2.19,389.05,0,9.84,13.11,0,2.19,49.18,0,0,2.19,0,30.6,8.74,5.46,7.65,5.46,4.37
108-118,0,0,0,0,17.62,0,0.77,164.68,3.83,1.53,3.83,65.11,4.6,0,1.53,6.13,3.06,3.06,2.3,0,3.06,80.43,0.77,4.6,6.89,485.62,0,6.89,9.19,0,0.77,29.87,0,0.77,3.06,0,16.09,9.19,3.83,5.36,3.83,3.06
120,0,0,0,0,23.52,1.96,0,146.98,11.76,1.96,1.96,39.2,3.92,0,0,1.96,1.96,1.96,0,0,0,66.63,1.96,1.96,9.8,503.66,0,9.8,7.84,0,3.92,21.56,0,0,3.92,0,31.36,9.8,3.92,11.76,3.92,3.92
