stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,26.36,303.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.36,0,0,0,0,0,0,0,0,0,0
  5-6,6.13,147.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,2.63,0,7.89,0,0,0,13.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.26,2.63,0,0,10.51,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,9.44,0,0,0,9.44,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,62.94,9.44,0,0,25.18,0,0,0,0,0,3.15,0,0,0,0,0,0
 14-21,0,0,1,1,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,4,37,2,0,1,0,0,0,1,0,1,4,16,0,0,1,0,3
 24-34,0,0,0,0,0,0.82,0,7.39,0,0,0.82,1.64,0.82,0.82,0,0.82,0.82,0,0,2.46,5.75,5.75,0,0,2.46,100.97,0.82,1.64,0.82,0,0,1.64,0,1.64,0,0.82,33.66,0,0,4.93,0,4.1
 36-46,0,0,0.81,0,0.81,0,0,15.31,0,0,0.81,7.25,0,0.81,0,0.81,0.81,0,0.81,1.61,1.61,8.86,0.81,0,1.61,169.19,0,2.42,0.81,0,0,3.22,0,0.81,0,0,51.56,0,0,2.42,0,1.61
 48-58,0,0,1.15,0,0.57,0,0,49.92,0.57,0,0.57,24.1,0,1.15,0.57,0,0,2.3,0.57,0,2.87,18.36,0,0,3.44,221.49,0,0.57,0,0,0,3.44,0,1.15,0,0,54.51,0,0,0.57,0,4.02
 60-70,0,0,0.98,0,0.98,0,0,132.51,0,0.98,1.96,31.41,0.98,0.98,0,0.98,0,0,0,0.98,0,34.35,0,1.96,0.98,333.72,3.93,0.98,0.98,0,0,0,0,0.98,0,0,62.82,0,1.96,0.98,0.98,4.91
 72-82,0,0,4.91,0,4.91,2.94,0,193.39,0,0.98,0.98,72.64,3.93,0,2.94,0,0.98,3.93,1.96,0,0.98,47.12,0.98,0.98,4.91,362.23,0,3.93,3.93,0,0,5.89,0,1.96,0,0,47.12,6.87,0,5.89,0.98,3.93
 84-94,0,0,2.12,0,10.62,1.06,1.06,111.51,2.12,1.06,1.06,35.05,10.62,1.06,0,2.12,1.06,1.06,2.12,3.19,0,36.11,2.12,3.19,1.06,199.66,2.12,1.06,7.43,0,0,14.87,0,3.19,0,0,22.3,1.06,1.06,5.31,1.06,2.12
 96-106,0,0,0,0,9.84,1.09,1.09,90.71,0,0,1.09,57.92,10.93,0,2.19,8.74,0,5.46,0,8.74,1.09,27.32,0,2.19,3.28,153,0,5.46,5.46,0,0,7.65,0,0,0,0,10.93,5.46,1.09,4.37,5.46,4.37
108-118,0,0,0.77,0,6.89,3.06,0,66.64,0,0,3.83,40.6,15.32,0,0,7.66,2.3,6.89,1.53,15.32,1.53,22.21,0.77,1.53,3.83,180,3.83,2.3,1.53,0,0.77,3.83,0,1.53,0,0,6.89,3.83,0,7.66,0,0
120,0,0,0,0,7.84,0,3.92,56.83,0,0,0,41.16,19.6,0,0,1.96,0,5.88,0,15.68,3.92,27.44,1.96,3.92,5.88,205.78,5.88,1.96,3.92,0,0,15.68,0,1.96,0,0,5.88,5.88,0,5.88,1.96,0
