stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,237.2,4388.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184.49,0,0,0,0,0,0,0,0,0,0,0
  5-6,134.85,1759.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.56,0,0,0,12.26,0,36.78,0,0,0,0,0,0,0,0,0,0,0
  7-9,21.03,10.51,0,47.32,0,0,0,86.75,0,0,0,0,0,23.66,0,0,0,0,0,0,0,0,0,0,0,528.37,31.54,0,0,265.5,0,0,13.14,0,0,0,0,0,0,0,0,0,0
 10-12,6.29,22.03,0,37.76,0,9.44,0,84.97,0,0,0,0,0,25.18,0,0,0,0,0,0,0,0,0,0,3.15,896.89,28.32,0,0,377.64,0,0,3.15,3.15,12.59,0,3.15,0,0,0,0,0,0
 14-21,1,0,4,10,217,62,0,153,0,3,0,41,14,7,5,0,5,0,2,1,5,113,0,0,86,1152,54,4,14,34,0,5,6,180,13,13,282,450,0,0,15,0,2
 24-34,0,0,4.93,4.1,69.77,9.03,0,198.65,0.82,13.95,5.75,39.4,5.75,0.82,6.57,4.93,1.64,3.28,6.57,1.64,9.03,215.06,2.46,0.82,82.91,1974.16,20.52,23.8,13.13,0.82,0,11.49,0,0.82,5.75,2.46,39.4,517.96,0,0,54.18,0,5.75
 36-46,0,0,0.81,0,20.95,2.42,0,276.34,0,4.83,11.28,65.26,2.42,0,2.42,2.42,0,0,4.03,1.61,6.45,183.69,0,5.64,50.76,2148.72,13.7,28.2,8.06,0,0,6.45,0,0,3.22,2.42,0.81,501.13,0,0.81,33.03,0.81,4.83
 48-58,0,0,1.72,0,18.94,1.72,0,417.73,0,6.31,12.05,125.66,2.3,0.57,5.74,6.89,0.57,2.87,7.46,1.15,2.3,251.9,0.57,8.03,52.22,1639.36,10.33,13.2,10.33,0,0,8.61,0,0,2.87,2.3,0,397.65,0,1.72,33.28,0,9.18
 60-70,0,0,2.94,0,28.46,0.98,0,680.19,1.96,7.85,18.65,155.08,0.98,0,6.87,6.87,0.98,4.91,2.94,1.96,1.96,362.18,0,9.82,32.39,1829.56,9.82,11.78,12.76,0,0,17.67,0.98,0,1.96,0.98,0,255.2,0.98,13.74,24.54,0.98,5.89
 72-82,0,0,5.89,0,35.34,7.85,0.98,645.93,0.98,8.83,33.38,228.73,13.74,0,13.74,4.91,0.98,4.91,13.74,1.96,2.94,610.59,0.98,10.8,49.08,1788.59,3.93,29.45,25.52,0,4.91,12.76,0,0,3.93,0,0,172.77,5.89,20.61,48.1,13.74,3.93
 84-94,2.12,0,7.43,0,89.21,19.12,2.12,399.33,0,22.3,20.18,147.62,13.81,6.37,5.31,33.99,7.43,7.43,14.87,2.12,2.12,441.81,2.12,21.24,53.1,901.67,12.74,15.93,27.61,0,5.31,28.68,0,0,7.43,0,0,88.15,3.19,16.99,54.16,14.87,4.25
 96-106,0,0,3.28,1.09,89.61,18.58,2.19,337.69,1.09,19.67,19.67,197.81,17.49,0,10.93,34.97,6.56,9.84,12.02,4.37,1.09,408.72,2.19,15.3,43.71,841.49,12.02,33.88,40.44,0,7.65,22.95,0,0,1.09,0,0,59.01,6.56,9.84,72.13,15.3,8.74
108-118,0,0,6.13,0,80.43,13.02,1.53,284.17,1.53,21.45,9.19,159.32,16.09,0,7.66,29.87,6.89,15.32,8.43,13.02,3.06,342.39,1.53,13.79,36,994.99,14.55,22.21,32.17,0,8.43,16.85,0,0,6.13,1.53,0,34.47,5.36,5.36,53.62,8.43,6.89
120,0,0,3.92,0,86.23,15.68,0,172.46,0,19.6,3.92,101.91,13.72,0,1.96,23.52,5.88,5.88,3.92,5.88,1.96,209.7,0,15.68,33.32,729.04,15.68,25.48,21.56,0,3.92,39.2,0,0,3.92,0,0,35.28,5.88,3.92,35.28,11.76,5.88
