stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,52.71,434.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.18,0,0,0,0,0,0,0,0,0,0,0
  5-6,18.39,343.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,2.63,2.63,0,5.26,0,0,0,7.89,0,0,0,0,0,10.51,0,0,0,0,0,0,0,0,0,0,0,73.6,0,0,0,39.43,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,9.44,0,3.15,0,0,0,0,0,0,0,0,0,9.44,0,0,0,0,0,3.15,0,0,0,0,0,84.97,12.59,0,0,18.88,0,3.15,0,0,0,0,3.15,0,0,0,0,0,0
 14-21,0,0,0,9,70,17,0,53,0,0,0,1,2,1,2,9,1,1,1,2,16,52,0,0,24,264,7,1,8,2,0,12,1,41,0,4,56,53,0,0,5,0,12
 24-34,0,0,1.64,7.39,50.07,4.93,0,91.94,0,1.64,9.85,4.93,3.28,0.82,1.64,9.85,2.46,2.46,4.1,4.1,10.67,196.18,0,0.82,47.61,251.18,3.28,0.82,7.39,0,0.82,37.76,0,0,4.1,0,11.49,40.22,0,0,15.6,0,27.09
 36-46,0,0,0,0.81,29,1.61,0,87.01,0,1.61,45.92,17.72,8.06,0,7.25,16.11,2.42,5.64,3.22,3.22,11.28,456.01,1.61,0.81,105.54,207.06,1.61,4.83,4.83,0,0,44.31,0.81,0.81,9.67,2.42,0.81,56.4,0,0,19.34,0,55.59
 48-58,0,0,0,0.57,28.69,2.3,0,87.22,1.72,5.74,94.68,24.1,9.18,0,4.02,12.05,1.15,5.74,5.16,18.94,9.18,547.98,1.72,3.44,89.51,168.7,1.15,1.72,5.74,0,0,48.77,0,0,2.87,0,0,29.84,0,0,11.48,0.57,99.84
 60-70,0,0,1.96,0,29.45,4.91,1.96,137.41,0,4.91,120.73,77.54,10.8,0.98,2.94,15.7,1.96,13.74,2.94,41.22,15.7,752.83,2.94,4.91,77.54,276.79,5.89,5.89,6.87,0,2.94,46.13,0,0,4.91,0,0,26.5,0,5.89,16.69,1.96,51.04
 72-82,0,0,0.98,0,42.21,10.8,15.71,119.76,0.98,8.83,200.26,68.72,12.76,0.98,3.93,15.71,0.98,8.83,1.96,146.27,7.85,1125.97,7.85,6.87,117.8,178.66,1.96,7.85,9.82,0,3.93,46.14,0,0,19.63,0,0,12.76,0.98,5.89,12.76,13.74,18.65
 84-94,0,0,3.19,1.06,50.98,3.19,32.92,131.69,0,9.56,144.44,41.42,18.05,0,7.43,22.3,8.5,11.68,2.12,440.75,13.81,746.61,3.19,10.62,60.54,138.06,6.37,4.25,9.56,0,1.06,116.82,0,0,35.05,0,0,10.62,12.74,7.43,19.12,7.43,14.87
 96-106,0,0,3.28,2.19,68.85,13.11,16.39,99.45,2.19,16.39,128.96,50.27,17.49,0,4.37,28.41,5.46,5.46,5.46,673.19,14.21,774.83,5.46,7.65,52.46,205.46,1.09,13.11,8.74,0,4.37,113.66,1.09,0,44.81,1.09,0,4.37,26.23,4.37,30.6,8.74,7.65
108-118,0,0,0,0.77,75.83,13.79,9.96,69.7,0.77,13.79,130.98,46.72,22.21,0,3.83,26.81,9.19,14.55,4.6,1191.07,21.45,769.03,3.06,7.66,71.23,182.3,0.77,3.83,6.13,0,2.3,123.32,0,0,44.43,1.53,0,4.6,25.28,3.06,21.45,4.6,9.19
120,1.96,0,0,0,45.08,15.68,5.88,29.4,0,15.68,119.55,33.32,21.56,0,3.92,17.64,1.96,7.84,0,558.54,5.88,723.16,1.96,1.96,56.83,145.02,1.96,5.88,3.92,0,1.96,52.91,1.96,0,29.4,3.92,0,1.96,5.88,0,15.68,3.92,0
