stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,144.96,2266.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.07,0,0,0,0,0,0,0,0,0,0,0
  5-6,275.83,2948.35,0,0,0,0,0,0,0,0,0,0,0,18.39,0,0,0,0,0,0,0,0,0,0,0,134.85,18.39,0,0,49.04,0,42.91,0,0,0,0,0,0,0,0,0,0,0
  7-9,113.03,70.98,0,105.15,0,5.26,0,220.81,0,0,0,0,0,173.5,0,0,0,0,0,0,0,0,0,0,0,1887.42,160.35,0,0,901.65,0,28.92,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,3.15,62.94,0,138.47,0,28.32,0,147.91,0,0,0,0,0,97.56,0,0,0,0,0,3.15,0,0,0,0,0,1787.48,169.94,0,0,717.51,0,12.59,6.29,0,103.85,0,9.44,3.15,0,0,0,0,0
 14-21,0,0,4,26,605,57,0,82,0,9,0,33,16,5,7,0,27,1,1,1,7,122,0,0,111,903,271,7,15,38,0,71,1,177,26,14,219,473,0,0,14,0,7
 24-34,0,0,3.28,12.31,199.47,4.1,0,222.45,0.82,32.83,11.49,70.59,7.39,0.82,7.39,6.57,37.76,4.93,10.67,4.93,24.63,272.52,11.49,0.82,150.22,1837.9,76.34,29.55,23.8,0,0.82,109.99,0,2.46,13.95,3.28,53.36,583.63,0,0,67.31,0,28.73
 36-46,0,0,0.81,0.81,65.26,0.81,0,389.94,0.81,16.92,25.78,147.44,3.22,2.42,8.06,5.64,4.83,7.25,6.45,0.81,21.75,319.85,5.64,4.03,94.26,1732.19,37.06,36.26,16.11,0,0,88.62,0.81,0,6.45,0,1.61,519.66,0,0,33.84,0,24.17
 48-58,0,0,0,4.59,52.22,4.59,0,735.62,1.72,16.64,32.71,289.2,1.72,3.44,8.61,7.46,7.46,16.64,10.33,2.3,18.36,504.95,10.33,13.2,82.05,1525.17,26.97,22.95,24.1,0,1.15,71.73,0,0,5.16,2.3,0,492.9,0,2.87,30.41,0,33.28
 60-70,0,0,3.93,0,61.84,9.82,0,977.6,5.89,21.59,27.48,346.48,8.83,1.96,7.85,12.76,7.85,34.35,9.82,3.93,10.8,658.6,7.85,22.58,55.95,1165.07,14.72,20.61,28.46,0,2.94,62.82,0,0,4.91,0.98,0,234.58,2.94,10.8,37.3,3.93,25.52
 72-82,0,0,4.91,0,82.46,24.54,0,1161.31,3.93,18.65,38.28,551.69,49.08,1.96,12.76,27.49,15.71,37.3,29.45,5.89,7.85,966.94,18.65,32.39,86.39,1407.7,20.61,48.1,46.14,0,9.82,48.1,0,0,5.89,0.98,0,118.78,14.72,30.43,88.35,19.63,30.43
 84-94,0,0,9.56,0,156.12,33.99,0,797.59,3.19,38.23,25.49,345.16,77.53,3.19,12.74,49.92,20.18,46.73,32.92,7.43,10.62,630.85,11.68,38.23,58.41,752.98,35.05,28.68,59.47,0,5.31,178.42,0,0,13.81,3.19,0,90.27,26.55,20.18,72.22,22.3,23.36
 96-106,0,0,10.93,1.09,158.46,38.25,5.46,714.72,5.46,26.23,28.41,373.75,96.17,0,20.76,54.64,48.09,49.18,36.06,6.56,16.39,527.84,26.23,19.67,55.74,697.24,29.51,71.04,67.76,0,15.3,145.35,1.09,0,8.74,0,0,62.29,43.71,18.58,93.98,27.32,36.06
108-118,0,0,6.89,2.3,152.43,28.34,7.66,510.13,1.53,42.89,23.74,324.77,67.4,0,7.66,44.43,29.87,62.81,24.51,14.55,13.79,430.47,9.96,16.09,60.51,776.69,29.87,42.89,53.62,0,13.02,95.75,0,0,4.6,0,0,36.77,31.4,6.13,62.04,22.21,38.3
120,0,0,5.88,0,146.98,21.56,0,374.32,7.84,27.44,17.64,248.89,45.08,0,13.72,45.08,21.56,31.36,15.68,5.88,5.88,297.89,11.76,13.72,47.03,634.97,25.48,29.4,39.2,0,3.92,97.99,0,0,11.76,1.96,0,21.56,15.68,11.76,45.08,19.6,7.84
