stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,342.63,5376.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.14,0,0,0,0,0,0,0,0,0,0,0
  5-6,398.43,6148.02,0,18.39,0,0,0,0,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,140.98,6.13,0,0,61.3,0,67.43,0,0,0,0,0,0,0,0,0,0,0
  7-9,155.09,147.21,0,231.33,0,0,0,523.11,0,0,0,0,0,120.92,0,0,0,0,0,0,0,0,0,0,0,3837.92,126.18,0,0,1427.39,0,10.51,18.4,0,0,0,0,0,0,0,0,0,0
 10-12,0,66.09,0,169.94,0,22.03,0,295.82,0,0,0,0,0,34.62,0,0,0,0,0,3.15,0,0,0,0,3.15,2482.96,100.7,0,0,786.74,0,3.15,6.29,6.29,78.67,0,9.44,0,0,0,0,0,0
 14-21,0,1,1,15,305,47,0,124,0,1,0,27,16,0,4,1,2,1,0,0,2,118,0,0,112,1133,32,9,17,39,0,13,3,157,10,3,157,419,0,0,6,0,1
 24-34,0,0,1.64,9.85,129.7,4.93,0,288.12,0,7.39,7.39,51.71,4.1,0,12.31,1.64,9.85,1.64,6.57,3.28,4.93,264.32,1.64,1.64,109.17,2538.09,18.88,21.34,25.45,0,0,53.36,0,2.46,10.67,4.93,42.68,573.78,0,0,44.33,0,5.75
 36-46,0,0,2.42,1.61,36.26,3.22,0,564.77,2.42,11.28,7.25,111.18,1.61,0,5.64,1.61,2.42,2.42,4.83,1.61,3.22,306.96,0.81,5.64,78.96,3514.33,17.72,19.34,12.09,0,2.42,50.76,0,0.81,2.42,1.61,0,828.23,0,0.81,28.2,0,8.86
 48-58,0,0,1.15,0,38.44,1.15,0,779.8,3.44,9.18,18.94,168.7,0.57,1.72,5.74,1.72,4.59,6.31,7.46,2.3,6.31,351.17,2.87,9.18,61.4,2689.42,5.74,12.62,16.07,0,1.15,39.02,0,0.57,1.72,5.74,0,604.22,0,1.72,26.4,0.57,10.33
 60-70,0,0,1.96,0,49.08,0.98,0,1110.1,6.87,10.8,16.69,171.77,1.96,0.98,4.91,6.87,3.93,4.91,8.83,0.98,2.94,380.83,2.94,9.82,44.17,2653.05,6.87,11.78,21.59,0,2.94,38.28,0,0,1.96,2.94,0,401.44,2.94,6.87,26.5,2.94,7.85
 72-82,0,0,2.94,0,65.77,23.56,0.98,886.44,0.98,8.83,21.6,186.52,16.69,0,6.87,11.78,2.94,8.83,8.83,0.98,5.89,503.59,4.91,16.69,46.14,1999.65,5.89,7.85,22.58,0,4.91,38.28,0,0,5.89,0.98,0,179.64,2.94,12.76,44.17,17.67,7.85
 84-94,0,0,8.5,0,89.21,10.62,0,619.17,4.25,9.56,13.81,138.06,22.3,3.19,2.12,18.05,12.74,11.68,5.31,1.06,4.25,331.36,2.12,23.36,49.92,1040.8,5.31,15.93,26.55,1.06,0,90.27,0,0,7.43,1.06,0,108.33,8.5,10.62,40.36,21.24,5.31
 96-106,0,0,1.09,0,77.59,10.93,1.09,456.81,6.56,12.02,15.3,134.42,22.95,0,7.65,22.95,16.39,15.3,13.11,6.56,5.46,245.89,5.46,10.93,28.41,779.2,6.56,21.86,36.06,0,8.74,72.13,0,0,5.46,2.19,0,40.44,9.84,7.65,42.62,10.93,8.74
108-118,0,0,1.53,0.77,84.26,11.49,4.6,333.96,2.3,16.09,8.43,112.6,19.92,0,5.36,22.21,14.55,15.32,6.89,4.6,6.13,211.41,4.6,9.96,26.81,861.71,8.43,13.79,36,0,3.06,63.57,0,0,8.43,3.06,0,35.23,8.43,3.83,39.06,12.26,13.79
120,0,0,0,1.96,103.87,23.52,0,366.48,3.92,17.64,17.64,103.87,23.52,0,1.96,25.48,9.8,5.88,11.76,7.84,1.96,174.42,0,9.8,27.44,913.26,9.8,17.64,31.36,0,5.88,62.71,0,0,3.92,0,0,35.28,5.88,5.88,39.2,9.8,3.92
