stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.18,0,0,0,0,0,0,0,0,0,0
  5-6,6.13,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.51,0,0,0,18.4,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,0,0,0,0,0,0,0,0,0,0,12.59,0,0,0,0,0,0,0,0,0,0,0,31.47,12.59,0,0,12.59,0,0,0,0,0,3.15,0,0,0,0,0,0
 14-21,0,0,2,1,11,5,0,1,0,0,0,0,1,5,0,0,0,0,0,0,0,4,0,0,2,42,4,0,0,0,0,1,11,0,14,12,31,0,0,1,0,0
 24-34,0,0,4.1,0.82,4.93,1.64,0,5.75,0,0,0,4.93,0,0.82,0,0,0,0,0.82,0,2.46,9.85,0.82,0,9.03,202.75,0,3.28,0,0,0,0,0,0.82,6.57,1.64,67.31,0,0,1.64,0,0.82
 36-46,0,0,0,0.81,1.61,0,0,10.47,0,0,1.61,4.83,0,0,0,0,0,0,0,0,0,24.98,0,0,8.06,501.13,0,3.22,0,0,0,1.61,0,0,2.42,0,103.13,0,0,3.22,0,0
 48-58,0,0,0.57,0,1.15,0,0,39.59,0.57,0.57,4.02,11.48,0,0,0,0,0,0.57,0.57,0,2.87,33.28,0,1.15,6.89,677.66,1.72,2.3,0.57,0,0.57,0.57,0,0,0.57,0,111.32,0,0.57,4.02,0,1.15
 60-70,0,0,0.98,0,0,0,0,119.75,0,0,2.94,27.48,0,0.98,0,0,0,0,0.98,0,0.98,51.04,0,1.96,5.89,1060.04,0.98,1.96,0,0,0,1.96,0,0,0,0,145.27,0,1.96,2.94,0,1.96
 72-82,0,0,1.96,0,5.89,1.96,0,244.43,0.98,1.96,9.82,36.32,0.98,0,4.91,0,0,0,0.98,0,0.98,105.04,0,1.96,12.76,1098.48,3.93,3.93,4.91,0,1.96,1.96,0,0,0,0,87.37,0,4.91,4.91,6.87,1.96
 84-94,0,0,3.19,0,10.62,0,0,140.19,4.25,1.06,2.12,38.23,1.06,1.06,1.06,0,1.06,0,1.06,1.06,1.06,62.66,0,4.25,6.37,493.85,0,3.19,1.06,0,0,1.06,0,0,0,0,47.79,0,2.12,8.5,1.06,1.06
 96-106,0,0,1.09,0,6.56,3.28,1.09,124.58,6.56,1.09,4.37,32.79,2.19,0,1.09,2.19,1.09,1.09,1.09,1.09,2.19,78.68,3.28,5.46,4.37,407.63,1.09,4.37,7.65,1.09,3.28,3.28,0,1.09,1.09,0,18.58,0,3.28,8.74,3.28,1.09
108-118,0,0,2.3,0,6.89,0,1.53,85.79,6.89,3.83,0.77,17.62,2.3,0,0.77,0,0,1.53,0,0,0.77,62.04,0,1.53,4.6,536.17,2.3,4.6,3.06,0,1.53,3.06,0,0,1.53,0,19.92,0.77,3.83,6.89,2.3,0.77
120,0,0,1.96,0,11.76,0,1.96,78.39,3.92,7.84,5.88,17.64,0,0,1.96,0,0,0,0,0,0,50.95,0,3.92,7.84,540.9,1.96,3.92,5.88,0,0,0,0,0,0,0,15.68,0,1.96,3.92,1.96,0
