stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  5-6,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26,0,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,0,0,0,0,0,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,25.18,0,0,0,3.15,0,0,0,3.15,0,0,0,0,0,0,0,0
 14-21,0,0,0,0,19,0,0,10,0,1,0,1,0,1,1,0,1,0,0,0,1,6,0,0,4,79,0,1,0,0,0,10,3,1,1,7,28,0,0,0,0,0
 24-34,0,0,1.64,0.82,12.31,0,0,13.13,0,0,0.82,4.1,1.64,0,0,0.82,1.64,0,0.82,0.82,0,12.31,0.82,0,4.1,74.7,0,5.75,0.82,0,0,51.71,0,2.46,1.64,0,22.98,0,0,0.82,0,0
 36-46,0,0,0,0,4.03,0,0,20.14,0,0,0,14.5,0,0,2.42,0,4.83,0,1.61,0,0,17.72,0.81,0,6.45,114.41,1.61,4.03,1.61,0,0,35.45,0,1.61,0.81,0,34.64,0,0.81,2.42,0,0
 48-58,0,0,0,0.57,1.72,0,0,10.9,0,0.57,0,19.51,0.57,0.57,0.57,0.57,0.57,0.57,1.72,0,0.57,16.64,0.57,1.72,4.59,60.25,0,1.72,0,0,0,11.48,0,0,0,0,21.8,0,0,1.15,0,0
 60-70,0,0,0,0,0.98,0,0,35.33,0,0.98,2.94,36.32,1.96,0,0.98,0.98,0,0,1.96,0.98,0,46.13,0,1.96,3.93,72.63,0,2.94,0.98,0,0.98,14.72,0,2.94,0.98,0,27.48,0,1.96,5.89,0.98,0.98
 72-82,0,0,2.94,0.98,3.93,3.93,0,46.14,0,0.98,0.98,52.03,4.91,0,0,0,2.94,0.98,0,1.96,0,58.9,0.98,6.87,3.93,51.05,0.98,4.91,7.85,0,0,6.87,0,4.91,0.98,0,16.69,0.98,2.94,1.96,3.93,0
 84-94,0,0,0,0,1.06,2.12,0,25.49,0,1.06,0,26.55,3.19,1.06,4.25,0,2.12,0,2.12,1.06,0,40.36,1.06,6.37,6.37,32.92,0,1.06,3.19,0,0,7.43,0,4.25,0,0,8.5,0,3.19,4.25,5.31,0
 96-106,0,0,1.09,0,19.67,8.74,1.09,42.62,0,4.37,1.09,59.01,10.93,0,3.28,6.56,10.93,1.09,1.09,8.74,0,85.24,0,8.74,8.74,65.57,1.09,7.65,9.84,0,1.09,30.6,0,7.65,0,0,16.39,0,4.37,9.84,9.84,1.09
108-118,0.77,0,0.77,0,8.43,1.53,0.77,26.81,0,0,1.53,39.06,4.6,0,0.77,3.06,2.3,0.77,3.06,7.66,0,74.3,1.53,2.3,2.3,62.04,0.77,8.43,6.89,0,0.77,13.02,0,3.83,0.77,0,8.43,0.77,1.53,6.13,3.06,0
120,0,0,0,0,17.64,3.92,1.96,13.72,1.96,0,1.96,39.2,7.84,0,3.92,3.92,0,0,5.88,5.88,0,47.03,0,3.92,9.8,52.91,5.88,9.8,3.92,0,0,13.72,0,3.92,1.96,0,1.96,1.96,1.96,1.96,0,1.96
