stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,26.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,79.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,5.26,0,0,5.26,0,0,15.77,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,81.49,0,0,0,31.54,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,18.88,0,0,6.29,0,0,0,0,0,15.73,0,0,0,0,0,0,0,0,0,0,0,154.2,12.59,0,0,69.23,0,3.15,0,3.15,15.73,0,6.29,0,0,0,0,0,0
 14-21,0,0,0,1,36,6,9,0,0,0,3,0,0,1,0,1,0,0,0,6,9,0,0,7,112,0,0,0,4,0,6,0,14,1,9,31,42,0,0,11,0,2
 24-34,0,0,0.82,2.46,27.09,4.1,20.52,0,0,1.64,4.1,0.82,0,0,0.82,3.28,0,0,0.82,30.37,14.78,0.82,0,13.95,290.58,0,0.82,0.82,0,0,11.49,0,0,0,0,5.75,82.09,0,0,26.27,0,3.28
 36-46,0,0,0,0,3.22,0,49.95,0,0.81,0.81,15.31,0,0,1.61,7.25,0,0,0.81,0,10.47,29,0,0.81,5.64,351.27,0,4.03,0.81,0,0,4.83,0.81,0,0.81,0,0,66.87,0,0,13.7,0,3.22
 48-58,0,0,0,0,2.3,0.57,86.64,1.15,0.57,2.3,36.15,0,0,0.57,0.57,0.57,0.57,0,0.57,7.46,27.54,0,0,6.31,286.9,0.57,1.15,0,0,0,9.18,0,0,0.57,0,0,53.36,0,0,9.75,0,2.3
 60-70,0,0,0,0,4.91,0,112.88,0,0.98,0,37.3,0,0,0.98,2.94,0.98,0.98,0,0.98,4.91,43.19,0,1.96,7.85,267.96,0,2.94,0,0,0,2.94,0,0,0,0,0,34.35,0,0.98,7.85,0,0.98
 72-82,0,0,0.98,0,8.83,0,103.07,0.98,0,2.94,26.5,0,0.98,0.98,3.93,0,0,0,0,2.94,41.23,0.98,1.96,9.82,190.44,0,1.96,1.96,0,1.96,3.93,0,0,0,0,0,16.69,2.94,0,10.8,0.98,2.94
 84-94,0,0,3.19,0,4.25,1.06,69.03,0,2.12,7.43,14.87,2.12,0,0,3.19,1.06,2.12,0,0,5.31,30.8,0,3.19,3.19,98.77,2.12,0,0,0,1.06,26.55,0,0,0,0,0,9.56,1.06,1.06,10.62,2.12,0
 96-106,0,0,1.09,0,8.74,0,45.9,0,0,2.19,26.23,2.19,0,3.28,9.84,0,2.19,1.09,0,3.28,30.6,1.09,1.09,0,98.36,1.09,1.09,2.19,0,1.09,15.3,0,0,0,0,0,7.65,0,1.09,15.3,2.19,5.46
108-118,0,0,0,0,6.13,0,38.3,0,2.3,3.06,13.79,5.36,0,0.77,12.26,2.3,3.83,0.77,0.77,6.89,32.17,1.53,2.3,4.6,96.51,0,0.77,4.6,0,0.77,13.79,0,0,0.77,0,0,3.83,2.3,0,8.43,0,5.36
120,0,0,0,0,5.88,0,31.36,0,1.96,0,7.84,5.88,0,1.96,5.88,0,0,1.96,0,1.96,7.84,1.96,1.96,3.92,72.51,1.96,0,0,0,0,21.56,0,0,1.96,0,0,5.88,0,0,5.88,0,0
