stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,184.49,3175.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.96,0,0,0,0,0,0,0,0,0,0,0
  5-6,257.44,2151.5,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.69,6.13,0,0,6.13,0,67.43,0,0,0,0,0,0,0,0,0,0,0
  7-9,126.18,57.83,0,107.78,0,2.63,0,131.44,0,0,0,0,0,123.55,0,0,0,0,0,0,0,0,0,0,0,1411.62,86.75,0,0,549.4,0,5.26,5.26,0,0,0,0,0,0,0,0,0,0
 10-12,0,37.76,0,69.23,0,18.88,0,84.97,0,0,0,0,0,34.62,0,0,0,0,0,3.15,0,0,0,0,0,1180.11,69.23,0,0,409.11,0,9.44,0,3.15,40.91,0,0,3.15,0,0,0,0,0
 14-21,0,0,1,9,95,24,0,23,0,1,0,12,4,1,2,0,1,0,0,0,0,32,0,0,30,363,11,3,7,7,0,6,0,37,2,1,41,145,0,0,4,0,1
 24-34,0,0,0,4.1,38.58,6.57,0,79.62,0,3.28,3.28,14.78,3.28,0,1.64,2.46,9.03,0,5.75,1.64,0.82,87.83,0,0.82,35.3,861.08,2.46,8.21,7.39,0,0,30.37,0,0,5.75,0,13.95,206.86,0,0,35.3,0,1.64
 36-46,0,0,0.81,0.81,20.14,2.42,0,201.42,0,4.03,3.22,33.03,0.81,0,3.22,0.81,2.42,0.81,0.81,0,5.64,108.77,0.81,1.61,18.53,1156.94,3.22,6.45,8.06,0,0,26.59,0,0,0,0,0,238.48,0,0,16.11,0,2.42
 48-58,0,0,1.72,0,11.48,0.57,0,326.49,1.15,5.74,5.74,56.81,1.15,0.57,2.3,3.44,5.74,1.72,4.59,1.15,3.44,129.11,1.72,4.02,19.51,846.36,3.44,4.59,2.3,0,0.57,8.61,0,0,0,1.15,0,172.72,0,0.57,17.79,0,6.89
 60-70,0,0,0,0.98,16.69,2.94,0,423.04,0.98,2.94,2.94,74.6,2.94,0.98,0,1.96,3.93,0.98,2.94,0,0.98,133.49,1.96,5.89,7.85,909.87,0.98,4.91,6.87,0,0.98,22.58,0,0,0.98,0.98,0,116.8,0,1.96,3.93,0,0.98
 72-82,0,0,0,0,19.63,9.82,0,267.01,1.96,3.93,6.87,99.15,2.94,0.98,4.91,6.87,6.87,2.94,1.96,2.94,1.96,157.07,3.93,5.89,15.71,609.61,0,9.82,7.85,0,2.94,15.71,0,0,0,0,0,52.03,2.94,5.89,30.43,5.89,3.93
 84-94,0,0,1.06,0,39.3,9.56,0,173.11,0,7.43,5.31,59.47,4.25,0,1.06,10.62,10.62,2.12,3.19,2.12,3.19,100.89,0,11.68,7.43,310.11,0,6.37,10.62,0,0,42.48,0,0,1.06,0,0,24.43,3.19,5.31,11.68,2.12,5.31
 96-106,0,0,2.19,0,33.88,6.56,0,133.33,2.19,6.56,7.65,53.55,16.39,0,2.19,10.93,12.02,5.46,3.28,4.37,2.19,99.45,5.46,7.65,6.56,229.5,3.28,6.56,12.02,0,4.37,43.71,0,0,2.19,1.09,0,14.21,0,2.19,16.39,0,1.09
108-118,0,0,1.53,0.77,34.47,4.6,2.3,104.17,0.77,4.6,2.3,48.26,8.43,0,1.53,9.19,9.19,5.36,3.06,2.3,2.3,72.77,1.53,2.3,14.55,285.7,3.06,3.06,7.66,0,0.77,36,0,0,2.3,0,0,11.49,3.06,0,19.92,0.77,6.13
120,0,0,0,0,21.56,3.92,0,97.99,3.92,7.84,5.88,54.87,3.92,0,3.92,17.64,7.84,1.96,3.92,5.88,0,62.71,1.96,0,3.92,258.69,5.88,3.92,7.84,0,1.96,19.6,0,0,1.96,0,0,5.88,0,3.92,5.88,1.96,1.96
