stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,39.53,711.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.71,0,0,0,0,0,0,0,0,0,0,0
  5-6,55.17,373.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,6.13,0,0,12.26,0,12.26,0,0,0,0,0,0,0,0,0,0,0
  7-9,15.77,0,0,21.03,0,0,13.14,0,0,0,0,0,13.14,0,0,0,0,0,0,0,0,0,0,0,123.55,23.66,0,0,118.29,0,0,10.51,0,0,0,0,0,0,0,0,0,0
 10-12,3.15,9.44,0,34.62,0,6.29,6.29,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,176.23,15.73,0,0,66.09,0,0,0,0,25.18,0,0,0,0,0,0,0,0
 14-21,0,0,0,3,22,11,4,0,0,0,7,2,0,3,0,1,0,0,0,0,31,0,0,24,159,6,3,3,11,0,0,2,14,2,1,8,93,0,0,33,0,0
 24-34,0,0,1.64,0.82,13.95,6.57,30.37,0,1.64,2.46,9.03,2.46,0,9.03,0,0,0,0,0.82,3.28,100.97,0.82,0,40.22,870.93,2.46,18.88,4.93,0,0.82,1.64,0,0,0.82,0,3.28,197.83,0,0,152.68,0,0
 36-46,0,0,0,0,3.22,0,175.64,0,0.81,4.03,20.95,0.81,0,6.45,0,0,0.81,0.81,0,0,143.41,0,3.22,32.23,2004.51,0.81,20.95,2.42,0,0.81,0,0,0,1.61,0.81,0,422.17,0,0.81,100.71,0,1.61
 48-58,0,0,0,0,5.16,0.57,470.52,2.3,1.72,4.59,55.09,0,0,9.18,1.15,0,0.57,0.57,0,1.15,214.6,0.57,4.59,30.99,2005.45,0.57,17.21,3.44,0,0.57,0.57,0,0,1.15,1.15,0,399.37,0,0.57,84.92,0.57,1.15
 60-70,0,0,0,0,3.93,0,554.56,1.96,0.98,3.93,37.3,0,0,5.89,1.96,0.98,0.98,0.98,0,0.98,248.33,0,9.82,26.5,1783.43,0,8.83,4.91,0,1.96,4.91,0,0,0,0,0,318.01,0,12.76,55.95,2.94,2.94
 72-82,0,0,1.96,0,15.71,0.98,393.65,4.91,1.96,10.8,45.16,4.91,0,7.85,0.98,0.98,0.98,2.94,0,0.98,372.05,0,25.52,27.49,1447.95,0.98,11.78,7.85,0,1.96,0,0,0,0,0.98,0,164.92,0,12.76,121.73,14.72,4.91
 84-94,0,0,3.19,0,11.68,3.19,281.44,4.25,1.06,6.37,45.67,3.19,0,3.19,3.19,1.06,3.19,2.12,0,1.06,253.83,1.06,21.24,27.61,735.99,0,6.37,4.25,0,6.37,1.06,0,0,3.19,2.12,0,110.45,0,11.68,96.65,9.56,6.37
 96-106,0,0,2.19,0,18.58,4.37,199.99,3.28,4.37,4.37,43.71,6.56,0,10.93,6.56,3.28,4.37,2.19,1.09,0,251.35,0,7.65,20.76,710.35,0,14.21,8.74,0,8.74,4.37,0,0,1.09,0,0,36.06,0,15.3,99.45,19.67,3.28
108-118,0,0,1.53,0.77,13.79,0.77,166.21,3.06,1.53,3.06,29.11,3.06,0,6.13,8.43,0.77,7.66,2.3,0.77,4.6,237.45,0,10.72,17.62,829.54,0.77,12.26,3.06,0,8.43,3.06,0,0,0,0,0,32.94,0.77,4.6,75.83,13.79,1.53
120,0,0,1.96,0,3.92,5.88,143.06,5.88,3.92,1.96,31.36,7.84,0,3.92,1.96,5.88,5.88,0,0,0,137.18,0,9.8,3.92,729.04,0,9.8,5.88,0,1.96,3.92,0,0,1.96,1.96,0,27.44,1.96,11.76,47.03,9.8,5.88
