stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,500.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.36,0,0,0,0,0,0,0,0,0,0
  5-6,42.91,324.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0
  7-9,7.89,15.77,0,7.89,0,0,0,34.17,0,0,0,0,0,26.29,0,0,0,0,0,0,0,0,0,0,0,181.38,28.92,0,0,92,0,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,0,18.88,0,31.47,0,0,0,15.73,0,0,0,0,0,37.76,0,0,0,0,0,0,0,0,0,0,0,188.82,22.03,0,0,182.52,0,0,0,22.03,0,6.29,0,0,0,0,0,0
 14-21,0,0,3,0,35,14,0,12,0,0,0,6,3,17,0,1,0,0,0,0,2,22,1,0,24,188,6,4,4,7,0,1,50,3,7,42,83,0,0,7,0,0
 24-34,0,0,0,1.64,13.13,1.64,0,28.73,0,2.46,4.1,6.57,1.64,2.46,1.64,1.64,1.64,0.82,0.82,0,3.28,27.09,0,0,19.7,447.37,2.46,7.39,5.75,0,0,5.75,0,0,0.82,4.93,133.8,0,0,10.67,0,1.64
 36-46,0,0,0.81,0,3.22,0.81,0,138.58,0.81,0.81,1.61,20.95,0,0,1.61,4.83,0.81,2.42,3.22,0,2.42,42.7,1.61,0.81,9.67,755.72,3.22,15.31,2.42,0,0,8.06,0,2.42,0,0,179.66,0,0.81,5.64,0,1.61
 48-58,0,0,0,0,2.3,0,0,250.75,1.15,0.57,6.89,40.17,0.57,1.15,0.57,6.31,0,1.15,2.3,0,2.3,44.18,6.89,0.57,9.75,608.81,0,8.61,6.89,0,0,6.31,0,0,0.57,0,142.3,0,0,4.59,0,4.59
 60-70,0,0,1.96,0,8.83,0,0,470.15,2.94,2.94,5.89,58.89,1.96,0,0,7.85,0,3.93,0.98,0,0.98,61.84,4.91,5.89,8.83,781.29,0,2.94,8.83,0,0.98,11.78,0,0.98,0,0,106,0,1.96,8.83,0,3.93
 72-82,0,0,0.98,0,6.87,2.94,0,338.67,0.98,4.91,4.91,76.57,6.87,0.98,1.96,19.63,0,5.89,5.89,0,0,91.29,5.89,9.82,4.91,514.39,0,10.8,10.8,0,1.96,4.91,0,0.98,0,0,52.03,1.96,2.94,9.82,3.93,1.96
 84-94,0,0,3.19,0,15.93,3.19,1.06,169.93,1.06,4.25,1.06,42.48,5.31,3.19,1.06,27.61,4.25,6.37,5.31,1.06,1.06,57.35,8.5,4.25,11.68,270.82,0,5.31,15.93,0,0,20.18,0,1.06,0,0,29.74,5.31,3.19,15.93,5.31,2.12
 96-106,0,0,3.28,0,16.39,3.28,2.19,144.26,0,2.19,2.19,51.36,15.3,0,3.28,32.79,3.28,3.28,10.93,2.19,3.28,67.76,5.46,1.09,2.19,206.55,2.19,6.56,20.76,0,4.37,18.58,0,2.19,0,0,9.84,2.19,1.09,15.3,12.02,0
108-118,0,0,1.53,0.77,22.98,0.77,3.06,99.58,1.53,5.36,3.06,27.57,13.02,0.77,1.53,29.87,3.83,9.96,9.19,3.06,3.06,48.26,7.66,5.36,8.43,262.73,2.3,2.3,14.55,0,1.53,19.92,0,0,3.06,0,6.13,3.83,3.06,5.36,3.83,3.83
120,0,0,1.96,0,21.56,1.96,1.96,86.23,3.92,5.88,0,25.48,5.88,0,0,19.6,1.96,5.88,5.88,0,3.92,35.28,5.88,3.92,3.92,213.62,3.92,3.92,9.8,0,5.88,15.68,0,1.96,0,0,9.8,1.96,0,11.76,0,0
