stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,118.6,1238.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.53,0,0,0,0,0,0,0,0,0,0,0
  5-6,116.46,2047.3,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.46,6.13,0,0,79.69,0,6.13,0,0,0,0,0,0,0,0,0,0,0
  7-9,65.72,47.32,0,81.49,0,0,152.47,0,0,0,0,0,42.06,0,0,0,0,0,0,0,0,0,0,0,1030.46,60.46,0,0,707.12,0,2.63,31.54,0,0,0,0,0,0,0,0,0,0
 10-12,0,28.32,0,25.18,0,0,166.79,0,0,0,0,0,12.59,0,0,0,0,0,0,0,0,0,0,0,654.57,56.65,0,0,701.77,0,0,12.59,0,37.76,0,3.15,0,0,0,0,0,0
 14-21,0,0,1,5,144,16,65,0,1,0,9,5,1,2,0,1,0,0,0,1,63,0,0,46,625,24,2,6,47,0,6,6,220,4,3,168,236,0,0,10,0,0
 24-34,0,0,3.28,14.78,35.3,1.64,105.07,0,0,0.82,27.09,0.82,0,0.82,0,1.64,0.82,1.64,2.46,0.82,123.13,0.82,0,93.58,1117.19,8.21,6.57,4.93,0,0,8.21,0,2.46,0.82,3.28,46.79,378.41,0,0,30.37,0,0.82
 36-46,0,0,0.81,0.81,10.47,0,131.32,0.81,0,0.81,19.34,0,0,0.81,2.42,0,0.81,0,0.81,0,82.98,0,0.81,16.92,694.49,7.25,3.22,1.61,0,0,4.83,1.61,1.61,1.61,0,0.81,180.47,0,0.81,16.92,0,1.61
 48-58,0,0,1.15,0,1.15,0,200.26,1.15,1.15,3.44,55.66,0,0,0,1.15,0,0.57,0,0,0,51.64,0,1.15,6.89,671.93,0.57,2.3,0.57,0,0,2.87,0,0,0,1.15,0,118.78,0,0,8.61,0,0.57
 60-70,0,0,0,0,1.96,0,221.82,0,0,1.96,53.98,0,0.98,0,0.98,0,0,0,0,0,39.26,0,2.94,9.82,559.47,0,2.94,2.94,0,0,0.98,0,0,0,0,0,86.37,0,0,9.82,0,0
 72-82,0,0,0,0,2.94,0.98,190.44,0,0,1.96,26.5,0,0,0.98,0.98,0,0,0.98,0,0,36.32,0,1.96,5.89,417.21,0,1.96,0.98,0,0,1.96,0,0,0,0,0,42.21,0.98,0,15.71,0,1.96
 84-94,0,0,1.06,0,8.5,0,114.7,0,0,0,23.36,1.06,0,1.06,8.5,0,0,0,0,0,21.24,0,3.19,6.37,229.4,1.06,4.25,1.06,0,0,1.06,0,0,0,0,0,44.61,0,4.25,15.93,0,1.06
 96-106,0,0,1.09,0,3.28,1.09,111.47,1.09,0,0,22.95,2.19,0,0,6.56,0,1.09,1.09,1.09,0,15.3,0,0,3.28,190.16,0,2.19,0,0,0,2.19,0,0,0,0,0,14.21,0,1.09,18.58,2.19,1.09
108-118,0,0,0,0,3.06,0.77,82.72,0,0,0,20.68,1.53,0,0,9.96,0,1.53,0.77,1.53,0,14.55,0,0,0.77,213.7,0.77,2.3,0.77,0,0.77,0.77,0,0,1.53,0,0,9.96,0.77,0.77,9.96,0,0
120,1.96,0,0,0,1.96,0,52.91,0,0,1.96,17.64,0,0,1.96,1.96,0,0,0,0,0,7.84,0,0,1.96,154.82,0,3.92,0,0,0,0,0,0,0,0,0,7.84,0,0,7.84,0,0
