stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,13.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,30.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,0,1,1512,16,0,6,0,0,0,0,0,3,13,0,2,0,1,0,0,150,12,0,73,98,15,0,7,2,0,5,3,0,15,13,25,0,0,4,0,1
 24-34,0,0,0,3.28,1667.16,4.93,0,22.16,0.82,22.98,9.03,4.93,0,0.82,19.7,0,5.75,0,36.12,0.82,0.82,978.46,27.91,0.82,339.83,307.82,26.27,1.64,10.67,0,0,19.7,0.82,1.64,0.82,5.75,107.53,0,0,23.8,0,1.64
 36-46,0,0,0,0,941.83,0,0,39.48,1.61,52.37,57.2,8.86,0,0,18.53,0,1.61,0,22.56,1.61,0.81,1361.58,15.31,4.83,362.55,272.32,14.5,9.67,8.86,0,0,12.89,0.81,0,2.42,0,105.54,0,0.81,14.5,0,2.42
 48-58,0,0,0,0,829.72,0.57,0,87.79,1.72,83.78,93.53,26.4,0,1.15,10.9,2.3,0.57,0,2.87,2.3,3.44,1828.72,10.9,15.49,256.49,308.71,8.61,2.3,13.77,0,1.15,9.18,0,0,1.72,0,88.94,0,2.87,17.79,0.57,9.75
 60-70,0,0,0,0,777.37,0,0,110.91,0.98,70.67,111.89,60.85,1.96,0,10.8,3.93,1.96,0.98,1.96,1.96,0.98,2210.39,15.7,22.58,168.82,226.73,6.87,6.87,16.69,0,4.91,10.8,0,0.98,3.93,0,59.87,1.96,24.54,10.8,10.8,5.89
 72-82,0,0,0.98,0,780.42,6.87,0.98,210.08,3.93,74.61,204.19,115.84,8.83,0,20.61,6.87,2.94,1.96,5.89,0.98,0.98,2934.19,11.78,43.19,213.02,285.66,2.94,8.83,42.21,0,8.83,10.8,0.98,0,0.98,0,59.88,3.93,50.06,17.67,41.23,1.96
 84-94,1.06,0,1.06,0,1490.04,7.43,3.19,313.3,3.19,138.06,142.31,71.16,4.25,0,12.74,6.37,15.93,4.25,1.06,1.06,1.06,2256.83,22.3,59.47,160.37,149.75,2.12,9.56,53.1,0,4.25,15.93,0,4.25,0,0,44.61,3.19,56.29,15.93,52.04,0
 96-106,1.09,0,1.09,1.09,1454.58,7.65,5.46,272.12,4.37,126.77,138.79,109.28,28.41,0,37.16,4.37,12.02,0,5.46,3.28,0,2357.27,25.14,45.9,132.23,265.56,8.74,6.56,62.29,0,12.02,26.23,0,5.46,0,0,62.29,1.09,31.69,13.11,73.22,3.28
108-118,0,0,0,0.77,1244.69,6.89,4.6,101.11,0.77,121.79,119.49,87.32,20.68,0,19.92,5.36,3.06,0.77,4.6,3.83,0,2334.66,10.72,29.87,127.15,223.66,0.77,9.19,46.72,0,18.38,11.49,0,0,1.53,0,24.51,2.3,29.11,9.96,50.55,2.3
120,0,0,0,0,691.8,5.88,0,88.19,0,72.51,143.06,72.51,1.96,0,27.44,3.92,1.96,0,3.92,5.88,0,1824.56,13.72,41.16,97.99,194.02,1.96,5.88,37.24,0,19.6,11.76,0,0,0,0,31.36,3.92,19.6,3.92,66.63,1.96
