stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,593.01,8170.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,698.43,0,0,0,0,0,0,0,0,0,0,0
  5-6,686.52,11646.31,0,30.65,0,0,0,0,0,0,0,0,49.04,0,0,0,0,0,0,0,0,0,0,0,606.83,6.13,0,0,226.8,0,570.06,0,0,0,0,0,0,0,0,0,0,0
  7-9,286.53,473.17,0,807.01,0,5.26,917.42,0,0,0,0,0,383.79,0,0,0,0,0,0,0,0,0,0,0,14497.35,357.5,0,0,6495.55,0,110.41,7.89,0,7.89,0,0,0,0,0,0,0,0
 10-12,6.29,500.37,0,478.34,0,37.76,610.51,0,0,0,0,0,62.94,0,0,0,0,0,3.15,0,0,0,0,3.15,12191.36,280.08,0,0,5485.17,0,53.5,6.29,22.03,522.4,0,59.79,22.03,0,0,0,0,0
 14-21,1,4,2,58,2616,392,411,0,3,0,46,40,13,6,0,86,2,8,4,8,333,4,0,384,6422,186,31,138,318,0,737,1,1663,151,311,2414,1985,0,0,4,0,15
 24-34,0,0,0,4.1,300.43,3.28,30.37,0,13.95,0.82,45.97,0,1.64,1.64,0.82,21.34,5.75,29.55,0.82,24.63,87.01,16.42,0,60.74,1284.64,12.31,56.64,5.75,0,0,966.15,0,2.46,13.95,67.31,81.26,216.71,0,0,16.42,0,36.94
 36-46,0,0,0,0,47.53,0,16.92,0.81,5.64,0.81,17.72,0,0,0,0.81,0.81,0,11.28,0,7.25,23.36,0.81,0,9.67,443.92,4.03,13.7,1.61,0,0,407.67,0,0,3.22,11.28,0.81,90.23,0,0,5.64,0,6.45
 48-58,0,0,0,0.57,12.62,0.57,30.99,0,1.15,0,26.97,0,0,0.57,0,0.57,0.57,4.59,0.57,4.02,17.79,2.3,0,4.02,311,0.57,9.75,1.15,0,0,192.22,0,0,1.15,0,0,60.82,0,0,10.9,0,1.72
 60-70,0,0,0,0,8.83,0,18.65,1.96,0,0,11.78,0,0,0,0,0,0.98,2.94,0,1.96,20.61,0.98,0,1.96,123.67,0,1.96,0,0,0,54.97,0,0,0,0.98,0,14.72,0,0.98,7.85,0.98,0.98
 72-82,0,0,0,0,5.89,2.94,31.41,0.98,0,0,15.71,2.94,0,0,0,0.98,0.98,0.98,0,0,44.17,0,0.98,1.96,131.54,0,9.82,0.98,0,0.98,68.72,0,0,0.98,0,0,14.72,0,0,18.65,0,0.98
 84-94,0,0,0,0,6.37,2.12,19.12,1.06,4.25,0,12.74,1.06,0,0,2.12,3.19,1.06,1.06,0,0,25.49,2.12,1.06,0,65.85,0,2.12,2.12,0,0,323.92,0,0,2.12,0,0,6.37,1.06,0,10.62,0,1.06
 96-106,0,0,0,0,1.09,2.19,17.49,4.37,2.19,2.19,12.02,3.28,0,0,0,0,0,1.09,0,1.09,30.6,3.28,0,0,53.55,1.09,3.28,2.19,0,0,155.18,0,0,0,0,0,1.09,0,0,15.3,1.09,1.09
108-118,0,0,0,0,6.89,2.3,14.55,0,2.3,0,8.43,0.77,0,0,0.77,1.53,0,0,0.77,0,6.89,1.53,0,0,52.85,0.77,4.6,0,0,0,87.32,0,0,0,0,0,0.77,0,0,4.6,0.77,1.53
120,0,0,0,0,3.92,1.96,11.76,3.92,5.88,0,1.96,0,0,0,0,0,0,0,0,0,5.88,0,0,1.96,37.24,1.96,3.92,0,0,0,62.71,1.96,0,0,0,0,1.96,0,1.96,19.6,1.96,0
