stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,184.49,4045.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224.02,0,0,0,0,0,0,0,0,0,0
  5-6,79.69,1661.13,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,61.3,6.13,0,0,6.13,0,36.78,0,0,0,0,0,0,0,0,0,0
  7-9,0,7.89,0,10.51,0,0,0,23.66,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,123.55,5.26,0,0,34.17,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,6.29,0,12.59,0,0,0,40.91,0,0,0,0,0,15.73,0,0,0,0,0,0,0,0,0,0,0,324.14,3.15,0,0,59.79,0,0,0,31.47,0,3.15,0,0,0,0,0,0
 14-21,0,1,0,2,85,35,0,82,0,0,0,3,1,3,3,1,1,0,0,0,3,37,0,0,24,446,16,0,3,6,0,5,60,1,5,167,99,0,0,0,0,2
 24-34,0,0,0.82,0.82,27.09,7.39,0,115.74,0,3.28,1.64,9.85,2.46,0.82,0.82,0.82,3.28,3.28,0.82,4.1,4.93,78.8,0,0.82,31.19,505.65,6.57,2.46,7.39,0,0,7.39,0,0.82,0,39.4,96.04,0,0,10.67,0,6.57
 36-46,0,0,0,0.81,10.47,1.61,0,73.32,0,0,2.42,13.7,1.61,0,0.81,1.61,0,1.61,1.61,2.42,0,48.34,0,0,11.28,267.48,8.86,0.81,4.03,0,0.81,4.83,0.81,0,0.81,2.42,66.87,0,0,7.25,0,5.64
 48-58,0,0,0,0,11.48,0,0,99.84,2.3,2.3,6.89,43.61,4.02,0,2.3,0.57,0,1.72,3.44,3.44,0,103.28,0,4.59,25.25,165.83,1.15,2.3,4.59,0,0.57,2.87,0,0.57,1.72,0,44.18,0,0,6.89,0,2.3
 60-70,0,0,0.98,0,10.8,0,0,100.12,5.89,4.91,0.98,42.21,4.91,0,0.98,2.94,1.96,6.87,0.98,1.96,1.96,99.13,0.98,1.96,16.69,117.78,2.94,1.96,7.85,0,0.98,4.91,0,1.96,0.98,0,30.43,0.98,0.98,8.83,0.98,2.94
 72-82,0,0,0,0,13.74,2.94,0,100.13,1.96,0.98,7.85,39.27,16.69,0,0.98,6.87,1.96,1.96,3.93,5.89,1.96,144.3,0,3.93,31.41,133.51,3.93,0.98,4.91,0,2.94,12.76,0,2.94,0.98,0,14.72,0.98,2.94,12.76,7.85,4.91
 84-94,0,0,1.06,0,20.18,8.5,2.12,67.97,4.25,4.25,3.19,32.92,12.74,0,2.12,6.37,6.37,6.37,2.12,6.37,2.12,89.21,0,3.19,28.68,69.03,6.37,0,3.19,0,1.06,26.55,0,4.25,0,0,2.12,0,6.37,11.68,6.37,4.25
 96-106,0,0,0,0,28.41,7.65,2.19,40.44,0,1.09,3.28,26.23,7.65,0,1.09,7.65,4.37,0,3.28,5.46,4.37,81.96,2.19,3.28,29.51,65.57,2.19,5.46,10.93,0,0,26.23,0,1.09,0,0,3.28,2.19,7.65,20.76,2.19,2.19
108-118,0,0,0,0.77,39.83,6.89,3.06,45.96,4.6,5.36,3.06,27.57,8.43,0,2.3,19.15,2.3,4.6,0,2.3,2.3,64.34,0.77,1.53,23.74,91.15,2.3,1.53,4.6,0,0.77,26.81,0,0.77,1.53,0,1.53,0,1.53,13.02,1.53,5.36
120,0,0,1.96,0,19.6,13.72,5.88,29.4,3.92,7.84,5.88,21.56,7.84,0,1.96,15.68,0,1.96,3.92,0,0,45.08,3.92,0,45.08,80.35,3.92,0,9.8,1.96,0,35.28,0,3.92,0,0,5.88,0,0,7.84,1.96,3.92
