stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,105.42,2134.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.07,0,0,0,0,0,0,0,0,0,0,0
  5-6,110.33,1906.32,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,91.94,0,0,0,18.39,0,30.65,0,0,0,0,0,0,0,0,0,0,0
  7-9,44.69,39.43,0,70.98,0,0,134.06,0,0,0,0,0,47.32,0,0,0,0,0,0,0,0,0,0,0,1251.27,60.46,0,0,531,0,5.26,7.89,0,2.63,0,0,0,0,0,0,0,0
 10-12,0,47.2,0,88.12,0,9.44,141.61,0,0,0,0,0,12.59,0,0,0,0,0,0,0,0,0,0,0,1224.17,47.2,0,0,421.69,0,0,0,3.15,34.62,0,3.15,3.15,0,0,0,0,0
 14-21,0,1,0,4,114,26,51,0,0,0,16,6,1,3,1,6,0,0,1,1,57,0,0,42,815,10,6,8,21,0,8,0,69,10,3,52,255,0,0,3,0,1
 24-34,0,0,1.64,5.75,44.33,4.93,155.14,0,4.93,2.46,36.94,2.46,0,2.46,2.46,3.28,1.64,4.1,2.46,4.93,148.57,1.64,0.82,59.92,1663.88,5.75,13.13,13.95,0,0,37.76,0,1.64,7.39,2.46,22.98,388.26,0,0,18.06,0,4.93
 36-46,0,0,0,0,21.75,3.22,273.12,0,2.42,6.45,51.56,0.81,0,2.42,1.61,1.61,0,2.42,1.61,0.81,146.63,1.61,0.81,41.09,1592,4.03,12.89,7.25,0,0,31.42,0,1.61,2.42,1.61,0,335.16,0,1.61,13.7,0,4.83
 48-58,0,0,0,0,22.38,2.87,389.61,0.57,5.74,6.31,107.88,0.57,0.57,4.02,5.16,2.3,4.59,4.02,1.72,1.15,197.96,0.57,7.46,31.56,1248.03,1.15,7.46,9.75,0,0,17.21,0,0,1.72,2.3,0,249.61,0,0.57,14.92,0,3.44
 60-70,0,0,0.98,0,31.41,1.96,403.41,4.91,4.91,8.83,78.52,1.96,0,0.98,9.82,0,1.96,6.87,0,0.98,174.71,0.98,6.87,20.61,965.82,1.96,5.89,2.94,0,0,21.59,0,0,1.96,0.98,0,117.78,0,3.93,16.69,0,0
 72-82,0,0,4.91,0,30.43,15.71,340.64,0.98,3.93,6.87,102.09,5.89,0,3.93,7.85,4.91,1.96,5.89,2.94,1.96,225.78,2.94,6.87,22.58,778.46,0,6.87,4.91,0,0.98,9.82,0,0,1.96,0,0,55.95,1.96,1.96,25.52,2.94,3.93
 84-94,0,0,2.12,0,46.73,10.62,236.83,3.19,7.43,9.56,81.78,18.05,1.06,2.12,10.62,13.81,8.5,4.25,1.06,4.25,159.31,3.19,13.81,21.24,425.88,1.06,9.56,10.62,0,1.06,49.92,0,0,5.31,1.06,0,37.17,7.43,4.25,22.3,8.5,0
 96-106,0,0,2.19,0,39.34,10.93,185.78,4.37,4.37,2.19,68.85,15.3,1.09,7.65,20.76,9.84,2.19,3.28,1.09,1.09,135.51,4.37,5.46,15.3,306,4.37,13.11,14.21,0,1.09,31.69,0,0,4.37,0,0,19.67,5.46,3.28,20.76,5.46,7.65
108-118,0,0,0.77,0,39.83,6.89,131.75,0,9.96,8.43,63.57,8.43,0,3.83,22.21,3.83,6.89,6.13,3.83,2.3,91.92,1.53,4.6,13.02,399.07,2.3,3.83,13.79,0,1.53,22.21,0,0,5.36,4.6,0,8.43,3.83,1.53,19.92,3.06,0.77
120,1.96,0,0,0,66.63,13.72,154.82,0,11.76,5.88,41.16,15.68,0,0,25.48,3.92,3.92,3.92,0,0,90.15,1.96,7.84,15.68,390,1.96,9.8,11.76,0,3.92,27.44,0,0,3.92,0,0,19.6,5.88,0,21.56,5.88,0
