stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,13.18,329.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.18,0,0,0,0,0,0,0,0,0,0
  5-6,30.65,416.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.65,0,0,0,6.13,0,61.3,0,0,0,0,0,0,0,0,0,0
  7-9,26.29,21.03,0,42.06,0,0,0,42.06,0,0,0,0,0,42.06,0,0,0,0,0,0,0,0,0,0,0,420.59,39.43,0,0,244.47,0,28.92,0,0,0,0,0,0,0,0,0,0
 10-12,0,44.06,0,84.97,0,9.44,0,88.12,0,0,0,0,0,28.32,0,0,0,0,0,0,0,0,0,0,0,862.27,59.79,0,0,506.66,0,9.44,0,66.09,0,9.44,6.29,0,0,0,0,0
 14-21,0,0,1,5,232,92,0,24,0,3,0,15,8,1,2,0,8,0,0,2,6,65,1,0,56,304,28,1,1,16,0,158,94,13,10,73,151,0,0,26,0,1
 24-34,0,0,0.82,3.28,67.31,6.57,0,66.49,0,14.78,4.1,22.98,2.46,0,9.85,5.75,9.03,0.82,0,2.46,0.82,122.31,2.46,0.82,50.07,583.63,11.49,5.75,7.39,0,1.64,366.1,0,6.57,0.82,17.24,167.45,0,0,87.83,0,4.93
 36-46,0,0,0,0,24.17,1.61,0,149.05,0.81,7.25,7.25,37.06,0,0,9.67,6.45,1.61,1.61,5.64,3.22,1.61,128.1,3.22,5.64,26.59,447.95,2.42,6.45,5.64,0,0,302.93,0,6.45,0,0,126.49,0,0,46.73,0,1.61
 48-58,0,0,0,0,18.94,0.57,0,247.88,0.57,6.31,8.61,64.27,1.15,2.3,4.02,5.16,2.3,2.3,1.72,0.57,5.74,158.94,2.87,8.03,22.95,337.4,2.87,3.44,4.59,0,0.57,165.83,0,0,0,0.57,105.01,0,1.72,40.17,0.57,3.44
 60-70,0,0,0.98,0,36.32,0,0,370.03,0.98,18.65,13.74,90.3,7.85,0,9.82,6.87,0.98,2.94,3.93,1.96,1.96,200.23,0.98,17.67,25.52,461.32,5.89,11.78,6.87,0,0.98,141.34,0,1.96,0.98,0,75.58,0.98,6.87,42.21,3.93,3.93
 72-82,0,0,4.91,0.98,50.06,2.94,0,267.01,0.98,7.85,10.8,91.29,16.69,2.94,7.85,17.67,2.94,1.96,1.96,5.89,0.98,204.19,4.91,19.63,26.5,459.42,1.96,3.93,1.96,0,2.94,108.96,0,3.93,0,0,39.27,3.93,6.87,90.31,13.74,0.98
 84-94,0,0,2.12,1.06,87.09,5.31,1.06,219.84,1.06,24.43,7.43,64.78,31.86,0,3.19,39.3,9.56,4.25,2.12,10.62,1.06,146.56,8.5,18.05,13.81,231.52,2.12,16.99,8.5,0,0,310.11,0,7.43,0,0,24.43,3.19,6.37,72.22,14.87,1.06
 96-106,0,0,5.46,1.09,68.85,5.46,1.09,167.21,1.09,19.67,5.46,69.94,41.53,1.09,10.93,40.44,10.93,5.46,8.74,15.3,1.09,124.58,2.19,7.65,10.93,222.94,1.09,19.67,5.46,0,6.56,215.29,0,7.65,1.09,0,10.93,12.02,7.65,78.68,9.84,1.09
108-118,0,0,1.53,3.83,68.17,2.3,5.36,122.55,0,25.28,6.13,54.38,38.3,0,6.89,36.77,10.72,5.36,3.06,23.74,2.3,99.58,4.6,10.72,10.72,232.09,0.77,13.02,6.13,0,1.53,166.21,0,3.06,0,0,6.89,6.13,1.53,54.38,6.89,3.83
120,0,0,1.96,0,58.79,7.84,1.96,115.63,0,17.64,5.88,39.2,29.4,0,0,19.6,11.76,3.92,0,11.76,1.96,66.63,0,5.88,5.88,270.45,3.92,15.68,1.96,0,3.92,115.63,0,0,0,0,15.68,7.84,1.96,56.83,3.92,0
