stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,13.18,658.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.36,0,0,0,0,0,0,0,0,0,0
  5-6,12.26,502.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0
  7-9,0,5.26,0,2.63,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.75,0,0,0,13.14,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,3.15,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.47,0,0,0,3.15,0,0,0,3.15,0,0,0,0,0,0,0,0
 14-21,0,0,0,0,21,1,0,23,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,2,124,0,16,16,1,0,2,1,0,0,2,44,0,0,0,0,4
 24-34,0,0,0,0.82,9.03,0,0,692.8,0,1.64,0.82,4.1,0,0.82,0,0,1.64,3.28,0.82,0,2.46,12.31,0,0,4.1,366.1,2.46,17.24,18.88,0,0,9.03,0,0.82,1.64,4.93,67.31,0,0,1.64,0,3.28
 36-46,0,0,0,0,9.67,0.81,0,2180.14,3.22,0,1.61,24.98,0,0,0,2.42,0,3.22,2.42,1.61,1.61,37.06,1.61,0,8.06,779.08,3.22,10.47,12.09,0,0,17.72,0,0.81,0,0,96.68,0,0,2.42,0,0
 48-58,0,0,0,0,15.49,1.15,0,2096.11,0.57,2.87,2.3,35,0.57,0,1.15,0,1.15,8.03,0.57,1.72,1.72,37.87,1.72,2.87,9.18,788.98,1.15,6.31,10.33,0,0.57,9.75,0,1.15,1.72,0,74.59,0,0,5.74,0,8.03
 60-70,0,0,0,0,8.83,0,0,1236.72,0,1.96,0,27.48,0.98,0,0.98,0,0,4.91,0,0.98,0,27.48,0,1.96,2.94,385.74,0,1.96,6.87,0,0,5.89,0,1.96,0.98,0,28.46,2.94,0.98,2.94,0.98,1.96
 72-82,0,0,0.98,0,15.71,1.96,0,429.97,0,0.98,0,26.5,3.93,0,0,1.96,1.96,2.94,0,0,0,26.5,0.98,0.98,3.93,200.26,0.98,7.85,8.83,0,0,0.98,0,0,0,0,2.94,0,0.98,0.98,1.96,0
 84-94,0,0,1.06,0,19.12,3.19,1.06,390.83,0,0,0,24.43,3.19,0,1.06,1.06,3.19,4.25,2.12,0,0,16.99,0,2.12,1.06,174.17,0,5.31,2.12,0,0,12.74,0,1.06,0,0,3.19,5.31,3.19,1.06,1.06,0
 96-106,0,0,0,0,19.67,3.28,0,285.23,1.09,2.19,1.09,22.95,3.28,0,0,2.19,2.19,0,7.65,2.19,0,22.95,0,3.28,0,145.35,0,5.46,4.37,0,1.09,12.02,0,0,0,0,1.09,1.09,0,2.19,0,1.09
108-118,0,0,0,0,14.55,1.53,1.53,294.13,0,0,0,11.49,4.6,0,0,1.53,3.06,0.77,3.83,1.53,0.77,16.09,0,1.53,3.06,175.41,0,9.19,2.3,0,0,12.26,0,0,0,0,0,1.53,1.53,1.53,0.77,0
120,0,0,0,0,21.56,3.92,0,370.4,0,1.96,0,19.6,9.8,0,0,1.96,1.96,1.96,0,0,0,9.8,0,3.92,1.96,201.86,0,3.92,1.96,0,0,11.76,0,0,0,0,1.96,3.92,1.96,0,0,0
