stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,144.96,935.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.36,0,0,0,0,0,0,0,0,0,0,0
  5-6,202.28,1354.65,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.3,18.39,0,0,73.56,0,18.39,0,0,0,0,0,0,0,0,0,0,0
  7-9,63.09,76.23,0,81.49,0,0,312.82,0,0,0,0,0,52.57,0,0,0,0,0,0,0,0,0,0,0,2197.6,110.41,0,0,1201.32,0,0,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,0,62.94,0,204.55,0,18.88,286.37,0,0,0,0,0,22.03,0,0,0,0,0,0,0,0,0,0,3.15,1315.43,103.85,0,0,1554.6,0,0,3.15,12.59,31.47,0,9.44,3.15,0,0,0,0,0
 14-21,2,2,1,5,311,39,21,0,12,0,1,28,0,3,0,1,0,0,0,0,88,1,0,94,202,104,3,7,289,0,8,0,413,1,16,493,395,0,0,7,0,0
 24-34,0,0,2.46,0.82,103.43,0.82,22.98,1.64,43.51,9.03,0,0.82,0,1.64,0,0.82,0,4.93,0,0,71.41,0,0,20.52,267.6,13.13,3.28,13.13,0,0,38.58,0,0,0.82,4.1,60.74,139.55,0,0,20.52,0,0
 36-46,0,0,0.81,0,34.64,0,34.64,2.42,40.28,7.25,2.42,0.81,0,2.42,0.81,0,0,6.45,0,0,56.4,1.61,0.81,24.98,537.38,0.81,4.83,5.64,0,0,40.28,0,0,0,1.61,2.42,147.44,0,0,24.17,0,2.42
 48-58,0.57,0,0.57,0,20.66,0,110.17,9.75,56.81,10.33,8.61,0.57,0,1.15,0,0,0.57,4.02,0,0,107.88,0,0,24.67,652.42,0,1.15,7.46,0,0.57,40.17,0,0,0.57,2.87,0,148.04,0,0,22.95,0,1.15
 60-70,0,0,0.98,0,25.52,1.96,143.3,14.72,65.76,11.78,3.93,0.98,0,0.98,1.96,1.96,14.72,3.93,0.98,0,143.3,0.98,7.85,25.52,916.74,0,0.98,1.96,0,1.96,38.28,0,0,1.96,2.94,0,138.39,0.98,2.94,20.61,0,0.98
 72-82,0,0,0.98,0,25.52,4.91,115.84,31.41,57.92,19.63,9.82,0.98,0,0.98,0,0.98,20.61,6.87,0,0,174.74,0.98,8.83,42.21,556.6,0,2.94,3.93,0,0.98,44.17,0,0,0,3.93,0,78.53,1.96,6.87,32.39,4.91,1.96
 84-94,0,0,0,1.06,44.61,2.12,115.76,23.36,77.53,9.56,14.87,4.25,0,2.12,0,2.12,13.81,4.25,0,0,115.76,0,3.19,26.55,283.56,0,3.19,7.43,0,2.12,126.38,0,0,0,1.06,0,41.42,3.19,4.25,20.18,4.25,1.06
 96-106,0,0,0,0,40.44,1.09,78.68,24.04,45.9,9.84,5.46,8.74,0,3.28,1.09,3.28,9.84,4.37,1.09,0,100.54,0,1.09,19.67,204.36,0,1.09,4.37,1.09,2.19,113.66,1.09,0,1.09,0,0,13.11,0,4.37,32.79,2.19,0
108-118,0,0,0.77,0,29.11,0.77,79.66,16.85,68.94,9.19,6.89,13.02,0,2.3,0,7.66,9.19,2.3,0,0,81.19,1.53,2.3,16.85,243.58,0,0,6.89,0,2.3,103.41,0,0,0,0.77,0,9.96,3.83,2.3,17.62,3.06,1.53
120,0,0,0,0,27.44,0,84.27,17.64,52.91,9.8,13.72,1.96,0,1.96,3.92,3.92,5.88,0,0,1.96,82.31,0,3.92,17.64,233.21,0,1.96,0,0,3.92,58.79,0,0,0,0,0,7.84,0,1.96,13.72,3.92,0
