stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,39.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,6.13,42.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,2.63,0,7.89,0,0,0,5.26,0,0,0,0,0,39.43,0,0,0,0,0,0,0,0,0,0,0,26.29,2.63,0,0,21.03,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,18.88,0,3.15,0,3.15,0,0,0,0,0,84.97,0,0,0,0,0,0,0,0,0,0,0,135.32,18.88,0,0,37.76,0,6.29,0,6.29,0,0,0,0,0,0,0,0
 14-21,0,0,0,5,66,8,0,3,0,2,0,1,1,34,4,0,2,0,0,0,0,23,0,0,15,56,3,0,1,3,0,22,11,2,0,4,18,0,0,3,0,2
 24-34,0,0,0.82,3.28,91.94,1.64,0,10.67,0,16.42,1.64,1.64,2.46,8.21,4.93,10.67,9.03,0.82,1.64,6.57,20.52,43.51,9.03,0,18.88,52.53,0.82,0.82,0,0,0,226.56,0,3.28,0,8.21,7.39,0,0,30.37,0,16.42
 36-46,0,0,0,0,55.59,0,0,4.83,0,10.47,1.61,0.81,2.42,0.81,4.83,4.03,3.22,0,2.42,2.42,33.03,53.98,12.89,1.61,12.89,33.84,0.81,3.22,0,0,0,176.44,0.81,1.61,0,0,4.83,0,0,22.56,0.81,20.14
 48-58,0,0,0,0,50.49,0,0,13.77,0,10.9,7.46,5.16,1.15,0.57,4.02,6.89,4.59,2.3,1.72,0.57,23.53,63.12,10.33,1.72,5.16,50.49,0.57,0.57,1.15,0,0.57,155.5,0,0,0.57,0,5.74,0,1.15,17.21,0,32.13
 60-70,0,0,0,0,59.87,0,0,16.69,0,21.59,7.85,3.93,4.91,1.96,8.83,16.69,4.91,12.76,0.98,0,11.78,105.02,15.7,1.96,5.89,24.54,0.98,0.98,1.96,0,0.98,148.21,0,0,0,0,4.91,0.98,3.93,13.74,0.98,21.59
 72-82,0,0,2.94,0,86.39,0,0,14.72,0,12.76,13.74,14.72,27.49,0.98,5.89,25.52,18.65,18.65,3.93,0.98,17.67,207.13,28.47,7.85,3.93,46.14,0,0.98,2.94,0,2.94,126.63,0,0,0,0,1.96,12.76,13.74,31.41,13.74,30.43
 84-94,0,0,2.12,0,138.06,2.12,3.19,26.55,0,23.36,6.37,5.31,50.98,3.19,4.25,35.05,20.18,15.93,4.25,2.12,16.99,106.2,24.43,14.87,8.5,12.74,0,2.12,3.19,0,2.12,369.59,0,2.12,0,0,2.12,27.61,3.19,25.49,11.68,23.36
 96-106,0,0,2.19,0,126.77,5.46,2.19,13.11,2.19,12.02,5.46,13.11,91.8,0,8.74,42.62,30.6,14.21,2.19,2.19,14.21,123.49,32.79,6.56,7.65,36.06,1.09,3.28,6.56,0,2.19,236.05,0,0,0,0,2.19,19.67,12.02,31.69,15.3,15.3
108-118,0,0,1.53,0,139.41,3.83,6.89,10.72,0,17.62,6.13,19.15,72,0,1.53,34.47,13.79,24.51,2.3,0.77,18.38,86.55,15.32,11.49,6.89,19.15,0,6.13,4.6,0,3.06,159.32,0,1.53,0,0,0.77,32.94,5.36,17.62,7.66,16.85
120,0,0,1.96,0,125.43,1.96,0,1.96,0,27.44,1.96,17.64,58.79,0,5.88,43.12,19.6,7.84,3.92,3.92,5.88,60.75,11.76,5.88,0,39.2,0,1.96,0,0,1.96,131.31,0,1.96,0,0,1.96,19.6,5.88,21.56,21.56,9.8
