stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,52.71,210.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.71,0,0,0,0,0,0,0,0,0,0
  5-6,30.65,386.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,6.13,0,6.13,0,0,0,0,0,0,0,0,0,0
  7-9,10.51,2.63,0,15.77,0,0,0,5.26,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,160.35,5.26,0,0,31.54,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,6.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.2,0,0,0,22.03,0,0,0,3.15,0,0,0,0,0,0,0,0
 14-21,0,0,0,2,38,5,0,8,0,0,0,0,0,0,1,0,5,0,0,0,0,13,0,0,8,143,3,1,3,3,0,1,2,1,1,1,51,0,0,5,0,0
 24-34,0,0,2.46,7.39,42.68,1.64,0,38.58,1.64,1.64,0.82,9.85,0.82,0.82,5.75,0,34.48,0,0.82,0.82,0.82,64.03,8.21,0,24.63,586.09,2.46,6.57,7.39,0,0,3.28,0,6.57,4.1,2.46,120.67,0,0,16.42,0,0.82
 36-46,0,0,0.81,0,31.42,0.81,0,156.3,5.64,3.22,0.81,27.39,0.81,0.81,8.86,0,16.92,0.81,1.61,0,2.42,111.99,11.28,2.42,18.53,1048.18,3.22,6.45,1.61,0,0,4.03,0,5.64,0.81,0,201.42,0,0,8.06,0,1.61
 48-58,0,0,0.57,0,26.97,0.57,0,254.77,5.16,1.15,6.31,66.56,0.57,1.72,4.59,1.15,11.48,0,3.44,0.57,4.02,130.25,8.03,5.74,20.08,891.12,1.15,3.44,4.59,0,0.57,3.44,0,2.3,1.15,0,188.78,0,1.72,10.33,0,3.44
 60-70,0,0,0.98,0,33.37,0,0,297.4,5.89,5.89,2.94,98.15,0,0.98,3.93,1.96,7.85,0.98,5.89,0.98,2.94,169.8,8.83,2.94,13.74,750.86,1.96,0.98,12.76,0,0,9.82,0,0.98,1.96,0,116.8,0,3.93,5.89,2.94,12.76
 72-82,0,0,0.98,0,19.63,7.85,0,193.39,3.93,2.94,3.93,176.7,4.91,0,3.93,4.91,18.65,7.85,11.78,0.98,2.94,257.2,13.74,10.8,16.69,621.39,0,5.89,12.76,0,1.96,8.83,0,1.96,0,0,57.92,0.98,11.78,10.8,1.96,3.93
 84-94,0,0,1.06,0,67.97,1.06,2.12,159.31,3.19,5.31,1.06,114.7,4.25,0,4.25,6.37,26.55,4.25,10.62,5.31,5.31,152.93,8.5,7.43,6.37,293.12,2.12,3.19,24.43,0,2.12,37.17,0,3.19,2.12,0,41.42,1.06,5.31,9.56,6.37,3.19
 96-106,0,0,2.19,0,56.83,3.28,2.19,115.84,6.56,9.84,3.28,120.21,6.56,1.09,4.37,12.02,33.88,3.28,12.02,3.28,2.19,154.09,16.39,13.11,17.49,244.8,1.09,6.56,29.51,0,3.28,24.04,0,2.19,2.19,0,20.76,7.65,5.46,9.84,12.02,3.28
108-118,0,0,0.77,0,34.47,2.3,2.3,104.17,3.83,13.79,2.3,108.77,6.13,0,3.06,6.13,29.11,9.96,14.55,6.89,5.36,140.17,6.13,6.89,9.19,268.85,3.06,0.77,13.79,0,3.06,12.26,0,3.06,2.3,0,19.92,5.36,4.6,8.43,6.13,13.79
120,0,0,0,0,29.4,0,0,125.43,7.84,1.96,3.92,139.14,11.76,0,3.92,11.76,19.6,1.96,13.72,0,1.96,82.31,9.8,9.8,3.92,274.37,3.92,1.96,23.52,0,3.92,11.76,0,3.92,1.96,0,7.84,5.88,7.84,11.76,9.8,7.84
