stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,92.25,2675.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.56,0,0,0,0,0,0,0,0,0,0
  5-6,165.5,1753.08,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,30.65,0,0,0,6.13,0,122.59,0,0,0,0,0,0,0,0,0,0
  7-9,5.26,5.26,0,52.57,0,0,0,5.26,0,0,0,0,0,21.03,0,0,0,0,0,0,0,0,0,0,0,231.33,7.89,0,0,76.23,0,15.77,0,0,0,0,0,0,0,0,0,0
 10-12,3.15,3.15,0,12.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.62,6.29,0,0,12.59,0,3.15,0,3.15,0,0,0,0,0,0,0,0
 14-21,0,0,0,1,12,1,0,1,0,0,0,3,3,0,0,0,0,0,0,0,0,13,0,0,6,20,0,0,0,1,0,35,6,1,0,4,4,0,0,0,0,0
 24-34,0,0,0,0.82,9.85,2.46,0,22.98,0,2.46,0,3.28,0.82,0,0.82,0,2.46,1.64,0.82,0,1.64,45.15,0,0.82,11.49,229.84,4.1,3.28,9.85,0,0,123.13,0,2.46,0,6.57,33.66,0,0,1.64,0,0
 36-46,0,0,0,0,11.28,0,0,95.07,0,2.42,0.81,11.28,0,0,0.81,0.81,0.81,0,3.22,0,1.61,53.17,0,3.22,8.86,411.7,6.45,1.61,4.83,0,0,88.62,0,0.81,0,0,87.01,0,0.81,3.22,0,0
 48-58,0,0,0,0,4.59,1.15,0,135.99,0,4.59,1.15,35.58,0,0,2.87,0,1.15,1.15,1.72,0,3.44,106.73,1.15,12.05,5.16,223.78,2.87,0,4.59,0,0,64.27,0,0.57,0,0,49.92,0,0,0.57,0.57,0.57
 60-70,0,0,0,0,6.87,0,0,136.43,0.98,8.83,1.96,35.33,0.98,0.98,0.98,0,0.98,0,0.98,0,1.96,166.86,1.96,8.83,9.82,124.65,0.98,0,6.87,0,3.93,69.69,0,0,0,0,28.46,0,1.96,0.98,0,0.98
 72-82,0,0,0,0,7.85,4.91,0,93.26,0.98,4.91,1.96,64.79,0.98,0,1.96,0,1.96,0.98,5.89,1.96,4.91,242.47,0.98,11.78,15.71,100.13,2.94,0,3.93,0,0,96.2,0,0,0,0,16.69,0,9.82,3.93,1.96,1.96
 84-94,0,0,1.06,0,30.8,5.31,0,88.15,0,9.56,2.12,43.54,5.31,0,4.25,0,8.5,1.06,4.25,1.06,10.62,149.75,3.19,7.43,3.19,55.23,2.12,3.19,9.56,0,0,247.45,0,0,1.06,0,9.56,1.06,4.25,2.12,5.31,4.25
 96-106,0,0,0,0,37.16,8.74,1.09,67.76,0,5.46,6.56,44.81,9.84,0,3.28,3.28,7.65,4.37,2.19,4.37,4.37,163.93,2.19,10.93,6.56,84.15,6.56,3.28,5.46,0,2.19,217.48,0,0,0,0,3.28,1.09,3.28,4.37,4.37,2.19
108-118,0,0,0.77,0,48.26,9.19,0.77,68.17,0,16.09,4.6,46.72,7.66,0,0.77,0.77,7.66,3.06,3.06,2.3,6.89,137.87,1.53,5.36,3.06,67.4,10.72,3.06,7.66,0,1.53,171.58,0,3.06,1.53,0,2.3,0.77,0.77,4.6,0.77,0.77
120,0,0,1.96,0,58.79,9.8,1.96,45.08,1.96,11.76,3.92,45.08,3.92,0,3.92,0,5.88,0,5.88,0,5.88,113.67,1.96,5.88,7.84,35.28,7.84,0,11.76,0,3.92,158.74,0,3.92,1.96,0,0,1.96,1.96,1.96,1.96,0
