stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,250.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,18.39,128.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0
  7-9,5.26,10.51,0,42.06,0,0,0,23.66,0,0,0,0,0,7.89,0,0,0,0,0,0,0,0,0,0,0,299.67,15.77,0,0,134.06,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,6.29,0,31.47,0,3.15,0,25.18,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,437.43,25.18,0,0,154.2,0,3.15,0,3.15,25.18,0,0,0,0,0,0,0,0
 14-21,0,0,3,4,62,16,0,18,0,0,0,10,3,1,1,0,1,0,1,0,0,41,0,0,28,257,7,0,3,3,0,1,1,36,5,5,72,106,0,0,1,0,1
 24-34,0,0,0.82,0.82,25.45,2.46,0,65.67,0,3.28,1.64,16.42,0.82,0,2.46,3.28,2.46,0,3.28,1.64,1.64,73.88,1.64,1.64,36.94,810.18,3.28,7.39,13.13,0.82,0,9.03,0,0,3.28,1.64,23.8,197.83,0,0,20.52,0,0.82
 36-46,0,0,0,0,10.47,0,0,136.96,1.61,1.61,2.42,41.09,0.81,0,0,1.61,0.81,0,0,2.42,2.42,72.51,0.81,2.42,26.59,945.05,4.03,9.67,3.22,0,0,10.47,0.81,0,4.83,0.81,0.81,210.28,0,0,13.7,0,2.42
 48-58,0,0,0,0,13.77,0.57,0,235.83,3.44,0,2.87,56.23,0,0,2.3,2.3,1.15,1.15,1.72,2.3,1.15,137.14,0.57,6.89,22.95,770.05,2.87,7.46,4.59,0,0.57,7.46,0,0,2.3,1.15,0,161.81,0,1.72,8.03,0,2.87
 60-70,0,0,0.98,0,12.76,0,0,351.38,3.93,4.91,4.91,54.97,1.96,0,0.98,4.91,0.98,0.98,3.93,1.96,0,161.95,4.91,1.96,16.69,778.35,0.98,7.85,1.96,0,0,12.76,0,0,0,0,0,107.97,0.98,0.98,4.91,0.98,4.91
 72-82,0,0,1.96,0,23.56,5.89,0,320.02,0.98,0,9.82,86.39,8.83,0,3.93,3.93,6.87,3.93,1.96,1.96,0,200.26,1.96,5.89,15.71,649.86,0,5.89,10.8,0,0,20.61,0,0,0,1.96,0,68.72,0.98,5.89,15.71,3.93,0.98
 84-94,0,0,2.12,0,56.29,7.43,0,209.22,2.12,8.5,4.25,44.61,13.81,2.12,3.19,15.93,13.81,4.25,4.25,4.25,1.06,166.74,2.12,8.5,20.18,345.16,3.19,11.68,11.68,0,1.06,40.36,0,0,4.25,0,0,26.55,2.12,3.19,13.81,11.68,0
 96-106,0,0,6.56,0,30.6,10.93,0,172.67,1.09,3.28,4.37,45.9,14.21,0,3.28,16.39,8.74,2.19,3.28,1.09,2.19,127.86,2.19,4.37,14.21,255.73,1.09,13.11,10.93,0,2.19,52.46,0,0,1.09,0,0,15.3,2.19,5.46,19.67,7.65,2.19
108-118,0,0,0.77,0.77,32.94,6.13,2.3,134.04,1.53,8.43,6.89,40.6,12.26,0,2.3,19.15,11.49,6.13,5.36,6.89,3.06,101.11,3.83,6.13,13.79,306.39,1.53,9.19,7.66,0,3.83,29.11,0,0,2.3,0.77,0,7.66,4.6,1.53,19.15,2.3,4.6
120,0,0,0,0,39.2,9.8,0,99.95,0,7.84,3.92,31.36,7.84,0,1.96,17.64,5.88,5.88,9.8,3.92,0,99.95,0,5.88,15.68,299.85,1.96,7.84,5.88,0,0,31.36,1.96,0,1.96,1.96,0,13.72,0,3.92,9.8,0,5.88
