stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,13.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,2.63,0,0,7.89,0,0,0,0,0,0,0,0,0,10.51,0,0,0,0,0,0,0,0,0,0,0,28.92,7.89,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,3.15,0,0,0,12.59,0,0,0,0,0,34.62,0,0,0,0,0,0,0,0,0,0,0,213.99,6.29,0,0,9.44,0,3.15,0,6.29,0,0,0,0,0,0,0,0
 14-21,0,0,1,11,469,35,0,30,0,1,0,7,4,1,2,0,5,3,0,0,11,162,2,0,110,689,73,6,102,19,0,41,116,2,1,1019,187,0,0,4,0,1
 24-34,0.82,0,2.46,14.78,428.49,32.83,0,22.98,109.99,22.98,15.6,33.66,0.82,0.82,18.88,0,4.1,8.21,3.28,4.1,27.09,467.89,4.1,0.82,221.63,1486.57,97.68,3.28,100.14,0,0.82,105.89,0,4.1,0.82,540.94,467.89,0,0,23.8,0,5.75
 36-46,0,0,0,0.81,255.4,16.11,0,58.01,161.94,20.14,33.03,198.19,4.03,0,20.14,2.42,2.42,10.47,0,4.03,14.5,489.04,4.83,9.67,120.85,1564.61,74.12,4.03,74.12,0.81,0.81,98.29,0,0.81,0,29,739.6,0,0.81,20.14,0,4.83
 48-58,0.57,0,0.57,1.15,267.39,53.36,0,232.96,140.01,28.69,41.89,398.79,3.44,0,17.79,0.57,0.57,16.64,2.3,4.59,13.2,745.95,4.02,10.33,123.37,1229.66,45.33,2.87,68.28,0.57,2.3,58.53,0,0,1.15,0,613.4,0,1.15,19.51,0,13.77
 60-70,0,0,0,0,316.05,52.02,0.98,369.05,101.1,39.26,47.11,401.44,6.87,0,19.63,3.93,5.89,11.78,2.94,12.76,8.83,1001.15,10.8,13.74,86.37,1153.29,33.37,1.96,62.82,0,3.93,56.93,0.98,1.96,2.94,0,265.01,3.93,14.72,12.76,0.98,13.74
 72-82,0,0,13.74,0,369.1,168.85,9.82,476.11,59.88,35.34,59.88,479.05,12.76,0.98,10.8,8.83,6.87,20.61,4.91,3.93,4.91,1301.68,3.93,41.23,109.95,967.92,27.49,7.85,81.48,0,9.82,58.9,0,0,1.96,0,127.62,20.61,53.01,22.58,7.85,14.72
 84-94,1.06,0,8.5,1.06,625.54,113.64,23.36,426.94,70.09,72.22,49.92,276.13,32.92,0,16.99,8.5,16.99,31.86,1.06,16.99,19.12,983.45,18.05,33.99,92.4,613.86,42.48,4.25,80.71,0,5.31,145.5,0,3.19,6.37,0,72.22,47.79,27.61,23.36,18.05,18.05
 96-106,0,0,7.65,0,725.65,111.47,15.3,306,104.91,57.92,30.6,265.56,54.64,0,16.39,10.93,13.11,25.14,9.84,14.21,14.21,689.59,18.58,31.69,91.8,521.29,34.97,6.56,104.91,0,12.02,150.81,0,2.19,7.65,0,43.71,72.13,34.97,21.86,17.49,13.11
108-118,0.77,0,1.53,0,692.43,62.81,22.98,180.77,98.81,77.36,39.06,214.47,55.92,0,16.09,13.02,8.43,45.19,3.06,22.98,20.68,481.02,16.09,26.04,113.36,569.11,50.55,4.6,78.13,0,12.26,76.6,0,6.13,9.19,0,29.87,103.41,27.57,12.26,13.02,25.28
120,0,0,0,0,503.66,68.59,9.8,241.05,66.63,41.16,43.12,221.46,35.28,0,15.68,9.8,5.88,19.6,0,21.56,0,486.03,9.8,31.36,119.55,634.97,68.59,1.96,64.67,0,15.68,37.24,0,0,3.92,0,25.48,23.52,13.72,21.56,9.8,17.64
