stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,39.53,1304.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.42,0,0,0,0,0,0,0,0,0,0,0
  5-6,122.59,3408.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.56,18.39,0,0,42.91,0,55.17,0,0,0,0,0,0,0,0,0,0,0
  7-9,107.78,160.35,0,162.98,0,0,736.04,0,0,0,0,0,141.95,0,0,0,0,0,0,0,0,0,0,0,4821.06,289.16,0,0,2147.66,0,10.51,21.03,0,2.63,0,0,0,0,0,0,0,0
 10-12,9.44,173.08,0,330.43,0,31.47,560.16,0,0,0,0,0,157.35,0,0,0,0,0,0,0,0,0,0,3.15,5176.76,597.92,0,0,2586.81,0,9.44,15.73,18.88,210.85,0,31.47,3.15,0,0,0,0,0
 14-21,1,0,0,55,2510,125,254,0,23,0,53,56,19,9,0,14,0,1,0,2,449,7,0,553,1425,620,2,56,176,0,29,5,544,32,20,681,805,0,0,37,0,2
 24-34,0,0,1.64,12.31,1058.08,10.67,210.14,0,92.76,33.66,41.86,8.21,0,13.95,2.46,0.82,3.28,18.88,7.39,8.21,783.1,11.49,0.82,555.72,921.82,291.4,5.75,50.07,0.82,0,99.32,0,2.46,7.39,7.39,158.43,323.42,0,0,109.17,0,5.75
 36-46,0,0,0,2.42,408.47,1.61,133.74,2.42,73.32,93.46,76.54,4.03,0,16.11,3.22,1.61,0.81,19.34,4.03,6.45,867.71,6.45,10.47,369,605.06,238.48,1.61,51.56,0,0,87.01,0,2.42,0.81,2.42,2.42,245.73,0,2.42,43.51,0,5.64
 48-58,0.57,0,0,1.15,230.67,0,161.81,1.15,72.87,91.23,92.96,2.3,0.57,10.33,1.72,0.57,4.59,8.03,2.3,3.44,1313.44,3.44,22.95,217.47,277.72,143.45,2.3,58.53,0,3.44,77.46,0,0,2.87,2.3,0,116.48,0,4.59,32.13,0.57,3.44
 60-70,1.96,0,0,0,120.73,0,131.52,2.94,51.04,68.71,86.37,5.89,0,6.87,2.94,1.96,6.87,11.78,1.96,0,1574.36,3.93,26.5,123.67,159.01,84.41,2.94,35.33,0,6.87,48.09,0,0,0,0,0,39.26,0,22.58,19.63,10.8,3.93
 72-82,0,0,0,0,98.17,3.93,93.26,1.96,22.58,85.4,85.4,9.82,0,10.8,0,2.94,0.98,16.69,0.98,0,1490.16,0.98,29.45,113.87,134.49,59.88,2.94,36.32,0,12.76,25.52,0,0,0.98,0,0,9.82,0,41.23,39.27,23.56,2.94
 84-94,0,0,0,0,161.43,3.19,135.94,1.06,46.73,87.09,57.35,8.5,1.06,4.25,9.56,2.12,9.56,19.12,0,2.12,1163.99,1.06,28.68,87.09,101.96,83.9,2.12,40.36,0,6.37,73.28,0,0,5.31,0,0,11.68,4.25,31.86,36.11,24.43,1.06
 96-106,0,0,0,0,72.13,1.09,78.68,2.19,22.95,46.99,43.71,6.56,0,8.74,5.46,3.28,7.65,17.49,1.09,0,687.4,1.09,14.21,45.9,60.11,43.71,6.56,36.06,0,7.65,41.53,0,0,0,0,0,3.28,0,19.67,28.41,27.32,2.19
108-118,0,0,0,0.77,66.64,0,44.43,3.06,19.92,26.81,35.23,2.3,0,1.53,6.89,3.06,5.36,10.72,2.3,0,377.62,0,10.72,42.13,68.94,49.02,2.3,24.51,0,9.19,22.98,0,0,0,0.77,0,0.77,0.77,10.72,16.85,13.02,2.3
120,0,0,1.96,1.96,62.71,0,23.52,5.88,13.72,23.52,27.44,0,0,0,5.88,3.92,1.96,9.8,0,0,235.17,0,3.92,27.44,50.95,47.03,0,7.84,0,0,19.6,0,1.96,0,0,0,1.96,0,3.92,17.64,7.84,1.96
