stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,39.53,566.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.53,0,0,0,0,0,0,0,0,0,0
  5-6,30.65,612.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.39,6.13,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,5.26,0,0,2.63,0,0,0,0,0,0,0,0,0,10.51,0,0,0,0,0,0,0,0,0,0,0,44.69,2.63,0,0,13.14,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.2,0,0,0,3.15,0,3.15,0,0,0,0,0,0,0,0,0,0
 14-21,1,0,2,0,34,5,0,9,0,0,0,1,1,4,1,0,8,0,1,2,0,14,0,0,4,132,4,2,3,1,0,61,2,1,2,6,44,0,0,7,0,2
 24-34,0,0,0.82,0.82,39.4,1.64,0,41.04,0,3.28,0.82,5.75,3.28,0.82,0.82,6.57,12.31,0,0,1.64,8.21,26.27,4.1,0,25.45,348.04,3.28,9.03,1.64,0,0,107.53,0,1.64,0,4.93,88.65,0,0,22.16,0,4.1
 36-46,0,0,0,0,8.86,0,0,81.37,0.81,3.22,2.42,18.53,1.61,0,2.42,8.06,5.64,1.61,2.42,0,13.7,43.51,0.81,0.81,16.11,447.15,0.81,10.47,0,0,0,82.18,0,1.61,0,0,117.63,0,0,7.25,0.81,6.45
 48-58,0.57,0,0,0.57,8.03,1.72,0,131.98,1.15,2.3,5.74,32.71,1.15,1.72,1.72,6.89,2.87,3.44,1.72,0,6.89,63.69,4.59,0.57,12.05,414.86,1.15,3.44,1.72,0,0.57,49.92,0,0.57,0,0,112.47,0,0,7.46,0,8.03
 60-70,0,0,0.98,0,12.76,0.98,0.98,239.49,0.98,2.94,6.87,53.98,1.96,0,2.94,11.78,3.93,4.91,5.89,0,8.83,115.82,2.94,1.96,7.85,531,0.98,4.91,4.91,0,1.96,73.61,0,1.96,0,0,94.23,0,2.94,8.83,0,13.74
 72-82,0,0,2.94,0,18.65,10.8,0.98,273.88,0,0.98,6.87,54.97,5.89,0.98,3.93,12.76,10.8,6.87,6.87,3.93,7.85,184.55,8.83,1.96,12.76,468.25,0,10.8,4.91,0,0.98,75.59,0,0.98,0,0,51.05,4.91,2.94,13.74,0.98,7.85
 84-94,0,0,5.31,0,40.36,9.56,0,140.19,1.06,9.56,10.62,37.17,9.56,3.19,2.12,22.3,9.56,8.5,4.25,4.25,8.5,91.34,5.31,4.25,6.37,201.79,3.19,3.19,5.31,0,2.12,237.9,0,4.25,0,0,29.74,3.19,4.25,19.12,7.43,6.37
 96-106,1.09,0,0,0,56.83,15.3,2.19,130.05,0,8.74,5.46,44.81,12.02,0,1.09,33.88,17.49,6.56,10.93,7.65,4.37,127.86,7.65,5.46,10.93,219.66,2.19,8.74,16.39,0,1.09,204.36,0,4.37,0,0,19.67,2.19,0,17.49,7.65,5.46
108-118,0,0,3.06,1.53,68.94,9.96,4.6,102.64,0.77,16.09,3.83,38.3,14.55,0,2.3,27.57,14.55,10.72,7.66,6.89,5.36,100.34,5.36,6.13,8.43,274.21,1.53,13.79,11.49,0,1.53,223.66,0,3.06,0.77,0,9.19,4.6,3.83,14.55,3.83,7.66
120,0,0,1.96,1.96,35.28,7.84,1.96,92.11,0,11.76,3.92,31.36,9.8,0,0,23.52,7.84,3.92,3.92,11.76,0,48.99,5.88,5.88,1.96,164.62,1.96,3.92,1.96,0,1.96,160.7,0,0,0,0,1.96,3.92,0,19.6,5.88,0
