stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,1001.52,18659.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,988.35,0,0,0,0,0,0,0,0,0,0,0
  5-6,1330.13,12859.97,0,12.26,0,0,0,0,0,0,0,0,0,73.56,0,0,0,0,0,0,0,0,0,0,0,300.35,49.04,0,0,134.85,0,606.83,0,0,0,0,0,0,0,0,0,0,0
  7-9,320.7,176.12,0,333.85,0,0,0,717.64,0,0,0,0,0,460.02,0,0,0,0,0,0,0,0,0,0,0,5862.03,383.79,0,0,2434.19,0,81.49,36.8,0,0,0,0,0,0,0,0,0,0
 10-12,6.29,185.67,0,223.43,0,47.2,0,484.63,0,0,0,0,0,223.43,0,0,0,0,0,0,0,0,0,0,3.15,4415.2,472.05,0,0,1973.15,0,31.47,15.73,15.73,217.14,0,25.18,6.29,0,0,0,0,0
 14-21,1,0,7,23,918,174,0,138,0,14,0,35,30,22,14,6,19,0,0,11,13,212,2,0,207,1509,408,16,40,62,0,109,6,290,49,60,688,672,0,0,29,0,14
 24-34,0,0,5.75,11.49,281.55,13.95,0,212.6,4.1,50.89,18.06,51.71,5.75,1.64,10.67,16.42,36.94,6.57,9.85,10.67,43.51,272.52,12.31,0.82,200.29,2069.38,104.25,39.4,35.3,0,0,265.96,0.82,2.46,18.06,13.95,132.98,617.28,0,0,83.73,0,37.76
 36-46,0,0,4.03,1.61,98.29,1.61,0,367.39,2.42,31.42,41.89,128.91,3.22,0.81,8.86,11.28,4.03,7.25,5.64,4.03,29.81,398.81,13.7,2.42,135.35,2742.5,68.48,32.23,23.36,0,0.81,224.78,0.81,3.22,12.89,4.03,0.81,650.98,0,0.81,41.89,0,24.98
 48-58,0.57,0,1.72,1.15,86.64,0.57,0,815.95,9.75,28.12,50.49,236.41,6.31,0.57,6.89,9.75,9.75,18.94,13.77,4.59,18.36,632.91,16.07,11.48,102.71,2932.72,48.2,24.67,36.15,0,3.44,238.13,0.57,0.57,6.89,6.31,0,636.92,0,2.87,42.46,0.57,29.84
 60-70,0,0,1.96,0,67.73,2.94,0.98,1419.28,9.82,39.26,35.33,255.2,11.78,1.96,7.85,17.67,10.8,39.26,10.8,4.91,7.85,814.66,14.72,20.61,63.8,3434.35,28.46,22.58,19.63,0,4.91,153.12,0,0,6.87,3.93,0,431.87,2.94,16.69,47.11,5.89,12.76
 72-82,0,0,16.69,0,85.4,18.65,1.96,1295.79,4.91,22.58,58.9,298.43,33.38,1.96,11.78,28.47,17.67,26.5,25.52,6.87,6.87,870.73,20.61,31.41,78.53,2683.86,19.63,43.19,53.99,0,9.82,159.03,0.98,0,20.61,3.93,0,171.79,15.71,32.39,84.42,20.61,18.65
 84-94,1.06,0,14.87,2.12,134.88,19.12,2.12,901.67,5.31,18.05,37.17,197.54,52.04,0,10.62,45.67,25.49,45.67,21.24,10.62,14.87,634.04,22.3,33.99,60.54,1319.05,29.74,23.36,49.92,0,3.19,327.11,0,0,38.23,2.12,0,128.51,22.3,24.43,64.78,26.55,7.43
 96-106,0,0,5.46,1.09,104.91,30.6,4.37,556.26,9.84,15.3,21.86,190.16,43.71,0,19.67,57.92,32.79,31.69,38.25,14.21,14.21,427.3,17.49,22.95,50.27,930.01,19.67,38.25,61.2,0,9.84,253.54,0,0,21.86,3.28,0,34.97,22.95,16.39,63.39,24.04,5.46
108-118,0,0,6.89,3.06,116.43,12.26,14.55,382.98,3.83,31.4,16.85,130.21,40.6,0,5.36,39.06,26.81,32.17,20.68,16.09,7.66,278.81,15.32,12.26,39.06,1124.43,17.62,26.81,42.89,0,6.89,176.17,0.77,0,18.38,4.6,0,29.11,26.04,9.96,37.53,13.79,10.72
120,1.96,0,0,0,109.75,19.6,3.92,278.29,1.96,17.64,7.84,131.31,37.24,0,3.92,43.12,15.68,19.6,13.72,5.88,0,184.22,13.72,13.72,45.08,909.34,9.8,25.48,25.48,0,1.96,168.54,0,1.96,13.72,3.92,0,23.52,11.76,7.84,45.08,15.68,3.92
