stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,39.53,909.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.36,0,0,0,0,0,0,0,0,0,0,0
  5-6,61.3,692.65,0,12.26,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,6.13,0,12.26,0,0,0,0,0,0,0,0,0,0,0
  7-9,31.54,13.14,0,31.54,0,0,0,42.06,0,0,0,0,0,44.69,0,0,0,0,0,0,0,0,0,0,0,328.59,26.29,0,0,220.81,0,2.63,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,0,12.59,0,47.2,0,3.15,0,31.47,0,0,0,0,0,25.18,0,0,0,0,0,0,0,0,0,0,0,365.05,25.18,0,0,198.26,0,0,0,0,12.59,0,0,0,0,0,0,0,0
 14-21,0,0,0,12,178,63,0,49,0,0,0,18,4,4,1,0,4,0,1,0,5,67,0,0,62,459,13,3,9,23,0,13,2,78,6,2,88,158,0,0,24,0,1
 24-34,0,0,2.46,9.85,113.28,9.85,0,128.05,0,10.67,4.1,32.01,1.64,0.82,4.93,2.46,5.75,2.46,8.21,3.28,12.31,199.47,0.82,1.64,101.79,1291.21,16.42,9.85,17.24,0,0.82,73.88,0,1.64,8.21,4.1,44.33,332.45,0,0,99.32,0,3.28
 36-46,0,0,1.61,0.81,26.59,8.06,0,251.37,0,4.83,10.47,43.51,0,0,4.03,0,5.64,0,5.64,1.61,10.47,171.61,0.81,1.61,51.56,768.61,5.64,18.53,5.64,0,0,59.62,0.81,0,6.45,0.81,0,190.94,0,0,32.23,0,4.83
 48-58,0,0,0,0,17.21,2.87,0,335.1,1.72,5.74,8.03,45.33,1.72,1.72,5.74,1.72,0.57,2.3,4.59,1.15,5.74,179.03,1.15,3.44,26.4,467.65,1.15,8.03,2.87,0,0.57,25.82,0,0,2.3,0,0,113.61,0,0,24.67,0,8.03
 60-70,0,0,0,0,20.61,9.82,0,435.8,1.96,9.82,6.87,53,0,1.96,4.91,0.98,0,3.93,2.94,2.94,7.85,196.3,0.98,8.83,25.52,366.11,1.96,7.85,6.87,0,2.94,29.45,0,0,0,0.98,0,75.58,0.98,5.89,20.61,0,8.83
 72-82,0,0,0.98,0,32.39,31.41,0,389.72,1.96,5.89,23.56,86.39,10.8,0,4.91,7.85,3.93,1.96,3.93,0.98,3.93,305.3,5.89,6.87,38.28,374.01,1.96,13.74,11.78,0,0.98,18.65,0.98,0,2.94,0.98,0,46.14,2.94,6.87,34.36,7.85,4.91
 84-94,1.06,0,3.19,0,63.72,19.12,0,307.99,2.12,15.93,8.5,80.71,13.81,2.12,8.5,11.68,7.43,3.19,5.31,2.12,5.31,219.84,6.37,6.37,28.68,242.14,4.25,10.62,21.24,0,3.19,66.91,0,0,2.12,1.06,0,38.23,5.31,9.56,22.3,7.43,4.25
 96-106,0,0,3.28,0,68.85,32.79,0,277.58,1.09,14.21,8.74,102.73,28.41,0,13.11,19.67,8.74,5.46,12.02,4.37,4.37,287.42,9.84,7.65,27.32,217.48,14.21,20.76,24.04,0,8.74,48.09,0,0,5.46,3.28,0,19.67,6.56,4.37,41.53,6.56,9.84
108-118,0,0,2.3,0,55.15,23.74,1.53,260.43,1.53,19.92,11.49,91.92,16.85,0,7.66,13.02,10.72,12.26,10.72,2.3,6.89,249.7,5.36,7.66,24.51,328.6,9.19,15.32,19.15,0,8.43,45.96,0,0,2.3,0,0,16.09,12.26,4.6,32.94,6.13,9.19
120,0,0,3.92,0,64.67,25.48,1.96,192.06,1.96,13.72,13.72,78.39,17.64,0,3.92,15.68,0,5.88,3.92,7.84,5.88,190.1,5.88,7.84,21.56,286.13,7.84,21.56,17.64,0,1.96,54.87,0,0,7.84,0,0,11.76,7.84,5.88,43.12,5.88,7.84
