stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,26.36,737.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.53,0,0,0,0,0,0,0,0,0,0,0
  5-6,67.43,766.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.52,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0
  7-9,7.89,26.29,0,42.06,0,0,102.52,0,0,0,0,0,18.4,0,0,0,0,0,0,0,0,0,0,0,775.47,13.14,0,0,304.93,0,2.63,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,18.88,0,18.88,0,0,44.06,0,0,0,0,0,15.73,0,0,0,0,0,0,0,0,0,0,0,487.78,3.15,0,0,182.52,0,3.15,3.15,3.15,15.73,0,0,0,0,0,0,0,0
 14-21,0,0,0,1,15,2,12,0,0,0,4,1,0,2,0,1,0,0,1,0,15,0,0,8,142,4,0,1,2,0,0,0,32,2,1,20,34,0,0,0,0,0
 24-34,0,0,0.82,0,4.93,1.64,7.39,0,0,0,4.1,0.82,0,0,0,0,0,0,0,0,10.67,0,0,4.93,110.82,0,5.75,1.64,0,0,2.46,0,0,0.82,0,6.57,27.09,0,0,3.28,0,0
 36-46,0,0,0,0,0,0,5.64,0,0,0,2.42,0,0,0.81,0,0,0,0,0,0.81,9.67,0,0.81,3.22,45.92,0,4.03,0.81,0,0,2.42,0,0,0,0,0,12.09,0,0,0,0,0
 48-58,0,0,0,0,1.15,0,20.08,0,0.57,1.72,8.03,0,0,0,0,0,0,0,0,0,16.07,0,0.57,5.16,39.02,0.57,1.72,0,0,0,1.15,0,0,0,0.57,0,12.05,0,0,1.15,0,0
 60-70,0,0,0,0,2.94,0.98,49.08,0,0,0,9.82,0,0,0,0,0,0,0,0.98,0,17.67,0.98,0.98,2.94,40.24,0,0.98,0,0,0,0,0,0,0,0,0,7.85,0,0.98,0,0,0
 72-82,0,0,0,0,0,0.98,98.17,0,0,0.98,15.71,0,0,0,0,0,0.98,0,0,1.96,33.38,0,0,3.93,45.16,0,0.98,0.98,0,0,1.96,0,0,0,0,0,2.94,0,0,2.94,0,0.98
 84-94,0,0,1.06,0,2.12,1.06,32.92,0,0,0,4.25,0,0,1.06,1.06,0,0,1.06,0,0,10.62,0,0,4.25,20.18,1.06,0,1.06,0,0,3.19,0,0,0,0,0,0,0,1.06,0,1.06,0
 96-106,0,0,0,0,2.19,0,54.64,0,0,0,7.65,0,0,0,0,0,1.09,0,1.09,0,20.76,0,3.28,0,24.04,1.09,1.09,2.19,0,0,1.09,0,0,0,0,0,0,0,0,0,1.09,0
108-118,0,0,0,0,1.53,0.77,25.28,0.77,1.53,0,5.36,0,0,0,0,0,0.77,0.77,0,0,13.02,0.77,0.77,2.3,19.15,0,0.77,0,0,0,0.77,0,0,0.77,0.77,0,0.77,0.77,0.77,0.77,0,0
120,0,0,0,0,0,0,5.88,0,0,0,1.96,0,0,0,1.96,0,1.96,0,0,0,7.84,0,0,1.96,11.76,0,0,0,0,1.96,0,0,0,0,0,0,0,0,0,3.92,0,0
