stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,26.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,6.13,55.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,2.63,0,2.63,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.14,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,0,0,3.15,0,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.35,0,0,0,6.29,0,0,0,0,0,9.44,0,0,0,0,0,0
 14-21,0,0,0,0,3,4,0,3,0,0,0,3,0,0,9,0,6,0,0,0,0,2,0,0,14,49,0,1,1,3,0,1,24,0,470,1493,25,0,0,0,0,0
 24-34,0,0,0,0,11.49,1.64,0,48.43,227.38,0.82,0,3.28,0.82,0,4.93,0,7.39,0,2.46,0.82,0,36.94,0,0,72.24,406.32,2.46,6.57,4.1,0,0,21.34,1.64,2.46,269.24,653.4,80.44,0,0,12.31,0,1.64
 36-46,0,0,0,0,6.45,0.81,0,37.87,489.85,0,3.22,8.86,0.81,0,4.03,0,1.61,0.81,0.81,0,2.42,25.78,0,0.81,64.45,418.14,3.22,3.22,0,0.81,0,11.28,0.81,1.61,217.53,37.06,107.15,0,0.81,4.83,0,4.03
 48-58,0,0,0,0,5.16,1.72,0,131.4,465.93,0.57,4.59,29.26,0.57,0.57,2.3,0.57,1.15,0.57,1.15,0,4.02,54.51,0.57,1.15,111.89,522.16,2.87,1.72,1.72,0,0.57,8.03,0,0.57,176.16,0.57,114.76,0,0.57,8.03,0,5.74
 60-70,0,0,0,0,4.91,0.98,0,121.71,368.07,0.98,3.93,19.63,0,0,2.94,1.96,0,0,0.98,0.98,0.98,54.97,0.98,0,95.21,491.74,3.93,0.98,0.98,0.98,0,6.87,0.98,0,113.86,0,63.8,1.96,0,1.96,0.98,4.91
 72-82,0,0,0,0,7.85,12.76,0,147.25,267.01,0.98,3.93,36.32,3.93,0,1.96,4.91,1.96,0,0.98,2.94,0.98,56.94,0.98,1.96,93.26,534.02,1.96,2.94,1.96,0.98,0.98,9.82,0,0,64.79,0,45.16,10.8,0.98,7.85,0.98,3.93
 84-94,0,0,2.12,0,14.87,15.93,0,128.51,421.63,2.12,2.12,22.3,2.12,0,3.19,3.19,1.06,1.06,2.12,2.12,1.06,58.41,1.06,3.19,105.14,301.62,2.12,2.12,5.31,0,1.06,27.61,0,0,124.26,0,19.12,39.3,1.06,4.25,4.25,2.12
 96-106,0,0,1.09,0,40.44,15.3,0,172.67,693.96,8.74,4.37,39.34,2.19,0,4.37,9.84,1.09,3.28,3.28,9.84,0,111.47,1.09,2.19,124.58,424.02,2.19,9.84,3.28,1.09,5.46,41.53,0,0,127.86,0,24.04,65.57,1.09,7.65,5.46,7.65
108-118,0,0,0,0,20.68,11.49,0.77,103.41,536.17,4.6,2.3,33.7,7.66,0,5.36,5.36,3.83,3.83,2.3,9.96,1.53,62.04,3.83,0.77,143.24,427.41,3.06,0.77,3.83,0,0.77,24.51,0,2.3,113.36,0,18.38,53.62,0.77,4.6,1.53,3.83
120,0,0,0,0,17.64,13.72,0,60.75,319.45,0,1.96,9.8,3.92,0,3.92,1.96,1.96,0,3.92,1.96,0,41.16,0,1.96,137.18,399.8,0,0,0,0,3.92,13.72,1.96,0,43.12,0,3.92,29.4,1.96,3.92,3.92,1.96
