stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,13.18,79.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,85.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,2.63,0,0,5.26,0,0,0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,102.52,7.89,0,0,31.54,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,0,0,0,0,6.29,0,0,0,0,0,6.29,0,0,0,0,0,0,0,0,0,0,0,18.88,9.44,0,0,18.88,0,0,0,3.15,0,9.44,0,0,0,0,0,0
 14-21,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,11,25,7,0,0,0,0,4,12,1,395,647,5,0,0,0,0,0
 24-34,0,0,0,0,7.39,0,0,15.6,226.56,2.46,0.82,4.93,1.64,0,1.64,0.82,0.82,0,1.64,0,0,12.31,0,0.82,54.18,199.47,3.28,3.28,0,0,0,18.88,1.64,0.82,256.93,339.83,32.01,0,0,4.1,0,2.46
 36-46,0,0,0,0,6.45,0,0,30.62,484.21,0,0,12.09,0,0,0.81,0,0,0,0.81,0,1.61,30.62,0.81,0,42.7,171.61,2.42,3.22,0.81,0,0,10.47,0,0,218.34,22.56,34.64,0,0.81,5.64,0,4.03
 48-58,0,0,0,0,3.44,1.15,0,110.17,463.06,0.57,2.3,26.97,0,0,1.72,2.3,0,1.72,0,1.72,1.15,51.64,0.57,2.87,38.44,294.36,2.3,1.15,3.44,0,0,12.05,0,0,171.57,0,57.95,0,0,7.46,0,5.74
 60-70,0,0,0,0,5.89,1.96,0,87.36,346.48,1.96,1.96,8.83,0.98,0,0,2.94,0.98,0,0,0.98,0.98,37.3,1.96,2.94,35.33,158.03,0,3.93,1.96,0.98,0,8.83,0,0.98,108.95,0,23.56,0,0,1.96,0,6.87
 72-82,0,0,0.98,0,4.91,5.89,0,104.06,265.05,1.96,2.94,27.49,1.96,0,0,3.93,0.98,0.98,1.96,2.94,0,58.9,0,1.96,25.52,171.79,0,2.94,0.98,0,0.98,6.87,0,0,62.83,0,10.8,0.98,0.98,2.94,1.96,2.94
 84-94,0,0,0,0,8.5,16.99,0,58.41,415.26,3.19,3.19,11.68,0,0,1.06,4.25,0,3.19,3.19,2.12,2.12,61.6,1.06,5.31,30.8,107.27,0,2.12,2.12,0,1.06,30.8,0,0,116.82,0,12.74,0,1.06,3.19,6.37,5.31
 96-106,0,0,0,0,27.32,22.95,3.28,111.47,678.66,1.09,1.09,42.62,9.84,0,4.37,7.65,0,3.28,3.28,12.02,0,99.45,3.28,7.65,43.71,187.97,2.19,5.46,7.65,1.09,1.09,31.69,0,0,120.21,0,12.02,3.28,3.28,9.84,5.46,8.74
108-118,0,0,0.77,0,13.79,3.06,3.06,59.75,534.64,3.83,3.06,20.68,0.77,0,0.77,3.83,2.3,3.06,0.77,7.66,0.77,55.15,0.77,1.53,51.32,126.38,2.3,2.3,5.36,0,0.77,16.85,0,0,101.87,0,3.06,0,1.53,3.83,0,5.36
120,0,0,0,0,9.8,5.88,0,37.24,303.77,0,1.96,19.6,5.88,0,0,0,0,1.96,1.96,5.88,0,39.2,1.96,1.96,43.12,80.35,0,1.96,0,0,0,9.8,1.96,0,33.32,0,3.92,0,1.96,0,3.92,0
