stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,303.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.36,0,0,0,0,0,0,0,0,0,0
  5-6,12.26,18.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.43,2.63,0,0,10.51,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,6.29,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.14,6.29,0,0,15.73,0,0,0,0,0,3.15,0,0,0,0,0,0
 14-21,0,0,0,0,7,0,0,3,0,0,0,0,4,0,1,1,1,0,0,0,0,4,0,0,5,38,2,0,1,1,0,6,4,3,2,13,16,0,0,1,0,0
 24-34,0,0,0.82,0,6.57,0.82,0,27.09,0.82,0,0,3.28,0.82,0,0.82,2.46,4.1,0,0.82,0,0.82,9.03,0.82,0,9.85,105.07,2.46,2.46,2.46,0,0,24.63,0,5.75,0.82,3.28,26.27,0,0,8.21,0,0.82
 36-46,0,0,0,0.81,1.61,0.81,0,24.17,2.42,0,0,9.67,1.61,0,1.61,0,0.81,1.61,0,0.81,0,13.7,0,0,6.45,146.63,2.42,4.03,2.42,0,0,20.95,0,4.03,2.42,0,31.42,0,0,5.64,0,1.61
 48-58,0,0,0,0,1.72,0.57,0,59.1,2.3,0.57,4.02,17.21,1.15,1.15,1.72,1.15,1.15,0.57,1.15,0,2.3,30.99,0.57,1.15,6.89,161.24,1.15,2.3,1.72,0,0,9.18,0,1.72,6.89,0,35.58,0,0,5.16,0,3.44
 60-70,0,0,0,0,7.85,0.98,0,105.02,6.87,0.98,0.98,31.41,0,0,0.98,2.94,2.94,0,0,0.98,2.94,40.24,1.96,0.98,2.94,241.45,1.96,2.94,1.96,0,0,24.54,0,5.89,11.78,0,22.58,0,1.96,6.87,0.98,3.93
 72-82,0,0,1.96,0,6.87,11.78,0.98,158.05,5.89,4.91,4.91,43.19,8.83,0.98,0.98,4.91,1.96,0,1.96,7.85,0,70.68,1.96,3.93,15.71,246.4,0,0.98,5.89,0,0,26.5,0,2.94,6.87,0,32.39,0.98,2.94,19.63,3.93,0.98
 84-94,0,0,1.06,0,20.18,4.25,0,124.26,4.25,3.19,3.19,35.05,13.81,2.12,3.19,8.5,7.43,8.5,0,23.36,2.12,60.54,5.31,1.06,10.62,127.44,1.06,4.25,12.74,0,3.19,96.65,0,6.37,13.81,0,14.87,1.06,2.12,12.74,3.19,4.25
 96-106,0,0,1.09,0,25.14,5.46,2.19,118.03,24.04,9.84,2.19,38.25,16.39,0,5.46,7.65,5.46,3.28,3.28,51.36,1.09,73.22,8.74,5.46,12.02,127.86,1.09,7.65,15.3,0,0,80.87,0,8.74,25.14,0,8.74,1.09,3.28,18.58,3.28,1.09
108-118,0,0,2.3,0,24.51,2.3,9.96,107.23,41.36,9.19,2.3,45.19,20.68,0,0,6.13,6.89,3.83,2.3,81.96,0.77,55.15,3.06,3.83,19.15,147.83,3.06,6.13,11.49,0,0.77,69.7,0,10.72,33.7,0,6.89,4.6,2.3,9.19,3.83,8.43
120,1.96,0,0,0,52.91,3.92,3.92,92.11,37.24,11.76,0,48.99,35.28,0,0,9.8,3.92,5.88,3.92,68.59,1.96,47.03,0,1.96,23.52,188.14,9.8,3.92,11.76,0,0,86.23,0,13.72,7.84,0,7.84,0,3.92,11.76,1.96,3.92
