stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,224.02,3320.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.6,0,0,0,0,0,0,0,0,0,0,0
  5-6,361.65,4370.43,0,12.26,0,0,0,0,0,0,0,0,0,30.65,0,0,0,0,0,0,0,0,0,0,0,122.59,6.13,0,0,61.3,0,104.2,0,0,0,0,0,0,0,0,0,0,0
  7-9,139.32,73.6,0,105.15,0,0,0,239.21,0,0,0,0,0,139.32,0,0,0,0,0,0,0,0,0,0,0,2365.84,168.24,0,0,980.51,0,23.66,5.26,0,0,0,0,0,0,0,0,0,0
 10-12,0,50.35,0,138.47,0,18.88,0,204.55,0,0,0,0,0,81.82,0,0,0,0,0,3.15,0,0,0,0,0,1992.03,176.23,0,0,906.33,0,3.15,3.15,9.44,107,0,18.88,3.15,0,0,0,0,0
 14-21,1,1,8,18,402,213,0,91,0,10,0,28,16,22,12,13,29,0,0,8,10,118,1,0,80,963,253,15,16,42,0,80,4,256,65,115,417,438,0,0,24,0,8
 24-34,0,0,12.31,6.57,146.11,67.31,0,211.78,6.57,31.19,5.75,43.51,4.93,9.03,12.31,22.98,72.24,5.75,9.85,13.95,34.48,192.9,17.24,0.82,94.4,1585.07,41.86,45.15,22.16,0,0,277.45,0,1.64,45.97,59.92,137.9,502.36,0,0,88.65,0,27.91
 36-46,0,0,5.64,0,41.89,8.86,0,332.74,10.47,12.09,8.86,63.65,7.25,2.42,3.22,26.59,23.36,5.64,8.06,13.7,23.36,205.45,10.47,4.83,54.79,1370.44,24.98,33.03,12.09,0,0.81,180.47,0,0.81,25.78,30.62,4.83,426.2,0,1.61,32.23,0,20.14
 48-58,0,0,4.02,0.57,36.72,14.35,0,659.88,16.07,10.9,14.35,98.12,8.03,1.15,6.31,18.94,9.75,8.03,7.46,9.75,15.49,293.21,6.89,8.61,46.48,1233.11,10.9,21.8,17.21,0,1.15,99.27,0,0,16.64,22.95,0,352.32,0,3.44,25.82,0,20.08
 60-70,0,0,1.96,0,44.17,4.91,0,863.74,16.69,18.65,13.74,142.32,18.65,0.98,3.93,20.61,12.76,8.83,6.87,15.7,6.87,339.61,12.76,10.8,26.5,1062.01,7.85,16.69,21.59,0,2.94,75.58,0,0,12.76,17.67,0,217.9,2.94,5.89,20.61,0,20.61
 72-82,0,0,16.69,0.98,72.64,21.6,4.91,1085.72,17.67,13.74,28.47,252.29,74.61,0,11.78,36.32,23.56,8.83,13.74,21.6,4.91,535.99,16.69,13.74,61.84,1271.25,6.87,43.19,37.3,0,2.94,62.83,0.98,0,17.67,5.89,0,145.29,15.71,10.8,53.99,18.65,23.56
 84-94,1.06,0,15.93,3.19,115.76,23.36,16.99,851.75,44.61,26.55,25.49,179.48,144.44,1.06,10.62,48.85,54.16,28.68,16.99,37.17,12.74,397.2,8.5,19.12,52.04,668.02,7.43,47.79,50.98,0,1.06,223.03,1.06,0,48.85,19.12,0,88.15,32.92,21.24,58.41,29.74,7.43
 96-106,0,0,20.76,5.46,126.77,24.04,6.56,639.32,38.25,31.69,14.21,201.08,145.35,0,13.11,79.78,61.2,15.3,26.23,43.71,7.65,387.96,14.21,14.21,55.74,597.79,13.11,84.15,77.59,1.09,9.84,178.13,1.09,0,43.71,24.04,0,38.25,53.55,17.49,69.94,21.86,19.67
108-118,0,0,15.32,3.83,121.02,35.23,13.79,535.41,36.77,42.89,16.85,185.36,117.96,0,6.13,64.34,62.04,16.85,26.81,53.62,6.89,291.07,9.19,16.85,53.62,877.03,9.96,63.57,54.38,0,5.36,191.49,0,0,36.77,11.49,0,32.17,54.38,8.43,64.34,16.85,16.85
120,0,0,7.84,0,113.67,29.4,1.96,354.72,33.32,37.24,7.84,139.14,115.63,0,1.96,101.91,23.52,9.8,19.6,39.2,5.88,209.7,5.88,13.72,52.91,709.44,9.8,25.48,48.99,0,9.8,172.46,0,0,21.56,0,0,37.24,19.6,7.84,45.08,3.92,5.88
