stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,316.27,7116.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355.8,0,0,0,0,0,0,0,0,0,0,0
  5-6,631.35,6479.02,0,6.13,0,0,0,0,0,0,0,0,0,30.65,0,0,0,0,0,0,0,0,0,0,0,159.37,6.13,0,0,55.17,0,441.33,0,0,0,0,0,0,0,0,0,0,0
  7-9,81.49,81.49,0,141.95,0,0,0,281.27,0,0,0,0,0,160.35,0,0,0,0,0,0,0,0,0,0,0,2541.97,105.15,0,0,946.34,0,81.49,23.66,0,0,0,0,0,0,0,0,0,0
 10-12,3.15,75.53,0,160.5,0,15.73,0,191.97,0,0,0,0,0,103.85,0,0,0,0,0,0,0,0,0,0,0,2161.97,179.38,0,0,818.21,0,34.62,12.59,12.59,100.7,0,12.59,0,0,0,0,0,0
 14-21,1,0,6,53,1756,325,0,282,0,14,0,39,61,68,11,33,54,2,2,6,30,343,19,0,273,2043,301,16,46,74,0,701,11,508,66,31,969,724,0,0,76,0,33
 24-34,0,0,9.85,19.7,393.19,28.73,0,270.88,0.82,40.22,12.31,66.49,14.78,5.75,14.78,55,102.61,8.21,18.88,4.1,64.03,375.95,29.55,3.28,171.56,1880.58,56.64,75.52,33.66,0,0.82,765.04,0.82,0,40.22,6.57,135.44,509.75,0,0,208.5,0,74.7
 36-46,0,0,2.42,1.61,130.52,4.83,0,308.57,0.81,33.84,33.03,110.38,12.09,0.81,18.53,70.9,36.26,8.06,24.17,12.09,57.2,360.94,21.75,5.64,103.93,1474.37,22.56,70.9,28.2,0,0.81,668.71,3.22,0.81,16.11,1.61,0.81,402.03,0,0.81,118.43,0,56.4
 48-58,0,0.57,3.44,1.72,126.24,3.44,0,588.15,2.3,56.81,48.77,234.11,21.8,2.87,13.2,52.22,14.92,20.08,21.8,9.18,32.13,574.38,14.35,17.79,109.6,1472.38,17.21,48.2,26.4,0,2.3,611.68,0.57,0,7.46,1.72,0.57,378.14,0,2.3,106.73,0.57,64.27
 60-70,0.98,0,1.96,0.98,140.36,4.91,0,723.38,2.94,49.08,36.32,336.66,55.95,1.96,8.83,51.04,20.61,39.26,24.54,8.83,14.72,561.43,18.65,14.72,61.84,1341.74,13.74,45.15,18.65,0,2.94,380.83,0.98,0,16.69,0.98,0,184.53,3.93,11.78,95.21,3.93,23.56
 72-82,0,0,24.54,1.96,199.28,22.58,0.98,1039.58,8.83,48.1,53.01,425.06,181.61,0.98,22.58,102.09,53.99,38.28,40.25,20.61,12.76,905.09,22.58,38.28,126.63,1674.72,6.87,89.33,35.34,0.98,11.78,366.16,0.98,0,18.65,0.98,0,114.85,22.58,24.54,192.41,23.56,37.3
 84-94,0,0,16.99,2.12,355.78,33.99,8.5,732.81,4.25,76.47,39.3,289.94,357.91,3.19,15.93,125.32,93.46,43.54,71.16,52.04,20.18,592.62,20.18,36.11,91.34,934.59,16.99,90.27,52.04,0,12.74,1097.08,0,0,40.36,2.12,0,75.4,96.65,27.61,176.3,24.43,23.36
 96-106,0,0,28.41,4.37,425.12,45.9,10.93,638.22,6.56,80.87,40.44,283.05,382.5,0,20.76,206.55,92.89,38.25,111.47,37.16,34.97,599.97,25.14,25.14,102.73,884.11,17.49,148.63,51.36,0,13.11,756.25,4.37,0,44.81,1.09,0,30.6,104.91,22.95,208.73,49.18,32.79
108-118,0,0,16.09,11.49,361.53,22.21,13.79,473.37,3.83,108.77,29.87,238.21,269.62,0,13.79,111.06,81.96,49.02,66.64,45.96,22.21,447.32,26.04,17.62,94.21,1021.79,16.09,91.15,36.77,0,16.85,675.58,1.53,0,21.45,1.53,0,26.81,101.87,8.43,166.21,17.62,39.83
120,3.92,0,3.92,0,184.22,41.16,3.92,290.05,5.88,48.99,21.56,186.18,145.02,0,7.84,131.31,29.4,27.44,27.44,19.6,3.92,366.48,9.8,11.76,90.15,856.43,13.72,27.44,29.4,0,11.76,284.17,0,0,13.72,0,0,29.4,39.2,13.72,101.91,21.56,21.56
