stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,52.71,988.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.89,0,0,0,0,0,0,0,0,0,0,0
  5-6,55.17,741.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0
  7-9,2.63,5.26,0,5.26,0,0,0,5.26,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,34.17,0,0,0,10.51,0,0,5.26,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,3.15,0,3.15,0,6.29,0,0,0,0,0,6.29,0,0,0,0,0,0,0,0,0,0,0,53.5,0,0,0,15.73,0,6.29,3.15,0,0,0,0,0,0,0,0,0,0
 14-21,1,0,3,4,40,17,0,5,0,1,0,1,0,1,2,1,7,0,0,0,0,15,0,0,6,147,14,4,1,1,0,7,0,5,1,1,18,62,0,0,22,0,0
 24-34,0,0,1.64,0.82,26.27,7.39,0,45.15,0,3.28,0.82,11.49,0.82,0,7.39,3.28,40.22,0,6.57,0.82,0,28.73,4.1,0,14.78,838.91,3.28,27.09,9.03,0,0,58.28,0.82,0,9.03,0.82,5.75,224.09,0,0,114.1,0,3.28
 36-46,0,0,0,0,16.11,2.42,0,96.68,0,3.22,0.81,20.95,1.61,0,2.42,1.61,17.72,0,2.42,0.81,1.61,30.62,4.83,0,9.67,1209.31,0.81,24.98,5.64,0,0.81,39.48,0,0,1.61,1.61,0,239.28,0,0,55.59,0,2.42
 48-58,0,0,2.3,0.57,8.61,7.46,0,245.01,0.57,4.02,0.57,51.07,2.3,4.59,2.87,3.44,6.31,1.15,4.59,0,3.44,38.44,4.59,1.15,8.61,1349.59,1.72,18.36,8.03,0,0.57,20.66,0,0,3.44,0,0,246.74,0,0.57,44.18,0,5.16
 60-70,0,0,1.96,0,19.63,10.8,0,423.04,0,2.94,2.94,69.69,1.96,0,2.94,3.93,1.96,0,4.91,2.94,0.98,59.87,4.91,1.96,8.83,1428.11,0.98,14.72,7.85,0,0,32.39,0,0,5.89,0,0,192.38,4.91,1.96,39.26,0.98,4.91
 72-82,0,0,11.78,0.98,24.54,47.12,0,540.9,1.96,0.98,3.93,114.85,19.63,0.98,5.89,7.85,10.8,0.98,9.82,0.98,3.93,119.76,4.91,7.85,6.87,1442.06,0,22.58,18.65,0,1.96,30.43,0.98,0,5.89,0,0,125.65,22.58,3.93,96.2,2.94,5.89
 84-94,0,0,9.56,1.06,46.73,24.43,0,295.25,1.06,3.19,4.25,62.66,25.49,4.25,1.06,16.99,19.12,5.31,13.81,2.12,0,84.96,9.56,4.25,8.5,699.88,0,18.05,20.18,0,0,96.65,0,0,12.74,0,0,72.22,59.47,4.25,75.4,3.19,6.37
 96-106,0,0,10.93,0,44.81,42.62,2.19,220.76,3.28,8.74,7.65,54.64,41.53,0,7.65,24.04,17.49,3.28,19.67,7.65,1.09,92.89,8.74,6.56,8.74,544.24,4.37,28.41,34.97,0,2.19,59.01,1.09,0,10.93,0,0,36.06,104.91,3.28,90.71,4.37,7.65
108-118,0,0,3.83,0.77,62.81,24.51,7.66,197.62,0,6.89,1.53,58.98,58.98,0,1.53,19.92,16.09,4.6,15.32,11.49,2.3,73.53,6.89,4.6,6.89,672.52,2.3,25.28,23.74,0,1.53,46.72,0,0,9.19,2.3,0,22.98,118.72,2.3,84.26,3.06,7.66
120,0,0,1.96,0,92.11,50.95,0,211.66,3.92,7.84,5.88,54.87,54.87,0,5.88,48.99,15.68,3.92,13.72,5.88,0,74.47,5.88,3.92,17.64,783.91,1.96,27.44,25.48,0,1.96,47.03,1.96,0,11.76,0,0,19.6,60.75,0,90.15,3.92,7.84
