stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,118.6,1831.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.25,0,0,0,0,0,0,0,0,0,0
  5-6,18.39,177.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,6.13,0,18.39,0,0,0,0,0,0,0,0,0,0
  7-9,0,2.63,0,0,0,0,0,7.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.83,5.26,0,0,26.29,0,7.89,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,0,0,0,0,9.44,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,78.67,3.15,0,0,72.38,0,3.15,0,6.29,0,0,0,0,0,0,0,0
 14-21,0,0,0,0,19,8,0,10,0,1,0,4,0,0,2,1,1,0,0,0,0,22,0,0,14,129,2,1,2,2,0,37,20,8,1,21,58,0,0,3,0,0
 24-34,0,0,0.82,1.64,8.21,0.82,0,22.98,0,0,0.82,2.46,0,0,4.1,1.64,0.82,0,0,2.46,0,46.79,0.82,0,17.24,254.47,7.39,0.82,5.75,0,0,105.89,0,27.09,1.64,12.31,57.46,0,0,19.7,0,1.64
 36-46,0,0,0,0,4.83,0,0,35.45,0,1.61,3.22,6.45,0.81,0,0.81,0.81,0,0,1.61,1.61,1.61,47.53,0,0.81,12.89,320.66,1.61,2.42,1.61,0,0,48.34,0,15.31,0,0,74.12,0,0,7.25,0,0.81
 48-58,0,0,0,0,5.16,0,0,46.48,1.15,0.57,1.72,17.21,0.57,0,0,1.15,0.57,0.57,0,0.57,0.57,57.38,0,0.57,7.46,259.36,1.15,0.57,1.72,0,0,18.94,0,9.18,0.57,0,51.64,0,1.15,2.87,0,1.72
 60-70,0,0,0,0,0,0,0,70.67,0,0,4.91,30.43,3.93,0.98,1.96,4.91,0,0.98,0,0.98,0,57.91,0,1.96,5.89,212.99,1.96,0,0,0,0,24.54,0,9.82,0.98,0,30.43,0,0.98,6.87,1.96,0
 72-82,0,0,1.96,0,6.87,0,0,66.75,0.98,1.96,7.85,49.08,6.87,0,3.93,5.89,0,1.96,0,0,0,69.7,0,5.89,8.83,207.13,0.98,0.98,1.96,0,0,15.71,0,17.67,0.98,0,19.63,0,4.91,17.67,0,0.98
 84-94,0,0,0,0,13.81,0,0,52.04,0,1.06,8.5,30.8,6.37,1.06,1.06,11.68,0,5.31,1.06,2.12,0,44.61,0,1.06,4.25,92.4,2.12,3.19,4.25,0,0,55.23,0,41.42,0,0,18.05,1.06,2.12,11.68,1.06,1.06
 96-106,0,0,2.19,0,12.02,0,0,43.71,0,0,3.28,46.99,9.84,0,3.28,7.65,3.28,2.19,0,1.09,0,61.2,0,2.19,3.28,104.91,0,3.28,7.65,0,0,50.27,0,38.25,0,0,9.84,0,1.09,10.93,0,2.19
108-118,0,0,0,0,11.49,1.53,0.77,28.34,0,3.83,1.53,25.28,11.49,0,0,9.96,3.06,0.77,2.3,3.06,0.77,54.38,0.77,0,13.02,94.21,3.83,2.3,1.53,0,0.77,41.36,0,33.7,0,0,5.36,0.77,0.77,6.89,1.53,3.06
120,0,0,0,0,13.72,1.96,1.96,31.36,1.96,0,5.88,23.52,19.6,0,0,15.68,0,0,1.96,0,0,37.24,0,1.96,7.84,103.87,1.96,0,3.92,0,0,31.36,0,13.72,0,0,3.92,0,0,7.84,1.96,0
