stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,39.53,566.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,30.65,410.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,6.13,0,6.13,0,0,0,0,0,0,0,0,0,0,0
  7-9,21.03,23.66,0,13.14,0,0,52.57,0,0,0,0,0,10.51,0,0,0,0,0,0,0,0,0,0,0,323.33,13.14,0,0,139.32,0,0,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,0,18.88,0,18.88,0,3.15,44.06,0,0,0,0,0,9.44,0,0,0,0,0,0,0,0,0,0,0,358.75,6.29,0,0,103.85,0,0,0,3.15,12.59,0,0,3.15,0,0,0,0,0
 14-21,0,0,0,1,8,3,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,5,72,2,0,2,2,0,0,0,10,1,1,7,27,0,0,0,0,0
 24-34,0,0,0,0,6.57,0,15.6,0,0,0,2.46,0,0,0,0,1.64,0.82,0,0,0,10.67,0,0,4.1,119.84,1.64,2.46,0.82,0,0,3.28,0,0,1.64,0,6.57,23.8,0,0,3.28,0,0
 36-46,0,0,0,0,1.61,0,12.09,0.81,0,0.81,5.64,0,0,0.81,0,0,0.81,0.81,0,0,18.53,0,0,5.64,97.49,0,0,0,0,0,4.83,0,0,0.81,0,0,22.56,0,0,3.22,0,0.81
 48-58,0,0,0,0,0.57,0,25.82,1.15,0,0,6.31,0.57,0,0.57,0,0,0,0.57,0,0,21.8,0,0.57,2.3,46.48,0,0,1.15,0,0,0,0.57,0,0,0,0,13.2,0,0,0.57,0.57,0
 60-70,0,0,0,0,3.93,0.98,30.43,0.98,1.96,0.98,8.83,0.98,0,0,0.98,0,0.98,0,0,0,28.46,0,0,3.93,49.08,0.98,0,1.96,0,0,0.98,0,0,0.98,1.96,0,4.91,0,0,2.94,1.96,0.98
 72-82,0,0,0,0,3.93,0,34.36,0.98,0,0.98,13.74,0,0,0,0,0,0,0.98,0.98,0,30.43,0.98,1.96,1.96,44.17,0.98,0,1.96,0,0.98,0.98,0,0,0.98,0.98,0,4.91,0.98,0.98,4.91,1.96,0
 84-94,0,0,0,0,4.25,0,20.18,0,0,2.12,4.25,2.12,0,0,1.06,1.06,2.12,0,0,1.06,19.12,1.06,1.06,4.25,31.86,0,0,2.12,0,0,2.12,0,0,0,0,0,2.12,0,1.06,2.12,0,0
 96-106,0,0,1.09,0,8.74,1.09,17.49,0,0,2.19,8.74,1.09,0,1.09,3.28,1.09,0,1.09,0,0,19.67,0,1.09,5.46,25.14,0,0,1.09,0,0,5.46,0,0,1.09,0,0,1.09,0,0,3.28,1.09,1.09
108-118,0,0,1.53,0,5.36,0,13.02,1.53,0.77,0,8.43,1.53,0,0,1.53,2.3,1.53,1.53,0.77,0,17.62,0,0.77,3.06,33.7,0,0,2.3,0,0,3.83,0,0,0,0.77,0,0.77,0,0,0.77,0,0
120,0,0,0,0,1.96,1.96,9.8,0,0,0,13.72,3.92,0,0,1.96,1.96,0,1.96,0,0,13.72,0,0,1.96,45.08,0,0,1.96,0,0,5.88,0,0,0,1.96,0,1.96,0,0,0,0,0
