stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,105.42,3492.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.42,0,0,0,0,0,0,0,0,0,0,0
  5-6,91.94,1630.48,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,49.04,0,0,0,24.52,0,18.39,0,0,0,0,0,0,0,0,0,0,0
  7-9,49.95,39.43,0,105.15,0,2.63,139.32,0,0,0,0,0,60.46,0,0,0,0,0,0,0,0,0,0,0,1222.35,52.57,0,0,446.88,0,0,7.89,0,0,0,0,0,0,0,0,0,0
 10-12,0,31.47,0,62.94,0,3.15,119.58,0,0,0,0,0,31.47,0,0,0,0,0,0,0,0,0,0,0,1120.32,69.23,0,0,421.69,0,3.15,6.29,3.15,44.06,0,0,9.44,0,0,0,0,0
 14-21,0,0,0,7,72,5,29,0,0,0,10,5,0,2,0,2,0,0,1,2,37,1,0,19,371,9,0,2,14,0,8,1,43,10,1,53,147,0,0,5,0,0
 24-34,0,0,0,1.64,22.98,2.46,89.47,0,2.46,0,18.88,2.46,0,0.82,1.64,3.28,0.82,1.64,2.46,2.46,74.7,2.46,1.64,28.73,738.77,3.28,7.39,8.21,0,0,40.22,0,0,7.39,1.64,11.49,159.25,0,0,14.78,0,0
 36-46,0,0,0,0,12.89,0.81,170,1.61,1.61,2.42,27.39,0,0.81,1.61,4.83,0.81,0.81,0.81,0,3.22,73.32,0.81,0,18.53,650.18,2.42,9.67,3.22,0,0,33.03,0,0.81,2.42,1.61,0,140.99,0,0,6.45,0,4.03
 48-58,0,0,0,0,12.62,0.57,352.89,0,2.87,3.44,52.79,2.87,0.57,1.15,1.15,0,0.57,0.57,0.57,1.72,90.66,1.15,5.74,17.79,560.03,1.72,5.74,6.89,0,0.57,25.82,0,0,2.87,0,0,95.25,0,0,13.2,0,1.15
 60-70,0,0,0,0,28.46,3.93,591.86,2.94,10.8,4.91,64.78,5.89,0,1.96,4.91,2.94,6.87,1.96,3.93,0.98,130.54,1.96,2.94,8.83,704.73,0.98,3.93,6.87,0,0,43.19,0,0,1.96,0,0,72.63,0.98,2.94,11.78,0,4.91
 72-82,0,0,2.94,0,16.69,3.93,389.72,0.98,5.89,7.85,56.94,11.78,0,0.98,2.94,0.98,0.98,3.93,3.93,0,138.41,0.98,3.93,17.67,450.58,1.96,6.87,6.87,0,0,33.38,0,0,0,0.98,0,22.58,2.94,3.93,10.8,1.96,0.98
 84-94,1.06,0,1.06,0,37.17,4.25,225.15,2.12,4.25,2.12,40.36,13.81,2.12,3.19,15.93,5.31,3.19,4.25,2.12,0,121.07,2.12,8.5,13.81,238.96,2.12,6.37,10.62,0,1.06,82.84,0,0,4.25,1.06,0,26.55,4.25,5.31,12.74,9.56,0
 96-106,0,0,2.19,0,16.39,3.28,137.7,0,4.37,7.65,18.58,5.46,0,4.37,4.37,3.28,3.28,2.19,1.09,0,68.85,0,0,3.28,124.58,0,6.56,4.37,0,0,30.6,0,0,2.19,0,0,7.65,0,3.28,10.93,6.56,0
108-118,0,0,0.77,0,19.15,0.77,115.66,0,3.83,2.3,23.74,7.66,0,0,6.13,2.3,4.6,1.53,0,1.53,47.49,0,2.3,6.89,161.62,1.53,3.06,4.6,0,0.77,20.68,0,0,2.3,0,0,6.13,2.3,0.77,12.26,2.3,0
120,0,0,0,0,17.64,7.84,113.67,0,3.92,5.88,15.68,1.96,0,0,7.84,3.92,1.96,1.96,0,0,29.4,0,0,9.8,219.5,1.96,1.96,5.88,0,1.96,7.84,0,0,1.96,0,0,1.96,1.96,1.96,9.8,0,0
