stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,39.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.36,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,55.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,36.78,0,0,0,0,0,0,0,0,0,0,0
  7-9,5.26,2.63,0,10.51,0,0,13.14,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,102.52,0,0,0,18.4,0,2.63,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,0,12.59,0,6.29,0,0,12.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.05,0,0,0,31.47,0,3.15,3.15,0,6.29,0,0,0,0,0,0,0,0
 14-21,0,0,1,1,9,3,1,0,0,0,1,0,0,0,0,2,0,0,0,1,9,0,0,18,111,8,1,0,0,0,14,0,7,0,0,33,38,0,0,1,0,0
 24-34,0,0,0.82,0,1.64,0,6.57,0,0,0,0.82,0,0,0,0,0,0,0,0,0,9.03,0,0,8.21,245.44,0,1.64,0,0,0,5.75,0,0,0,0,0,55.82,0,0,0.82,0,0
 36-46,0,0,0,0,0,0,41.09,0,0.81,1.61,8.06,0.81,0,0.81,0,0,0,0,0,0,9.67,1.61,0,2.42,436.67,0,2.42,0.81,0,0,5.64,0,0,0,0,0,79.76,0,0,0,0,0
 48-58,0,0,0,0,0,0,95.83,0,0,0.57,13.2,0.57,0,1.72,0.57,0,0.57,0,0,0.57,8.03,0,0.57,2.3,473.39,0.57,0.57,1.15,0,0,3.44,0,0,0,0.57,0,60.82,0,0,0.57,0,1.15
 60-70,0,0,0,0,1.96,0,119.75,0.98,0,0.98,1.96,0.98,0,3.93,0,0,4.91,0,0,0,14.72,0,0,3.93,510.39,0,1.96,0,0,0,3.93,0,0,0.98,0,0,47.11,0,0,0.98,0,0
 72-82,0,0,0.98,0,0.98,0,143.32,0,0.98,0,16.69,0,0,0,0.98,0,2.94,0.98,0.98,0.98,24.54,0,0.98,0.98,576.24,0,1.96,0.98,0,0.98,1.96,0,0,0,0,0,24.54,2.94,0.98,0.98,0,0
 84-94,0,0,0,0,4.25,1.06,66.91,0,0,1.06,9.56,0,0,0,0,0,4.25,0,0,0,15.93,0,1.06,3.19,297.37,0,1.06,1.06,0,0,5.31,0,0,0,0,0,6.37,2.12,1.06,0,0,1.06
 96-106,0,0,0,0,2.19,0,54.64,1.09,0,3.28,13.11,1.09,0,1.09,0,1.09,4.37,0,1.09,0,15.3,0,0,1.09,277.58,0,0,0,0,0,7.65,0,0,0,0,0,5.46,2.19,0,1.09,1.09,0
108-118,0,0,0,0.77,3.83,0,47.49,0,0,0.77,9.19,0.77,0,0,0.77,0,13.02,0,0.77,0,13.02,0,0.77,0,306.39,0,2.3,0,0,0,1.53,0,0,0.77,0,0,3.06,1.53,0,0,0,0
120,0,0,0,0,11.76,1.96,31.36,0,3.92,3.92,5.88,0,0,0,1.96,0,5.88,0,0,0,13.72,0,1.96,1.96,315.53,1.96,1.96,0,0,0,7.84,0,0,0,0,0,11.76,0,0,0,1.96,1.96
