stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,79.07,1199.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.71,0,0,0,0,0,0,0,0,0,0,0
  5-6,91.94,1569.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,6.13,0,30.65,0,0,0,0,0,0,0,0,0,0,0
  7-9,21.03,18.4,0,44.69,0,0,0,52.57,0,0,0,0,0,28.92,0,0,0,0,0,0,0,0,0,0,0,570.43,15.77,0,0,189.27,0,2.63,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,0,6.29,0,28.32,0,0,0,37.76,0,0,0,0,0,18.88,0,0,0,0,0,0,0,0,0,0,0,368.2,25.18,0,0,151.05,0,0,0,0,12.59,0,3.15,3.15,0,0,0,0,0
 14-21,0,0,3,9,139,10,0,34,0,1,0,11,10,3,3,0,6,0,0,1,1,63,0,0,48,406,63,1,6,15,0,38,0,64,11,2,84,179,0,0,7,0,2
 24-34,0.82,0,1.64,4.1,50.07,1.64,0,83.73,0,7.39,1.64,21.34,1.64,0,6.57,3.28,10.67,0.82,4.1,3.28,6.57,106.71,0.82,1.64,73.88,766.68,20.52,4.1,3.28,0,0,114.1,0,0,13.95,0.82,14.78,215.06,0,0,32.01,0,5.75
 36-46,0,0,0,0,26.59,0,0,157.91,0,6.45,8.86,25.78,1.61,0,3.22,3.22,1.61,1.61,0.81,0.81,4.03,145.83,4.03,0.81,53.17,816.14,17.72,4.03,4.83,0,0,100.71,0,0,6.45,2.42,0,233.64,0,0,12.89,0,5.64
 48-58,0,0,0.57,0,14.35,0.57,0,237.56,1.72,4.02,10.9,52.79,1.72,1.72,2.3,5.16,1.72,2.3,3.44,1.15,4.02,174.44,4.02,3.44,39.02,669.06,7.46,3.44,9.75,0,0,77.46,0,0,4.59,0,0,171.57,0,1.72,11.48,0,5.74
 60-70,0,0,0.98,0,26.5,0.98,0,346.48,1.96,5.89,9.82,63.8,4.91,0,2.94,0.98,0.98,2.94,2.94,0.98,0.98,195.32,0.98,5.89,21.59,710.62,2.94,3.93,8.83,0,1.96,56.93,0,0,4.91,1.96,0,106,0,6.87,14.72,0.98,6.87
 72-82,0,0,0.98,0,27.49,12.76,0.98,265.05,2.94,3.93,11.78,93.26,5.89,0,4.91,8.83,4.91,3.93,5.89,0,0.98,243.45,5.89,7.85,19.63,648.88,4.91,5.89,13.74,0,0,66.75,0,0,0,0,0,54.97,1.96,5.89,23.56,6.87,1.96
 84-94,0,0,4.25,0,43.54,6.37,2.12,230.46,2.12,7.43,7.43,46.73,20.18,1.06,2.12,18.05,13.81,8.5,13.81,4.25,4.25,157.18,11.68,7.43,20.18,305.87,7.43,9.56,14.87,0,1.06,167.8,0,0,1.06,0,0,28.68,2.12,3.19,22.3,9.56,8.5
 96-106,0,0,1.09,1.09,29.51,13.11,2.19,150.81,2.19,9.84,7.65,60.11,25.14,0,2.19,22.95,7.65,8.74,14.21,2.19,4.37,147.53,6.56,5.46,12.02,249.17,5.46,4.37,19.67,0,3.28,113.66,0,0,5.46,0,0,14.21,4.37,4.37,26.23,6.56,7.65
108-118,0,0,3.83,0.77,53.62,10.72,13.79,118.72,1.53,9.96,3.06,53.62,20.68,0,2.3,16.09,6.13,13.79,5.36,5.36,3.83,95.75,3.06,3.06,13.79,332.43,2.3,4.6,17.62,0,1.53,88.09,0,0,9.96,0,0,11.49,3.06,3.06,20.68,6.13,0.77
120,0,0,1.96,1.96,47.03,7.84,5.88,105.83,3.92,13.72,3.92,48.99,11.76,0,0,29.4,11.76,3.92,7.84,5.88,0,90.15,9.8,5.88,15.68,307.69,7.84,7.84,7.84,0,3.92,68.59,0,0,3.92,0,0,7.84,3.92,3.92,19.6,3.92,1.96
