stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,843.39,13625.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,527.12,0,0,0,0,0,0,0,0,0,0,0
  5-6,907.19,10310.05,0,18.39,0,0,0,0,0,0,0,0,0,30.65,0,0,0,0,0,0,0,0,0,0,0,269.7,18.39,0,0,104.2,0,263.57,0,0,0,0,0,0,0,0,0,0,0
  7-9,60.46,57.83,0,86.75,0,0,0,78.86,0,0,0,0,0,63.09,0,0,0,0,0,0,0,0,0,0,0,1516.77,52.57,0,0,601.98,0,15.77,7.89,0,0,0,0,0,0,0,0,0,0
 10-12,0,28.32,0,44.06,0,9.44,0,94.41,0,0,0,0,0,28.32,0,0,0,0,0,0,0,0,0,0,0,1060.53,31.47,0,0,368.2,0,6.29,0,3.15,50.35,0,3.15,3.15,0,0,0,0,0
 14-21,1,0,1,9,110,42,0,53,0,1,0,12,2,3,3,0,4,0,0,1,3,38,0,0,36,638,10,3,9,9,0,22,1,95,2,8,109,183,0,0,6,0,3
 24-34,0,0,3.28,4.93,36.12,2.46,0,126.41,0,1.64,0.82,21.34,1.64,0.82,1.64,5.75,9.03,1.64,3.28,0,1.64,87.01,3.28,0,34.48,874.21,2.46,10.67,10.67,0,0,57.46,0,0,9.85,1.64,24.63,215.06,0,0,27.91,0,3.28
 36-46,0,0,0.81,0,17.72,1.61,0,170,0,0,4.03,27.39,0,0,3.22,4.03,1.61,0,2.42,0.81,5.64,78.15,0.81,3.22,24.17,675.96,3.22,6.45,4.83,0,0.81,42.7,0.81,0,0.81,2.42,0.81,170.8,0,0,15.31,0,1.61
 48-58,0.57,0,0.57,0.57,6.31,0,0,219.19,0.57,1.72,4.59,49.92,0.57,0,0.57,2.3,1.15,1.72,2.3,2.3,0.57,94.68,0.57,5.16,20.08,429.21,0.57,5.74,2.3,0,0,22.95,0,0,1.72,0.57,0,104.43,0,0,8.61,0,6.31
 60-70,0,0,0,0,13.74,2.94,0,213.97,0.98,3.93,5.89,53.98,0.98,0,1.96,3.93,1.96,3.93,0.98,0,0.98,104.04,0,4.91,10.8,347.46,0,7.85,4.91,0,1.96,17.67,0,0,4.91,0,0,44.17,1.96,1.96,4.91,0,1.96
 72-82,0,0,0.98,0.98,13.74,5.89,0,184.55,0.98,1.96,5.89,45.16,5.89,0,6.87,2.94,3.93,4.91,0.98,0,0.98,174.74,0.98,6.87,22.58,344.56,2.94,11.78,11.78,0,0,16.69,0.98,0,8.83,0.98,0,26.5,3.93,1.96,16.69,1.96,0
 84-94,0,0,1.06,0,33.99,5.31,2.12,111.51,1.06,5.31,5.31,40.36,7.43,1.06,2.12,13.81,5.31,8.5,3.19,1.06,1.06,94.52,0,5.31,25.49,177.36,2.12,5.31,9.56,0,3.19,88.15,0,0,11.68,0,0,15.93,7.43,3.19,14.87,4.25,2.12
 96-106,0,0,2.19,0,38.25,9.84,0,96.17,3.28,4.37,5.46,39.34,12.02,0,5.46,27.32,7.65,4.37,4.37,1.09,0,106.01,4.37,3.28,14.21,156.28,1.09,7.65,8.74,0,1.09,63.39,0,0,10.93,0,0,5.46,4.37,4.37,21.86,10.93,4.37
108-118,0,0,0.77,3.06,33.7,11.49,2.3,78.89,3.06,4.6,1.53,29.87,9.19,0,0,14.55,8.43,12.26,1.53,3.06,2.3,91.15,1.53,3.06,12.26,179.24,4.6,5.36,7.66,0,0.77,45.96,0,0,15.32,1.53,0,3.83,2.3,5.36,13.02,2.3,8.43
120,0,0,0,0,31.36,9.8,1.96,47.03,3.92,17.64,3.92,39.2,13.72,0,3.92,17.64,1.96,3.92,1.96,1.96,0,70.55,1.96,3.92,17.64,154.82,9.8,3.92,7.84,0,3.92,43.12,1.96,0,5.88,1.96,0,5.88,0,3.92,13.72,3.92,0
