stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,527.12,8829.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289.91,0,0,0,0,0,0,0,0,0,0,0
  5-6,490.37,6742.6,0,6.13,0,0,0,0,0,0,0,0,0,18.39,0,0,0,0,0,0,0,0,0,0,0,85.81,6.13,0,0,55.17,0,122.59,0,0,0,0,0,0,0,0,0,0,0
  7-9,89.38,70.98,0,94.63,0,2.63,0,178.75,0,0,0,0,0,70.98,0,0,0,0,0,0,0,0,0,0,0,1713.92,84.12,0,0,657.18,0,18.4,23.66,0,5.26,0,0,0,0,0,0,0,0
 10-12,0,62.94,0,84.97,0,9.44,0,147.91,0,0,0,0,0,34.62,0,0,0,0,0,0,0,0,0,0,0,1435.02,69.23,0,0,481.49,0,6.29,9.44,3.15,53.5,0,6.29,6.29,0,0,0,0,0
 14-21,0,0,5,16,228,68,0,101,0,1,0,20,11,6,9,3,13,0,0,1,2,105,0,0,76,1107,44,12,16,31,0,53,6,140,16,25,219,439,0,0,10,0,1
 24-34,0,0,3.28,4.93,142.01,18.88,0,218.35,0.82,20.52,4.93,52.53,4.93,1.64,10.67,13.95,24.63,4.1,14.78,7.39,13.13,218.35,9.85,0.82,97.68,2307.43,22.98,38.58,36.12,0,1.64,189.62,0.82,0,13.95,5.75,55,543.41,0,0,64.85,0,12.31
 36-46,0,0,1.61,1.61,49.95,7.25,0,476.15,2.42,8.86,14.5,110.38,2.42,0,10.47,9.67,7.25,1.61,10.47,0.81,19.34,244.92,3.22,4.03,75.73,2686.91,14.5,28.2,20.14,0,1.61,145.02,0.81,0,8.06,3.22,2.42,633.26,0,0.81,40.28,0.81,15.31
 48-58,0,0,1.72,0,53.94,2.87,0,794.15,7.46,8.61,13.77,172.14,3.44,0.57,9.18,10.33,6.31,7.46,7.46,1.72,8.03,341.41,2.87,10.33,63.12,2253.33,9.18,18.36,16.64,0,1.15,127.96,0,0,7.46,1.72,0,480.27,0,1.72,35,0.57,12.05
 60-70,0.98,0,1.96,0.98,70.67,5.89,0,998.21,5.89,13.74,16.69,165.88,11.78,1.96,2.94,22.58,12.76,6.87,10.8,5.89,2.94,339.61,3.93,5.89,41.22,1932.62,6.87,10.8,19.63,0,2.94,127.6,0,0,5.89,2.94,0,278.75,0,4.91,37.3,1.96,13.74
 72-82,0,0,3.93,0,78.53,24.54,0,753.92,5.89,10.8,16.69,226.76,16.69,2.94,6.87,30.43,15.71,4.91,15.71,4.91,0.98,404.44,7.85,11.78,53.01,1327.21,2.94,15.71,28.47,0,1.96,145.29,0,0,8.83,2.94,0,113.87,11.78,12.76,54.97,9.82,6.87
 84-94,1.06,0,7.43,1.06,125.32,21.24,2.12,534.2,7.43,22.3,10.62,135.94,31.86,1.06,10.62,45.67,36.11,22.3,5.31,6.37,7.43,261.26,8.5,19.12,26.55,653.15,12.74,16.99,20.18,0,2.12,374.9,0,0,19.12,3.19,0,56.29,12.74,7.43,45.67,5.31,7.43
 96-106,1.09,0,8.74,0,109.28,19.67,4.37,368.29,5.46,18.58,9.84,138.79,40.44,1.09,7.65,46.99,26.23,20.76,17.49,10.93,5.46,195.62,10.93,10.93,27.32,548.61,9.84,29.51,33.88,0,1.09,291.79,2.19,0,16.39,2.19,0,34.97,9.84,4.37,54.64,9.84,10.93
108-118,0,0,7.66,0,106.47,14.55,6.89,309.45,5.36,22.21,12.26,101.87,37.53,0,6.13,49.79,25.28,14.55,9.19,8.43,4.6,168.51,10.72,5.36,24.51,649.54,4.6,16.85,22.21,0,2.3,217.53,0,0,10.72,2.3,0,16.85,13.79,1.53,29.87,6.13,8.43
120,0,0,3.92,0,123.47,21.56,5.88,290.05,3.92,19.6,5.88,115.63,41.16,0,5.88,50.95,15.68,11.76,5.88,9.8,1.96,113.67,11.76,9.8,35.28,699.64,17.64,9.8,23.52,0,1.96,178.34,0,0,9.8,0,0,25.48,3.92,1.96,35.28,1.96,3.92
