stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,26.36,1027.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.71,0,0,0,0,0,0,0,0,0,0,0
  5-6,153.24,2286.35,0,12.26,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,79.69,12.26,0,0,55.17,0,24.52,0,0,0,0,0,0,0,0,0,0,0
  7-9,63.09,81.49,0,99.89,0,2.63,0,323.33,0,0,0,0,0,113.03,0,0,0,0,0,0,0,0,0,0,0,2150.29,97.26,0,0,859.59,0,2.63,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,3.15,37.76,0,62.94,0,9.44,0,176.23,0,0,0,0,0,28.32,0,0,0,0,0,0,0,0,0,0,0,1387.81,34.62,0,0,547.57,0,3.15,9.44,0,78.67,0,15.73,0,0,0,0,0,0
 14-21,0,0,1,18,150,42,0,101,0,0,0,21,10,1,2,0,23,0,1,0,2,83,2,0,83,753,7,3,20,20,0,19,1,103,19,65,292,231,0,0,3,0,1
 24-34,0,0,3.28,5.75,27.09,7.39,0,114.1,11.49,2.46,0.82,18.88,2.46,0.82,4.93,1.64,34.48,0,2.46,2.46,3.28,87.01,2.46,0,53.36,750.26,4.1,8.21,23.8,0.82,0,31.19,0,2.46,13.95,63.21,55.82,166.63,0,0,19.7,0,2.46
 36-46,0,0,0,0.81,16.11,0.81,0,157.91,19.34,0,4.83,29,5.64,0,6.45,3.22,14.5,3.22,1.61,0.81,0.81,68.48,0.81,0,37.06,806.47,0,12.89,4.03,0,0,20.95,0,0,4.83,75.73,1.61,178.86,0,0,12.89,0,3.22
 48-58,0,0,0.57,0.57,16.07,0.57,0,339.69,18.36,2.87,3.44,54.51,3.44,0.57,4.59,4.02,8.61,5.74,1.72,2.87,0.57,114.19,1.15,4.59,41.31,729.88,2.3,5.74,8.03,0,0,17.21,0,0,10.9,72.3,0,133.7,0,0,13.2,0,2.87
 60-70,0,0,0.98,0,13.74,0,0,456.41,32.39,4.91,5.89,59.87,4.91,0.98,3.93,4.91,5.89,5.89,5.89,0.98,0,109.93,0,4.91,26.5,694.92,0.98,5.89,9.82,0,0.98,15.7,0,0,11.78,49.08,0,90.3,0.98,1.96,4.91,0.98,0
 72-82,0,0,2.94,0,21.6,14.72,2.94,427.02,27.49,0.98,8.83,85.4,16.69,1.96,2.94,15.71,17.67,3.93,10.8,4.91,0.98,134.49,2.94,10.8,31.41,585.07,1.96,16.69,13.74,0,0,23.56,0,0,17.67,32.39,0,50.06,4.91,2.94,18.65,5.89,1.96
 84-94,0,0,4.25,0,40.36,10.62,4.25,279.32,32.92,6.37,4.25,52.04,32.92,2.12,6.37,9.56,22.3,7.43,8.5,10.62,1.06,91.34,5.31,6.37,28.68,277.19,3.19,6.37,33.99,0,1.06,70.09,0,0,31.86,39.3,0,23.36,4.25,5.31,19.12,6.37,1.06
 96-106,0,0,1.09,0,40.44,19.67,2.19,202.18,42.62,2.19,8.74,45.9,19.67,0,6.56,26.23,31.69,1.09,8.74,7.65,0,75.41,6.56,10.93,28.41,256.82,0,5.46,39.34,1.09,1.09,66.66,0,0,30.6,40.44,0,17.49,4.37,0,31.69,3.28,4.37
108-118,0,0,0.77,1.53,54.38,9.96,10.72,186.13,30.64,13.02,4.6,41.36,20.68,0,6.89,21.45,30.64,4.6,6.13,11.49,5.36,63.57,1.53,0.77,26.04,251.24,0.77,7.66,19.92,0.77,2.3,52.09,0,0,27.57,32.94,0,6.89,8.43,0,19.92,3.83,3.83
120,0,0,0,0,39.2,3.92,3.92,109.75,17.64,9.8,5.88,35.28,15.68,0,1.96,19.6,35.28,1.96,11.76,3.92,0,50.95,1.96,5.88,21.56,239.09,1.96,15.68,35.28,0,1.96,47.03,0,0,43.12,7.84,0,7.84,3.92,1.96,13.72,7.84,1.96
