stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,210.85,3030.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.78,0,0,0,0,0,0,0,0,0,0,0
  5-6,128.72,1728.56,0,6.13,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,36.78,6.13,0,0,12.26,0,24.52,0,0,0,0,0,0,0,0,0,0,0
  7-9,2.63,2.63,0,5.26,0,0,10.51,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,191.9,5.26,0,0,44.69,0,0,10.51,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,15.73,0,0,44.06,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,185.67,6.29,0,0,78.67,0,0,0,3.15,9.44,0,3.15,0,0,0,0,0,0
 14-21,0,0,0,2,34,7,12,0,1,0,2,0,0,0,1,3,0,1,1,0,9,0,0,14,223,4,2,3,3,0,12,1,19,3,0,22,94,0,0,1,0,0
 24-34,0,0,0,3.28,19.7,0.82,43.51,0,1.64,1.64,10.67,0,0,0.82,0,1.64,0,2.46,1.64,0,41.86,0,0,17.24,450.65,4.1,4.93,4.1,0,0,26.27,0,0,0.82,1.64,4.93,98.5,0,0,8.21,0,1.64
 36-46,0,0,0.81,0,7.25,0,81.37,0.81,0.81,0.81,14.5,0.81,0,0.81,0,0.81,0.81,0,0.81,0,39.48,0.81,0,4.03,412.5,1.61,5.64,2.42,0,0,12.09,0.81,0,0,0,0,95.87,0,0,4.03,0,3.22
 48-58,0,0,0.57,0,5.16,0,144.6,0,2.3,1.72,16.64,0,0,0,1.15,1.15,0,0.57,1.15,1.15,52.22,0.57,0,9.75,321.9,1.15,1.15,3.44,0,0.57,12.05,0,0,1.15,0.57,0,78.04,0,0.57,2.3,0,0.57
 60-70,0,0,0.98,0,9.82,0,134.47,0,3.93,0.98,20.61,1.96,0,1.96,0,0,0,1.96,0.98,0,59.87,0.98,0.98,4.91,286.6,0,3.93,1.96,0,0,6.87,0,0,0,0.98,0,53,0,0,4.91,0,0.98
 72-82,0,0,1.96,0,6.87,2.94,141.36,0.98,0.98,2.94,24.54,3.93,0,3.93,0,2.94,0,0.98,0,0,82.46,0,1.96,2.94,238.54,0,3.93,0,0,0,17.67,0,0,0,0,0,29.45,0.98,0.98,10.8,2.94,0
 84-94,0,0,0,0,14.87,2.12,75.4,0,2.12,0,16.99,6.37,0,1.06,5.31,2.12,2.12,0,0,1.06,52.04,1.06,4.25,4.25,118.95,1.06,1.06,3.19,0,0,28.68,0,0,0,0,0,14.87,2.12,1.06,3.19,0,1.06
 96-106,0,0,0,0,17.49,4.37,65.57,0,1.09,1.09,22.95,7.65,0,3.28,5.46,4.37,0,0,1.09,0,38.25,0,3.28,7.65,114.75,1.09,2.19,5.46,0,1.09,37.16,0,0,1.09,0,0,4.37,0,0,8.74,0,0
108-118,0,0,0,0.77,11.49,0.77,53.62,0.77,3.83,0.77,14.55,2.3,0,0,4.6,3.06,2.3,0,1.53,0.77,32.17,0.77,2.3,7.66,128.68,0.77,1.53,3.06,0,0,25.28,0,0,0,0,0,2.3,1.53,2.3,3.06,0,0
120,0,0,0,0,23.52,3.92,56.83,1.96,1.96,1.96,7.84,1.96,0,1.96,3.92,1.96,1.96,3.92,0,0,25.48,0,0,11.76,109.75,1.96,0,0,0,0,29.4,0,0,0,0,0,0,0,0,7.84,0,1.96
