stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,52.71,566.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.42,0,0,0,0,0,0,0,0,0,0,0
  5-6,24.52,324.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,6.13,0,0,0,0,0,0,0,0,0,0,0
  7-9,7.89,5.26,0,13.14,0,0,0,21.03,0,0,0,0,0,7.89,0,0,0,0,0,0,0,0,0,0,0,320.7,2.63,0,0,99.89,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,9.44,0,37.76,0,0,0,37.76,0,0,0,0,0,6.29,0,0,0,0,0,0,0,0,0,0,0,613.66,31.47,0,0,182.52,0,6.29,6.29,0,22.03,0,0,0,0,0,0,0,0
 14-21,0,0,3,6,119,39,0,16,0,0,0,24,5,0,7,0,2,0,0,0,2,103,0,0,50,396,14,11,5,6,0,7,0,25,40,1,49,259,0,0,24,0,1
 24-34,0,0.82,4.93,2.46,45.15,8.21,0,69.77,0,1.64,9.85,47.61,4.1,0,9.03,0.82,4.1,0,2.46,1.64,7.39,196.18,0.82,1.64,76.34,1551.42,7.39,62.39,7.39,0,0,18.06,0,1.64,22.16,0.82,27.09,499.08,0,0,135.44,0,2.46
 36-46,0,0,0.81,0,23.36,1.61,0,183.69,0.81,3.22,23.36,52.37,0,0,12.09,1.61,0.81,0,2.42,1.61,7.25,228,2.42,2.42,59.62,2770.7,2.42,58.81,6.45,0,0.81,8.06,0,0,6.45,0,0,636.48,0,0.81,97.49,0,4.83
 48-58,0.57,0,0.57,0,20.08,0.57,0,426.91,1.15,6.89,26.97,91.23,0,1.15,7.46,1.72,0.57,0.57,2.87,0.57,8.03,262.23,0.57,6.89,36.72,3211.59,3.44,32.71,8.03,0.57,0.57,7.46,0,0,2.87,1.15,0.57,636.35,0,0,61.4,0.57,5.74
 60-70,0,0,0.98,0,20.61,0.98,0,593.82,2.94,12.76,23.56,115.82,2.94,0,2.94,3.93,1.96,1.96,7.85,3.93,2.94,297.4,0,8.83,30.43,3857.38,1.96,36.32,8.83,0,0.98,7.85,0,0,2.94,1.96,0,575.17,0,9.82,41.22,1.96,12.76
 72-82,0,0,7.85,0,42.21,10.8,0,631.21,1.96,1.96,30.43,170.81,8.83,0,9.82,4.91,1.96,1.96,6.87,1.96,5.89,412.3,2.94,12.76,35.34,3175.68,0,60.86,20.61,0,6.87,21.6,0,0,0.98,0.98,0,321.99,2.94,8.83,85.4,10.8,9.82
 84-94,0,0,4.25,0,84.96,11.68,0,485.35,1.06,8.5,15.93,112.58,6.37,2.12,6.37,9.56,2.12,12.74,7.43,6.37,15.93,281.44,2.12,14.87,19.12,1537.83,2.12,39.3,29.74,0,4.25,25.49,0,0,4.25,1.06,0,196.48,5.31,9.56,76.47,12.74,10.62
 96-106,0,0,7.65,1.09,52.46,10.93,2.19,314.74,2.19,4.37,15.3,101.63,7.65,0,10.93,15.3,3.28,9.84,10.93,5.46,1.09,242.61,5.46,10.93,16.39,1251.31,4.37,69.94,26.23,0,14.21,29.51,0,0,5.46,2.19,0,76.5,5.46,8.74,76.5,18.58,7.65
108-118,0,0,6.13,0,51.32,3.06,0,239.75,0,9.96,8.43,88.85,13.02,0,2.3,13.79,9.96,10.72,8.43,9.96,7.66,185.36,2.3,10.72,17.62,1518.14,5.36,41.36,29.11,0,13.02,22.21,0,0,3.83,0.77,0,61.28,3.06,6.13,58.21,6.89,11.49
120,1.96,0,1.96,0,62.71,17.64,0,231.25,0,7.84,7.84,99.95,13.72,0,3.92,7.84,3.92,9.8,15.68,5.88,0,150.9,7.84,7.84,21.56,1558.03,3.92,29.4,27.44,0,13.72,17.64,0,0,1.96,1.96,0,50.95,5.88,13.72,47.03,7.84,5.88
