stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,65.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,18.39,116.46,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0
  7-9,15.77,0,0,10.51,0,0,0,2.63,0,0,0,0,0,7.89,0,0,0,0,0,0,0,0,0,0,0,57.83,13.14,0,0,15.77,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,12.59,0,0,0,9.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.53,9.44,0,0,3.15,0,0,0,6.29,0,0,0,0,0,0,0,0
 14-21,0,0,8,0,3,6,0,10,0,0,0,2,0,0,0,0,0,0,0,0,0,10,0,0,2,97,0,0,0,0,0,0,7,1,0,13,46,0,0,0,0,0
 24-34,0,0.82,4.93,0,9.85,0,0,49.25,0,0,0,24.63,1.64,0.82,4.93,0,1.64,0,0,0.82,0,28.73,0.82,0,15.6,404.68,0.82,0,0.82,0,0,2.46,0,4.1,1.64,4.1,146.11,0,0,0,0,0.82
 36-46,0,0,3.22,0,4.83,0,0,45.92,1.61,0.81,1.61,70.09,0.81,0,4.83,0.81,0.81,0,0,1.61,0,65.26,1.61,0.81,38.67,580.89,4.03,0,2.42,0,0,2.42,0,2.42,2.42,0,248.95,0,0,0.81,0,0
 48-58,0,0,3.44,0,6.31,0,0,56.81,1.15,0,8.03,59.68,0.57,0,2.3,0,1.15,0,0,2.3,0.57,106.15,0,1.15,26.4,317.89,3.44,0.57,2.87,0,0,0,0,1.72,0.57,0,74.59,0,0.57,1.15,0,0.57
 60-70,0,0,1.96,0,7.85,0,0,80.48,5.89,0.98,2.94,89.32,2.94,0,2.94,1.96,2.94,0,0.98,1.96,0,160.97,0,3.93,23.56,332.74,1.96,0,2.94,0,1.96,3.93,0,0.98,0.98,0,49.08,0,3.93,5.89,0,1.96
 72-82,0,0,13.74,0,3.93,0,0,51.05,2.94,0.98,3.93,56.94,6.87,0,0,2.94,0,0.98,0,1.96,0,153.14,0,6.87,32.39,175.72,0,1.96,9.82,0,0,0.98,0,2.94,0.98,0,26.5,1.96,6.87,8.83,7.85,0
 84-94,0,0,11.68,0,8.5,0,1.06,90.27,1.06,2.12,4.25,46.73,10.62,0,3.19,1.06,1.06,3.19,1.06,10.62,0,104.08,0,5.31,33.99,94.52,3.19,0,5.31,0,1.06,2.12,0,8.5,2.12,0,21.24,0,4.25,6.37,7.43,0
 96-106,0,0,13.11,0,10.93,1.09,0,90.71,1.09,1.09,1.09,51.36,10.93,0,0,1.09,1.09,1.09,4.37,13.11,0,75.41,1.09,4.37,26.23,104.91,4.37,2.19,0,0,2.19,5.46,0,2.19,1.09,0,15.3,1.09,0,9.84,13.11,0
108-118,0,0,7.66,0,8.43,0,1.53,81.19,5.36,0.77,6.13,29.11,23.74,0,0.77,1.53,2.3,0,1.53,39.83,0,65.87,0,3.06,25.28,76.6,1.53,0,4.6,0,1.53,2.3,0,7.66,4.6,0,9.96,4.6,3.83,9.19,6.13,0
120,0,0,9.8,0,5.88,1.96,0,33.32,11.76,1.96,0,25.48,27.44,1.96,0,0,0,0,0,33.32,0,41.16,0,0,17.64,82.31,0,0,0,0,3.92,1.96,0,17.64,0,0,11.76,1.96,1.96,7.84,9.8,0
