stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
 14-21,0,1,0,12,122,35,0,61,0,2,0,18,10,3,3,0,0,0,1,2,1,69,0,0,58,526,33,2,5,16,0,19,73,6,9,96,202,0,0,14,0,0
 24-34,0,0,0,7.39,59.1,0.82,0,70.59,0.82,0.82,2.46,22.16,0,0,3.28,0,0.82,0,3.28,0,4.1,141.19,0,1.64,59.92,685.41,9.85,3.28,5.75,0,0,36.94,0,4.93,1.64,20.52,170.74,0,0,47.61,0,5.75
 36-46,0,0,0,0.81,36.26,0.81,0,120.04,0,4.83,9.67,61.23,1.61,0,8.86,0.81,2.42,0.81,2.42,0.81,4.83,174.02,0,4.83,62.84,686.43,11.28,2.42,8.86,0,0.81,43.51,0,4.83,1.61,0,233.64,0,0,45.12,0,8.86
 48-58,0,0,0,0.57,24.67,0.57,0,121.65,3.44,8.61,7.46,77.46,0.57,1.15,6.31,2.3,0.57,2.87,5.16,1.15,5.16,174.44,3.44,10.33,43.04,249.61,9.18,2.3,6.89,0,0,22.38,0,3.44,1.15,0,108.45,0,1.15,31.56,0,5.74
 60-70,0,0,0,0,31.41,0,0,110.91,4.91,15.7,9.82,101.1,6.87,0,4.91,3.93,5.89,7.85,4.91,0,1.96,211.03,0.98,12.76,26.5,176.67,9.82,2.94,11.78,0,2.94,29.45,0,6.87,1.96,0,36.32,0.98,4.91,27.48,0,14.72
 72-82,0,0,1.96,0,32.39,1.96,0.98,77.55,0.98,12.76,16.69,129.58,6.87,0.98,8.83,4.91,3.93,5.89,12.76,3.93,3.93,217.93,0.98,7.85,23.56,138.41,1.96,3.93,16.69,0,2.94,32.39,0,2.94,0,0,21.6,2.94,11.78,68.72,9.82,12.76
 84-94,0,0,0,0,72.22,2.12,1.06,113.64,3.19,24.43,13.81,72.22,12.74,2.12,1.06,10.62,7.43,10.62,5.31,2.12,3.19,198.6,2.12,15.93,23.36,108.33,7.43,2.12,15.93,0,2.12,120.01,0,13.81,1.06,0,16.99,7.43,6.37,60.54,7.43,16.99
 96-106,0,0,1.09,0,56.83,4.37,4.37,40.44,0,15.3,4.37,60.11,15.3,0,6.56,15.3,9.84,10.93,6.56,5.46,4.37,114.75,5.46,4.37,10.93,73.22,1.09,4.37,18.58,0,1.09,81.96,0,7.65,0,0,6.56,4.37,6.56,63.39,6.56,7.65
108-118,0,0,0.77,0,77.36,3.06,10.72,75.06,3.06,29.87,4.6,59.75,12.26,0,3.83,16.85,6.13,15.32,5.36,6.89,7.66,85.02,5.36,5.36,16.09,68.94,9.19,3.06,17.62,0,4.6,88.85,0,9.19,0.77,0,5.36,1.53,3.06,60.51,3.06,16.09
120,1.96,0,0,0,64.67,1.96,1.96,47.03,1.96,13.72,1.96,50.95,7.84,0,1.96,13.72,5.88,1.96,5.88,11.76,1.96,68.59,3.92,1.96,11.76,60.75,13.72,3.92,11.76,0,5.88,80.35,0,9.8,1.96,0,3.92,3.92,1.96,35.28,3.92,1.96
