stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,65.89,830.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.71,0,0,0,0,0,0,0,0,0,0
  5-6,67.43,1133.98,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,12.26,0,42.91,0,0,0,0,0,0,0,0,0,0
  7-9,21.03,39.43,0,2.63,0,0,0,78.86,0,0,0,0,0,10.51,0,0,0,0,0,0,0,0,0,0,0,512.6,21.03,0,0,160.35,0,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,0,25.18,0,9.44,0,0,0,59.79,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,324.14,0,0,0,113.29,0,3.15,3.15,0,0,3.15,0,0,0,0,0,0
 14-21,0,0,0,3,43,19,0,28,0,1,0,6,0,1,2,0,1,0,0,0,0,31,0,0,27,222,2,3,6,5,0,32,36,1,1,46,75,0,0,5,0,1
 24-34,0,0,0,2.46,11.49,1.64,0,29.55,0,0.82,1.64,3.28,0,0,0,2.46,7.39,0,2.46,0.82,0,27.09,1.64,0,22.98,229.02,3.28,0.82,2.46,0,0,39.4,0.82,0.82,0.82,8.21,54.18,0,0,3.28,0,2.46
 36-46,0,0,0,0,5.64,0,0,36.26,0,0.81,0.81,8.06,0.81,0,0.81,0,3.22,0,0.81,0,0.81,31.42,0.81,0.81,15.31,240.9,3.22,4.83,2.42,0,0,29.81,0,0.81,0,0,68.48,0,0,1.61,0,0
 48-58,0,0,0,0,5.16,0,0,49.35,0.57,0,0.57,18.36,1.15,0,0,2.3,2.3,0,1.15,0,0.57,45.9,1.15,2.3,17.79,145.17,1.72,2.87,0,0,0,14.35,0,0,0,0,36.72,0,0,1.15,0.57,1.15
 60-70,0,0,0,0,5.89,0.98,0,87.36,0.98,0.98,0,21.59,2.94,0,0,1.96,1.96,2.94,0,0,0,62.82,2.94,2.94,7.85,153.12,0.98,3.93,0,0,0,20.61,0,0.98,0,0,26.5,0,0.98,1.96,0,3.93
 72-82,0,0,1.96,0,7.85,0.98,0,40.25,0,0,1.96,30.43,2.94,0,0,1.96,0.98,0.98,4.91,1.96,1.96,83.44,2.94,0,14.72,75.59,1.96,1.96,2.94,0,0.98,32.39,0,0.98,0,0,3.93,0,1.96,2.94,0.98,0.98
 84-94,0,0,2.12,0,7.43,1.06,0,61.6,1.06,5.31,6.37,28.68,7.43,0,2.12,11.68,3.19,0,3.19,4.25,2.12,78.59,2.12,2.12,13.81,86.03,0,5.31,3.19,0,2.12,72.22,0,1.06,0,0,8.5,4.25,3.19,6.37,3.19,2.12
 96-106,0,0,1.09,0,18.58,1.09,0,43.71,0,6.56,3.28,27.32,12.02,0,4.37,13.11,7.65,2.19,3.28,1.09,4.37,48.09,3.28,2.19,12.02,60.11,0,4.37,3.28,0,2.19,127.86,0,0,0,0,2.19,2.19,4.37,3.28,1.09,3.28
108-118,0,0,0,0,13.02,0,0,25.28,1.53,5.36,0.77,21.45,16.85,0,2.3,11.49,8.43,3.83,3.06,6.13,0.77,46.72,5.36,0.77,9.19,65.11,1.53,7.66,1.53,0,1.53,72,0,0.77,0.77,0,2.3,1.53,1.53,4.6,1.53,3.83
120,0,0,0,0,11.76,1.96,1.96,33.32,0,5.88,1.96,15.68,11.76,0,1.96,7.84,1.96,0,0,3.92,0,11.76,0,1.96,5.88,56.83,0,3.92,0,0,1.96,52.91,0,1.96,0,0,1.96,0,0,0,0,0
