stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,131.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,12.26,61.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,7.89,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.59,0,0,0,9.44,0,0,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,2,1,8,3,0,12,0,0,0,10,1,0,1,0,0,1,0,0,1,9,0,0,14,78,5,1,1,1,0,0,1,0,0,2,53,0,0,1,0,0
 24-34,0,0,0,3.28,9.03,0,0,51.71,0,0.82,0,22.98,0,0,1.64,0,2.46,0,0,1.64,0.82,23.8,1.64,0,31.19,224.09,0.82,0,1.64,0,0,1.64,0,0.82,0,2.46,59.92,0,0,1.64,0,1.64
 36-46,0,0,0.81,0.81,7.25,0,0,156.3,1.61,4.03,6.45,35.45,0.81,0,2.42,0,0,0,0,1.61,4.03,88.62,0,0,38.67,754.91,0.81,1.61,1.61,0,0,1.61,0,0,0.81,0.81,81.37,0,0,1.61,0,0.81
 48-58,0,0.57,0,1.15,9.18,0.57,0,572.08,1.15,4.02,7.46,75.17,0.57,0,2.3,1.15,1.15,1.15,1.72,1.72,1.72,141.16,0.57,1.15,39.59,1684.12,4.59,1.15,5.16,0.57,0,4.59,0,0.57,0.57,0,142.88,0,0.57,6.89,0,3.44
 60-70,0,0,0,0,18.65,0,0,1313.28,0.98,6.87,8.83,119.75,0,0,0.98,4.91,0.98,2.94,4.91,0,0.98,180.6,0.98,0.98,31.41,2356.63,3.93,0.98,6.87,0,0.98,3.93,0,1.96,0.98,0,110.91,2.94,3.93,6.87,0,3.93
 72-82,0,0,1.96,0,46.14,6.87,0.98,1682.57,0,3.93,26.5,198.3,4.91,0.98,4.91,13.74,0,2.94,5.89,2.94,1.96,331.8,0.98,5.89,35.34,2219.54,1.96,3.93,22.58,0,6.87,3.93,0,0.98,0,0,67.73,16.69,11.78,16.69,4.91,5.89
 84-94,0,0,2.12,0,77.53,3.19,4.25,1093.9,1.06,12.74,15.93,133.82,6.37,0,4.25,11.68,3.19,5.31,11.68,3.19,3.19,226.21,1.06,9.56,30.8,1288.25,1.06,2.12,21.24,0,4.25,16.99,0,0,2.12,0,63.72,27.61,1.06,11.68,5.31,4.25
 96-106,1.09,0,3.28,0,60.11,14.21,8.74,1027.28,4.37,5.46,20.76,175.95,6.56,0,5.46,21.86,0,6.56,16.39,8.74,4.37,242.61,0,6.56,28.41,1034.93,5.46,4.37,17.49,0,7.65,10.93,0,4.37,1.09,0,26.23,9.84,2.19,16.39,5.46,1.09
108-118,0,0,0.77,0,45.19,2.3,20.68,839.5,0.77,9.96,13.02,114.13,14.55,0,1.53,14.55,4.6,7.66,9.96,5.36,3.83,223.66,3.06,4.6,30.64,1214.82,8.43,3.06,18.38,0,9.19,7.66,0,0,0.77,0,22.21,13.02,3.06,14.55,5.36,3.06
120,0,0,0,0,45.08,3.92,7.84,779.99,1.96,5.88,13.72,133.27,19.6,0,1.96,15.68,3.92,0,7.84,3.92,0,139.14,0,7.84,23.52,1101.4,7.84,7.84,21.56,0,3.92,3.92,0,1.96,1.96,0,25.48,13.72,0,7.84,1.96,0
