stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,13.18,52.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,6.13,61.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,2.63,0,2.63,0,0,0,15.77,0,0,0,0,0,13.14,0,0,0,0,0,0,0,0,0,0,0,81.49,5.26,0,0,31.54,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,12.59,0,0,0,22.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.53,9.44,0,0,25.18,0,0,0,3.15,0,3.15,0,0,0,0,0,0
 14-21,0,0,3,4,39,0,0,43,0,0,0,3,0,0,1,0,0,1,0,0,1,12,0,0,9,235,0,0,1,0,0,1,3,5,1,12,52,0,0,1,0,0
 24-34,0,0,1.64,3.28,25.45,0,0,79.62,0,3.28,0,10.67,0.82,0,1.64,0.82,3.28,0.82,0.82,0,0.82,36.12,0.82,0,7.39,505.65,0,8.21,4.93,0.82,0,2.46,0,6.57,0.82,3.28,124.77,0,0,3.28,0,2.46
 36-46,0,0,0,0,33.03,0.81,0,221.56,0.81,8.06,2.42,44.31,2.42,0,0,1.61,0.81,2.42,2.42,0,0.81,80.57,0,2.42,10.47,731.55,0.81,7.25,7.25,0,0,4.03,0,5.64,1.61,0,228,0,0,6.45,0,1.61
 48-58,0,0,0.57,0,17.79,0,0,276,1.15,10.33,6.89,65.99,0,0,1.15,0.57,0.57,0.57,1.15,0,1.72,142.88,1.15,1.72,18.36,729.31,0,5.74,10.9,0,1.15,5.16,0,0.57,0,0,148.62,0,0.57,4.59,0,1.72
 60-70,0,0,1.96,0,27.48,0.98,0,347.46,0,13.74,7.85,117.78,1.96,1.96,1.96,1.96,0,0.98,0.98,0,0,272.86,1.96,3.93,17.67,1174.88,0.98,10.8,8.83,0,1.96,6.87,0,1.96,0,0,155.08,1.96,7.85,13.74,0,3.93
 72-82,0,0,6.87,0,40.25,3.93,0,232.65,0,11.78,23.56,125.65,8.83,0.98,1.96,4.91,2.94,0,6.87,0.98,0.98,400.52,2.94,4.91,15.71,825.58,0.98,6.87,20.61,0,6.87,1.96,0,2.94,0,0,107,6.87,18.65,21.6,4.91,1.96
 84-94,1.06,0,5.31,0,69.03,0,0,187.98,1.06,29.74,6.37,64.78,15.93,2.12,0,10.62,4.25,4.25,9.56,1.06,1.06,278.25,3.19,10.62,12.74,395.08,1.06,5.31,14.87,0,0,15.93,0,4.25,1.06,0,58.41,13.81,13.81,15.93,8.5,3.19
 96-106,0,0,0,0,65.57,0,1.09,151.91,1.09,19.67,6.56,79.78,18.58,0,1.09,9.84,5.46,7.65,10.93,2.19,3.28,234.96,5.46,7.65,9.84,360.64,0,14.21,25.14,0,7.65,12.02,0,0,1.09,0,21.86,4.37,14.21,21.86,8.74,1.09
108-118,0,0,1.53,0.77,67.4,0.77,0,137.11,0,32.94,11.49,63.57,12.26,0,1.53,9.19,5.36,2.3,4.6,1.53,2.3,205.28,1.53,7.66,9.96,402.13,1.53,5.36,15.32,0,4.6,9.96,0,1.53,3.06,0,10.72,6.89,9.96,13.02,3.06,1.53
120,0,0,1.96,0,92.11,0,0,109.75,0,15.68,1.96,54.87,11.76,0,1.96,11.76,1.96,1.96,9.8,1.96,0,160.7,0,9.8,5.88,484.07,0,5.88,11.76,0,3.92,5.88,0,3.92,0,0,9.8,5.88,9.8,9.8,7.84,0
