stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,184.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,85.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,5.26,5.26,0,10.51,0,0,0,26.29,0,0,0,0,0,7.89,0,0,0,0,0,0,0,0,0,0,0,144.58,5.26,0,0,68.35,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,25.18,0,3.15,0,25.18,0,0,0,0,0,3.15,0,0,0,0,0,3.15,0,0,0,0,0,210.85,3.15,0,0,110.14,0,0,0,0,3.15,0,0,0,0,0,0,0,0
 14-21,0,0,0,2,28,2,0,33,0,0,0,4,1,1,3,0,4,0,0,0,0,23,0,0,11,244,8,3,0,4,0,0,0,21,0,0,21,76,0,0,4,0,0
 24-34,0,0,0,0.82,11.49,0.82,0,132.16,0,2.46,0,5.75,0.82,0.82,0.82,0,0.82,0,0,1.64,0,35.3,0,0,20.52,393.19,0.82,4.1,0,0,0,13.95,0,0,0.82,0,5.75,82.09,0,0,12.31,0,1.64
 36-46,0,0,0.81,0,8.86,0,0,353.69,4.83,2.42,4.03,23.36,0,0.81,4.03,1.61,0.81,0,0.81,0,2.42,59.62,0,0.81,23.36,539.8,5.64,4.83,0.81,0,0,21.75,0.81,0,0,1.61,0,114.41,0,0.81,8.86,0,2.42
 48-58,0.57,0,0,0,17.79,0,0,352.32,6.31,7.46,4.59,39.02,0,2.87,2.3,3.44,1.72,1.72,3.44,1.15,0.57,96.4,0.57,2.87,30.99,491.75,6.31,5.74,0,0,0,36.15,0,0,1.15,4.02,0,105.01,0,2.3,10.9,0,5.16
 60-70,0,0,0,0,62.82,6.87,0,951.09,6.87,15.7,11.78,130.54,0.98,0.98,9.82,15.7,3.93,4.91,6.87,0.98,4.91,322.92,3.93,5.89,42.21,979.56,13.74,4.91,3.93,0,3.93,81.47,0,0,1.96,4.91,0,140.36,0,8.83,26.5,2.94,7.85
 72-82,0,0,7.85,0.98,147.25,89.33,0,1040.56,2.94,34.36,35.34,278.79,17.67,1.96,11.78,19.63,12.76,8.83,16.69,2.94,4.91,951.23,10.8,28.47,77.55,1011.11,27.49,17.67,20.61,0,7.85,187.5,0,0,5.89,2.94,0,127.62,7.85,17.67,82.46,17.67,13.74
 84-94,1.06,0,2.12,0,203.91,60.54,7.43,672.27,5.31,45.67,26.55,178.42,11.68,4.25,8.5,26.55,12.74,13.81,15.93,4.25,7.43,542.7,8.5,27.61,58.41,515.09,28.68,4.25,25.49,0,2.12,413.13,0,0,6.37,2.12,0,63.72,5.31,16.99,62.66,18.05,11.68
 96-106,0,0,3.28,1.09,297.25,107.1,4.37,691.77,13.11,63.39,22.95,244.8,28.41,1.09,15.3,46.99,17.49,20.76,27.32,9.84,8.74,689.59,16.39,30.6,64.48,594.51,33.88,20.76,56.83,0,14.21,383.59,1.09,0,10.93,4.37,0,62.29,16.39,24.04,98.36,32.79,18.58
108-118,0,0,2.3,0.77,183.07,50.55,7.66,576.77,9.96,59.75,22.98,220.6,21.45,0,9.19,42.89,21.45,22.98,13.79,10.72,7.66,663.32,16.85,33.7,55.15,674.81,41.36,22.98,30.64,0,10.72,240.51,0,0,10.72,5.36,0,32.94,17.62,12.26,67.4,21.45,10.72
120,0,0,0,0,164.62,50.95,7.84,438.99,11.76,31.36,17.64,139.14,17.64,0,11.76,47.03,21.56,11.76,9.8,5.88,7.84,413.51,13.72,23.52,43.12,591.86,47.03,15.68,19.6,0,7.84,125.43,0,0,3.92,0,0,19.6,3.92,15.68,43.12,17.64,5.88
