stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,39.53,566.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.53,0,0,0,0,0,0,0,0,0,0,0
  5-6,12.26,79.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,2.63,0,0,7.89,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,23.66,5.26,0,0,36.8,0,0,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,0,6.29,0,6.29,0,3.15,12.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.56,0,0,0,40.91,0,0,0,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,1,0,9,27,13,0,1,0,1,1,0,0,1,0,0,0,0,0,14,0,0,6,54,1,0,2,0,0,2,1,13,0,0,11,16,0,0,5,0,0
 24-34,0,0,0,1.64,5.75,4.1,19.7,0,1.64,3.28,3.28,2.46,0,0.82,13.95,0,0.82,0.82,0,9.85,35.3,0,0,16.42,91.12,1.64,0.82,0,0,0,32.83,0,0,0,0.82,7.39,18.88,0,0,35.3,0,2.46
 36-46,0,0,0,0,4.03,1.61,11.28,1.61,0,4.83,6.45,0,0,2.42,9.67,0,4.03,0,0,9.67,35.45,0,0,9.67,66.06,0,3.22,0,0,0,36.26,0,0,0.81,2.42,0,7.25,0,0,20.14,0,1.61
 48-58,0.57,0,0,0,1.72,0,21.8,0.57,1.15,8.03,9.75,0,0,2.87,11.48,0,1.15,1.15,0.57,8.61,34.43,0,0.57,9.18,46.48,0.57,0,0.57,0,0,29.26,0,0,0,1.72,0,5.74,0,0,23.53,0.57,4.02
 60-70,0,0,0,0,0,0.98,25.52,0.98,1.96,5.89,17.67,0.98,0,3.93,23.56,0,1.96,0.98,0,2.94,73.61,0,0.98,4.91,49.08,0,0.98,0.98,0,0.98,53,0,0,0,0.98,0,0.98,0,0.98,29.45,0.98,2.94
 72-82,0,0,0.98,0,9.82,1.96,23.56,2.94,2.94,5.89,54.97,0.98,0,5.89,29.45,0,1.96,0.98,2.94,1.96,140.38,0,1.96,13.74,59.88,0,1.96,3.93,0,2.94,55.95,0,0,0,0,0,0.98,0.98,1.96,70.68,6.87,3.93
 84-94,0,0,2.12,0,6.37,8.5,15.93,1.06,1.06,5.31,39.3,8.5,0,5.31,46.73,1.06,3.19,0,0,4.25,89.21,1.06,5.31,12.74,54.16,2.12,0,1.06,0,1.06,143.38,0,0,0,1.06,0,3.19,2.12,0,46.73,0,2.12
 96-106,0,0,2.19,0,17.49,3.28,19.67,2.19,1.09,5.46,62.29,14.21,0,13.11,71.04,4.37,4.37,1.09,2.19,7.65,102.73,0,2.19,8.74,59.01,1.09,1.09,2.19,0,5.46,180.32,0,0,1.09,0,0,2.19,1.09,3.28,86.33,4.37,6.56
108-118,0,0,2.3,0,13.02,6.13,18.38,1.53,6.89,9.19,42.13,13.79,0,3.06,55.15,1.53,10.72,1.53,1.53,8.43,100.34,1.53,2.3,12.26,63.57,0.77,1.53,4.6,0,3.83,94.98,0,0,0,1.53,0,3.06,1.53,0.77,52.09,3.83,6.13
120,0,0,0,0,9.8,7.84,7.84,1.96,0,0,41.16,31.36,0,3.92,68.59,1.96,7.84,0,1.96,5.88,68.59,3.92,1.96,0,54.87,3.92,0,1.96,0,0,135.23,0,0,0,0,0,0,0,0,60.75,3.92,1.96
