stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,487.58,7577.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224.02,0,0,0,0,0,0,0,0,0,0,0
  5-6,649.74,7104.25,0,12.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.89,24.52,0,0,42.91,0,171.63,0,0,0,0,0,0,0,0,0,0,0
  7-9,107.78,78.86,0,107.78,0,0,0,173.5,0,0,0,0,0,123.55,0,0,0,0,0,0,0,0,0,0,0,2218.63,120.92,0,0,835.93,0,7.89,34.17,0,0,0,0,0,0,0,0,0,0
 10-12,0,72.38,0,141.61,0,18.88,0,173.08,0,0,0,0,0,31.47,0,0,0,0,0,0,0,0,0,0,3.15,1557.75,88.12,0,0,456.31,0,3.15,15.73,3.15,56.65,0,12.59,0,0,0,0,0,0
 14-21,0,1,1,3,124,52,0,31,0,1,0,27,4,1,3,5,2,0,1,2,2,44,1,0,37,552,16,3,5,6,0,3,9,60,5,9,67,231,0,0,22,0,2
 24-34,0,0,2.46,5.75,74.7,5.75,0,114.1,0,8.21,2.46,27.09,3.28,0,4.1,16.42,6.57,0.82,2.46,2.46,16.42,159.25,0.82,0,68.95,1095.84,13.13,18.06,15.6,0,0.82,8.21,0,0.82,11.49,1.64,16.42,334.91,0,0,73.06,0,14.78
 36-46,0,0,1.61,0,31.42,1.61,0,226.39,0,6.45,8.86,44.31,1.61,0,4.03,29,1.61,3.22,4.83,3.22,12.09,184.5,2.42,3.22,71.7,1145.66,4.03,20.14,8.06,0,0.81,6.45,2.42,0,12.09,0,0.81,332.74,0,0.81,39.48,0,29
 48-58,0,0,0.57,0.57,21.23,1.15,0,331.66,0.57,17.21,9.75,85.5,2.3,1.72,7.46,24.67,2.87,2.87,1.72,4.02,8.61,201.98,3.44,5.16,35,786.11,3.44,9.18,9.75,0,0.57,5.74,0.57,0,4.59,1.72,0,191.65,0,1.72,45.9,0,37.3
 60-70,0,0,0.98,0,33.37,1.96,0,455.43,0,11.78,10.8,128.58,10.8,0,5.89,34.35,0.98,9.82,2.94,2.94,7.85,255.2,0,4.91,17.67,864.72,2.94,9.82,8.83,0,1.96,6.87,0.98,0,6.87,0.98,0,131.52,0.98,4.91,28.46,0.98,24.54
 72-82,0,0,7.85,0,37.3,11.78,1.96,351.43,0.98,12.76,14.72,142.34,16.69,0.98,2.94,55.95,6.87,9.82,9.82,1.96,4.91,290.57,3.93,7.85,23.56,754.9,2.94,18.65,12.76,0,1.96,8.83,0.98,0,8.83,0.98,0,61.84,1.96,6.87,39.27,6.87,25.52
 84-94,0,0,7.43,1.06,58.41,7.43,4.25,234.71,1.06,16.99,7.43,90.27,35.05,0,2.12,67.97,5.31,9.56,3.19,12.74,15.93,189.04,1.06,8.5,25.49,398.26,4.25,14.87,20.18,0,4.25,9.56,0,0,20.18,0,0,33.99,4.25,10.62,50.98,7.43,21.24
 96-106,0,0,3.28,0,65.57,4.37,3.28,193.43,1.09,12.02,6.56,77.59,36.06,0,13.11,81.96,7.65,13.11,3.28,5.46,9.84,134.42,6.56,8.74,15.3,301.63,2.19,14.21,13.11,0,1.09,7.65,2.19,0,18.58,0,0,12.02,9.84,3.28,37.16,10.93,18.58
108-118,0,0,1.53,0.77,57.45,4.6,7.66,134.81,0,18.38,6.13,73.53,39.83,0,3.83,55.92,8.43,14.55,6.89,7.66,15.32,106.47,0.77,4.6,11.49,342.39,1.53,9.96,11.49,0,3.83,6.89,0.77,0,16.09,1.53,0,16.85,6.13,1.53,24.51,6.13,16.85
120,0,0,1.96,0,105.83,13.72,1.96,119.55,1.96,13.72,5.88,50.95,29.4,0,5.88,99.95,13.72,15.68,7.84,7.84,1.96,96.03,7.84,13.72,19.6,333.16,1.96,7.84,13.72,0,1.96,19.6,0,0,19.6,0,0,23.52,3.92,5.88,33.32,3.92,7.84
