stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,52.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,12.26,49.04,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,28.92,2.63,0,36.8,0,0,13.14,0,0,0,0,0,147.21,0,0,0,0,0,0,0,0,0,0,0,113.03,7.89,0,0,39.43,0,0,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,0,25.18,0,53.5,0,0,78.67,0,0,0,0,0,28.32,0,0,0,0,0,3.15,0,0,0,0,0,1114.03,34.62,0,0,53.5,0,3.15,0,3.15,9.44,0,3.15,3.15,0,0,0,0,0
 14-21,0,0,2,5,270,19,257,0,0,0,1,1,0,18,0,0,0,5,0,0,67,1,0,24,1840,62,0,63,3,0,10,0,20,1,16,103,279,0,0,13,0,0
 24-34,0.82,0,2.46,7.39,109.17,4.1,475.28,0,3.28,0,9.85,0.82,0.82,11.49,0,0,0,21.34,1.64,0,64.85,0,1.64,15.6,2032.44,13.13,0.82,61.56,0,1.64,36.94,0,0,2.46,2.46,18.06,288.94,0,0,36.12,0,0
 36-46,0,0,1.61,0,49.15,0,279.57,4.83,4.03,0,37.87,4.03,0,10.47,0,0,0,10.47,4.03,1.61,90.23,0,4.03,16.11,1315.66,4.83,0.81,40.28,0,1.61,22.56,0,0,0,3.22,0,209.47,0,3.22,8.06,0,0
 48-58,0.57,0,0.57,0,30.99,0,137.71,4.59,0.57,0.57,67.71,0.57,0,8.03,0.57,0,1.15,8.03,1.15,1.15,201.98,0,7.46,30.41,984.08,2.3,1.15,30.99,0.57,5.16,8.03,0,0,2.3,6.89,0,127.38,0,3.44,12.62,0,0.57
 60-70,0.98,0,0.98,0,31.41,0,106,11.78,5.89,0.98,116.8,5.89,0,7.85,0,2.94,3.93,17.67,0.98,0,319.98,0,6.87,39.26,1164.09,3.93,0,21.59,0,8.83,10.8,0,0,1.96,5.89,0,104.04,0,11.78,5.89,0.98,0.98
 72-82,0,0,1.96,0.98,29.45,0.98,158.05,2.94,2.94,3.93,131.54,4.91,0,6.87,0.98,0,4.91,13.74,1.96,0,397.57,0,16.69,50.06,995.41,1.96,1.96,55.95,0,7.85,10.8,0,0,2.94,1.96,0,72.64,0.98,20.61,9.82,4.91,0.98
 84-94,0,0,1.06,1.06,60.54,3.19,159.31,4.25,7.43,5.31,92.4,4.25,0,3.19,0,4.25,4.25,19.12,0,1.06,279.32,1.06,8.5,30.8,548.01,12.74,1.06,52.04,0,2.12,37.17,0,0,3.19,4.25,0,42.48,3.19,10.62,5.31,2.12,2.12
 96-106,0,0,2.19,1.09,62.29,2.19,114.75,6.56,5.46,8.74,90.71,8.74,0,6.56,2.19,1.09,3.28,29.51,1.09,0,261.19,1.09,15.3,19.67,434.95,12.02,2.19,74.31,0,3.28,16.39,0,0,3.28,5.46,0,20.76,6.56,12.02,9.84,7.65,0
108-118,0,0,0.77,0,61.28,4.6,92.68,5.36,7.66,4.6,82.72,10.72,0,0,0,0,3.06,18.38,0.77,0.77,236.68,1.53,9.19,22.21,442.73,21.45,0.77,43.66,0,5.36,7.66,0,0,0.77,2.3,0,15.32,4.6,7.66,8.43,1.53,0
120,5.88,0,3.92,0,68.59,1.96,94.07,7.84,13.72,5.88,99.95,5.88,1.96,3.92,1.96,0,3.92,9.8,1.96,0,180.3,0,11.76,21.56,580.1,43.12,1.96,52.91,0,5.88,9.8,0,0,0,1.96,0,19.6,7.84,7.84,7.84,3.92,0
