stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,65.89,672.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,55.17,999.13,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,24.52,0,0,0,24.52,0,12.26,0,0,0,0,0,0,0,0,0,0,0
  7-9,21.03,15.77,0,15.77,0,0,63.09,0,0,0,0,0,21.03,0,0,0,0,0,0,0,0,0,0,0,541.51,39.43,0,0,210.3,0,2.63,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,6.29,0,31.47,0,0,69.23,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,478.34,15.73,0,0,176.23,0,3.15,0,0,18.88,0,3.15,0,0,0,0,0,0
 14-21,1,0,1,8,62,10,34,0,0,0,10,2,2,0,0,4,0,1,0,1,40,0,0,27,409,6,2,4,7,0,3,3,42,3,2,45,164,0,0,4,0,0
 24-34,0,0,1.64,3.28,28.73,1.64,56.64,0,0.82,0,16.42,0.82,0,1.64,0,3.28,0.82,2.46,0.82,0,70.59,1.64,0,29.55,504.01,0.82,4.1,4.93,0,0,4.93,0,0,1.64,0.82,7.39,149.4,0,0,19.7,0,0
 36-46,0,0,0,0.81,7.25,0.81,105.54,0.81,0.81,1.61,16.11,0,0,2.42,0.81,0.81,0,1.61,0,1.61,82.18,0,0.81,23.36,532.55,4.03,5.64,0.81,0,0,7.25,0,0,1.61,0,0,145.02,0,0,6.45,0,0
 48-58,0,0,0,0,1.72,0,76.32,0,1.15,1.72,10.9,0,0,0.57,0,0.57,0,1.15,0,0,40.17,0.57,1.72,8.03,196.24,1.72,1.15,2.3,0,0.57,2.87,0,0,0.57,0,0,50.49,0,0,2.3,0,0
 60-70,0,0,0,0,4.91,2.94,131.52,0,0,2.94,38.28,0.98,0,0.98,0,0,0,0.98,0,0.98,108.95,0,2.94,13.74,359.24,0.98,3.93,2.94,0,0.98,5.89,0,0,0,0.98,0,62.82,1.96,2.94,4.91,0,0
 72-82,0,0,0.98,0,10.8,1.96,77.55,0,0,0.98,39.27,5.89,0,0.98,1.96,0,0.98,0.98,0,0,95.22,0,2.94,8.83,193.39,0,1.96,2.94,0,0,6.87,0,0,0.98,0,0,20.61,1.96,1.96,4.91,0.98,0
 84-94,0,0,3.19,0,24.43,7.43,78.59,0,2.12,5.31,23.36,6.37,1.06,2.12,5.31,4.25,1.06,2.12,1.06,0,90.27,0,2.12,11.68,178.42,1.06,3.19,13.81,0,0,11.68,0,0,4.25,1.06,0,25.49,3.19,1.06,9.56,1.06,4.25
 96-106,0,0,0,0,8.74,6.56,40.44,0,0,3.28,22.95,3.28,0,2.19,1.09,2.19,1.09,2.19,1.09,0,65.57,0,3.28,6.56,110.38,1.09,4.37,6.56,0,0,10.93,0,0,0,0,0,12.02,2.19,0,6.56,4.37,2.19
108-118,0,0,0,0,22.21,6.89,45.96,0,9.19,6.13,21.45,3.83,0,1.53,1.53,4.6,3.06,4.6,0.77,0.77,81.19,0,3.06,10.72,165.45,3.06,3.83,6.13,0,0.77,9.19,0,0,0,0,0,5.36,1.53,0,6.89,6.13,3.06
120,0,0,0,0,7.84,3.92,27.44,1.96,1.96,1.96,17.64,3.92,0,3.92,1.96,0,1.96,1.96,0,0,64.67,0,3.92,1.96,105.83,1.96,3.92,5.88,0,0,5.88,0,0,0,0,0,5.88,1.96,0,3.92,1.96,0
